key,0,1
#,,
offset,0,4
Int32,String,String
0,"TEXT_STMBDZ827_02855_SEQ_00","Oggery veut sauver les arbres de Radiata."
1,"TEXT_STMBDZ827_02855_SEQ_01",""
2,"TEXT_STMBDZ827_02855_SEQ_02",""
3,"TEXT_STMBDZ827_02855_SEQ_03",""
4,"TEXT_STMBDZ827_02855_SEQ_04",""
5,"TEXT_STMBDZ827_02855_SEQ_05",""
6,"TEXT_STMBDZ827_02855_SEQ_06",""
7,"TEXT_STMBDZ827_02855_SEQ_07",""
8,"TEXT_STMBDZ827_02855_SEQ_08",""
9,"TEXT_STMBDZ827_02855_SEQ_09",""
10,"TEXT_STMBDZ827_02855_SEQ_10",""
11,"TEXT_STMBDZ827_02855_SEQ_11",""
12,"TEXT_STMBDZ827_02855_SEQ_12",""
13,"TEXT_STMBDZ827_02855_SEQ_13",""
14,"TEXT_STMBDZ827_02855_SEQ_14",""
15,"TEXT_STMBDZ827_02855_SEQ_15",""
16,"TEXT_STMBDZ827_02855_SEQ_16",""
17,"TEXT_STMBDZ827_02855_SEQ_17",""
18,"TEXT_STMBDZ827_02855_SEQ_18",""
19,"TEXT_STMBDZ827_02855_SEQ_19",""
20,"TEXT_STMBDZ827_02855_SEQ_20",""
21,"TEXT_STMBDZ827_02855_SEQ_21",""
22,"TEXT_STMBDZ827_02855_SEQ_22",""
23,"TEXT_STMBDZ827_02855_SEQ_23",""
24,"TEXT_STMBDZ827_02855_TODO_00","Attendre aux endroits indiqués et abattre des <hex:023311FF09>BNpcName<hex:0DF216F2030203> pour obtenir des <hex:023313FF0A>EventItem<hex:0DF61E8D2E030203>"
25,"TEXT_STMBDZ827_02855_TODO_01","Utiliser <hex:023313FF0A>EventItem<hex:03F61E8D2E030203> sur <hex:02330EFF05>EObj<hex:03F61EA532030203>"
26,"TEXT_STMBDZ827_02855_TODO_02","Parler à Oggery"
27,"TEXT_STMBDZ827_02855_TODO_03",""
28,"TEXT_STMBDZ827_02855_TODO_04",""
29,"TEXT_STMBDZ827_02855_TODO_05",""
30,"TEXT_STMBDZ827_02855_TODO_06",""
31,"TEXT_STMBDZ827_02855_TODO_07",""
32,"TEXT_STMBDZ827_02855_TODO_08",""
33,"TEXT_STMBDZ827_02855_TODO_09",""
34,"TEXT_STMBDZ827_02855_TODO_10",""
35,"TEXT_STMBDZ827_02855_TODO_11",""
36,"TEXT_STMBDZ827_02855_TODO_12",""
37,"TEXT_STMBDZ827_02855_TODO_13",""
38,"TEXT_STMBDZ827_02855_TODO_14",""
39,"TEXT_STMBDZ827_02855_TODO_15",""
40,"TEXT_STMBDZ827_02855_TODO_16",""
41,"TEXT_STMBDZ827_02855_TODO_17",""
42,"TEXT_STMBDZ827_02855_TODO_18",""
43,"TEXT_STMBDZ827_02855_TODO_19",""
44,"TEXT_STMBDZ827_02855_TODO_20",""
45,"TEXT_STMBDZ827_02855_TODO_21",""
46,"TEXT_STMBDZ827_02855_TODO_22",""
47,"TEXT_STMBDZ827_02855_TODO_23",""
48,"TEXT_STMBDZ827_02855_OGGERY_000_000","T'es du genre athlétique, toi. Tu voudrais bien mettre ta vigueur à profit<hex:021D0103>? J'demande pas la charité, sache-le. T'seras payé<hex:020808E905FF02>e<hex:FF01><hex:03> pour ton temps."
49,"TEXT_STMBDZ827_02855_OGGERY_000_001","Par ici, les arbres sont rudement précieux, mais voilà que leurs racines commencent à moisir. Si on fait pas quelque chose rapidement, bientôt, ils mourront tous."
50,"TEXT_STMBDZ827_02855_OGGERY_000_002","J'connais un moyen d'empêcher le pire. Y faudrait juste deux <hex:023313FF0A>EventItem<hex:0DF61E8D2E030203>. Ça a beau être sec dans le coin, on peut s'en procurer en abattant des <hex:023311FF09>BNpcName<hex:0DF216F2030203> vers le petit étang au sud-ouest d'ici."
51,"TEXT_STMBDZ827_02855_OGGERY_000_003","Une fois que t'as récupéré <hex:023313FF0A>EventItem<hex:03F61E8D2E030203>, tu les enfouis à côté des deux arbres les plus touchés, et ça devrait leur sauver l'écorce<hex:021D0103>! Bonne chance<hex:021D0103>!"
52,"TEXT_STMBDZ827_02855_OGGERY_000_004","Va d'abord faire un tour du côté de l'étang au sud-ouest d'ici et abats deux <hex:023311FF09>BNpcName<hex:0DF216F2030203>."
53,"TEXT_STMBDZ827_02855_OGGERY_000_005","Quand t'auras récupéré tes deux <hex:023313FF0A>EventItem<hex:0DF61E8D2E030203>, va les enfouir à côté des deux arbres les plus touchés, ça devrait leur sauver l'écorce<hex:021D0103>! Bonne chance<hex:021D0103>!"
54,"TEXT_STMBDZ827_02855_OGGERY_000_010","Si t'as réussi à récupérer deux <hex:023313FF0A>EventItem<hex:0DF61E8D2E030203>, va les enfouir à côté des deux arbres les plus desséchés, s'il te plaît."
55,"TEXT_STMBDZ827_02855_OGGERY_000_020","C'est fait<hex:021D0103>? Super, on va sûrement pouvoir sauver nos précieux arbres grâce à toi."
56,"TEXT_STMBDZ827_02855_OGGERY_000_021","Les boules de mousse ont un effet purifiant qui extermine la moisissure dévorant les racines. Nos chers trésors vont pouvoir se défendre tout seuls et retrouver leur vitalité d'antan."
57,"TEXT_STMBDZ827_02855_OGGERY_000_022","C'est qu'ils ont été élevés à la dure ici. Tu trouveras pas d'arbre plus robuste autre part."
