key,0,1
#,,
offset,0,4
Int32,String,String
0,"TEXT_CMNDEFHOUSINGRETAINER_00224_MENU_TITLE","Was möchtest du machen?"
1,"TEXT_CMNDEFHOUSINGRETAINER_00224_MENU_SALE_LIST","Zum Verkauf stehende Gegenstände ansehen"
2,"TEXT_CMNDEFHOUSINGRETAINER_00224_MENU_SALE_HISTORY","Verkaufte Gegenstände ansehen"
3,"TEXT_CMNDEFHOUSINGRETAINER_00224_MENU_SALE_HISTORY_OPEN","Verkaufte Gegenstände sind: <hex:020839E1E80201FF16>öffentlich einsehbar<hex:FF1C>nicht öffentlich einsehbar<hex:03> (Einstellung ändern)"
4,"TEXT_CMNDEFHOUSINGRETAINER_00224_MENU_WEAPON_SHOW","Waffe oder Werkzeug des Gehilfen ist: <hex:02081FE1E80201FF09>sichtbar<hex:FF0F>nicht sichtbar<hex:03> (Einstellung ändern)"
5,"TEXT_CMNDEFHOUSINGRETAINER_00224_MENU_POSE","Pose des Gehilfen festlegen"
6,"TEXT_CMNDEFHOUSINGRETAINER_00224_SET_RETAINER","Gehilfen auswechseln"
7,"TEXT_CMNDEFHOUSINGRETAINER_00224_UPDATE","Aussehen und Kleidung des Gehilfen aktualisieren"
8,"TEXT_CMNDEFHOUSINGRETAINER_00224_CANCEL","Abbrechen"
9,"TEXT_CMNDEFHOUSINGRETAINER_00224_SALE_HISTORY_SWITCH_DESC","Du kannst einstellen, ob die Liste der verkauften Gegenstände nur für dich oder für alle Spieler einsehbar ist."
10,"TEXT_CMNDEFHOUSINGRETAINER_00224_SALE_HISTORY_SWITCH","Soll die Liste der verkauften Gegenstände zu „<hex:020825E1E80201FF12>nicht öffentlich<hex:FF0C>öffentlich<hex:03> einsehbar“ geändert werden?"
11,"TEXT_CMNDEFHOUSINGRETAINER_00224_ASK_YES","Ja"
12,"TEXT_CMNDEFHOUSINGRETAINER_00224_ASK_NO","Nein"
13,"TEXT_CMNDEFHOUSINGRETAINER_00224_WEAPON_SHOW_SWITCH","Soll die Anzeige der Waffe oder des Werkzeugs des Gehilfen <hex:02080BE1E80201FF03>de<hex:FF01><hex:03>aktiviert werden?"
14,"TEXT_CMNDEFHOUSINGRETAINER_00224_WEAPON_SHOW_SWITCH_YES","Ja"
15,"TEXT_CMNDEFHOUSINGRETAINER_00224_WEAPON_SHOW_SWITCH_NO","Nein"
16,"TEXT_CMNDEFHOUSINGRETAINER_00224_MENU_POSE_TITLE","Pose <hex:022003E80203>"
17,"TEXT_CMNDEFHOUSINGRETAINER_00224_MENU_POSE_CANCEL","Abbrechen"
18,"TEXT_CMNDEFHOUSINGRETAINER_00224_MENU_POSE_CAPTION","Wähle eine Pose. (momentan: Pose <hex:022003E80203>)"
