key,0,1
#,,
offset,0,4
Int32,String,String
0,"TEXT_CMNRADENTERCOPPERBELLMINES_00078_BEBEMAI_1","Halte-là, aventuri<hex:02080DE905FF05>ère<hex:FF03>er<hex:03><hex:021D0103>! Tu es à l'entrée des Mines de Clochecuivre, un secteur sous contrôle des torches d'acier, la garde indépendante des Bons filons d'Amajina et Fils."
1,"TEXT_CMNRADENTERCOPPERBELLMINES_00078_Q1_1","Que voulez-vous faire<hex:021D0103>?"
2,"TEXT_CMNRADENTERCOPPERBELLMINES_00078_A1_1","En savoir plus sur les Mines de Clochecuivre"
3,"TEXT_CMNRADENTERCOPPERBELLMINES_00078_A1_2","Lancer la mission “Les Mines de Clochecuivre”"
4,"TEXT_CMNRADENTERCOPPERBELLMINES_00078_A1_3","Annuler"
5,"TEXT_CMNRADENTERCOPPERBELLMINES_00078_BEBEMAI_5","Les Mines de Clochecuivre ont été désignées comme secteur de sur<hex:02160103>veil<hex:02160103>lan<hex:02160103>ce maximale. Leur accès est strictement contrôlé. Je te prie de rebrousser chemin si tu n'as pas été autorisé<hex:020808E905FF02>e<hex:FF01><hex:03> à y pénétrer."
6,"TEXT_CMNRADENTERCOPPERBELLMINES_00078_SYSTEM_6","Seules les équipes de 4 disciples de la guerre ou de la magie de niveau 17 ou plus peuvent participer à la mission “Les Mines de Clochecuivre”."
7,"TEXT_CMNRADENTERCOPPERBELLMINES_00078_SYSTEM_7","La conquête du donjon doit être terminée dans le temps imparti de 90 minutes (temps réel)."
8,"TEXT_CMNRADENTERCOPPERBELLMINES_00078_SYSTEM_8","En outre, tous les par<hex:02160103>ti<hex:02160103>ci<hex:02160103>pants doivent avoir suf<hex:02160103>fi<hex:02160103>sam<hex:02160103>ment progressé dans la quête “Les révoltés de Clochecuivre”.<hex:02100103>Les personnages de niveau 21 ou plus seront ramenés au niveau 20 le temps de la mission."
9,"TEXT_CMNRADENTERCOPPERBELLMINES_00078_SYSTEM_9","S'il reste des objets dans le butin en sortant de l'instance, ils seront tous distribués au<hex:02160103>to<hex:02160103>ma<hex:02160103>ti<hex:02160103>que<hex:02160103>ment. Les objets ne pouvant pas l'être seront alors perdus."
10,"TEXT_CMNRADENTERCOPPERBELLMINES_00078_Q2_1","Lancer la mission “Les Mines de Clochecuivre”<hex:021D0103>?"
11,"TEXT_CMNRADENTERCOPPERBELLMINES_00078_A2_1","Oui"
12,"TEXT_CMNRADENTERCOPPERBELLMINES_00078_A2_2","Non"
13,"TEXT_CMNRADENTERCOPPERBELLMINES_00078_SYSTEM_10","Impossible de lancer <hex:02281DFF18>InstanceContentTextData<hex:E8020103> “<hex:022815FF10>InstanceContent<hex:E8030403>”.<hex:02100103>Veuillez vérifier les conditions d'accès."
14,"TEXT_CMNRADENTERCOPPERBELLMINES_00078_BEBEMAI_20","Halte-là, aventuri<hex:02080DE905FF05>ère<hex:FF03>er<hex:03><hex:021D0103>! Tu es à l'entrée des Mines de Clochecuivre, un secteur sous contrôle des torches d'acier, la garde indépendante des Bons filons d'Amajina et Fils. Seuls les aventuriers qui disposent d'une au<hex:02160103>to<hex:02160103>ri<hex:02160103>sa<hex:02160103>tion peuvent y accéder."
15,"TEXT_CMNRADENTERCOPPERBELLMINES_00078_SYSTEM_20","Pour obtenir l'au<hex:02160103>to<hex:02160103>ri<hex:02160103>sa<hex:02160103>tion d'accéder aux Mines de Clochecuivre, vous devez progresser jusqu'à un certain point dans la quête “Les révoltés de Clochecuivre”."
