key,0,1
#,,
offset,0,4
Int32,String,String
0,"TEXT_MANWIL303_00685_SEQ_00","L'officier du personnel des Immortels est prêt à finir les formalités concernant votre engagement dans la grande compagnie."
1,"TEXT_MANWIL303_00685_SEQ_01","Vous avez juré fidélité à la cause des Immortels et avez rejoint leurs rangs. Minfilia vous a contacté<hex:020808E905FF02>e<hex:FF01><hex:03> par linkperle pour vous dire qu'elle souhaitait vous présenter certaines personnes. Rendez-vous au Refuge des sables, à la baie des Vêpres, pour découvrir de qui il s'agit."
2,"TEXT_MANWIL303_00685_SEQ_02","Vous êtes retourné<hex:020808E905FF02>e<hex:FF01><hex:03> au Refuge des sables, où Minfilia vous a appris que Biggs et Wedge, les ingénieurs des Forges de Garlond, étaient maintenant sous la protection des Héritiers de la Septième Aube. Continuez à mettre vos talents d'<hex:02081DE905FF0D>aventurière<hex:FF0B>aventurier<hex:03> au service des Éorzéens, avec l'aide de vos nouveaux alliés."
3,"TEXT_MANWIL303_00685_SEQ_03",""
4,"TEXT_MANWIL303_00685_SEQ_04",""
5,"TEXT_MANWIL303_00685_SEQ_05",""
6,"TEXT_MANWIL303_00685_SEQ_06",""
7,"TEXT_MANWIL303_00685_SEQ_07",""
8,"TEXT_MANWIL303_00685_SEQ_08",""
9,"TEXT_MANWIL303_00685_SEQ_09",""
10,"TEXT_MANWIL303_00685_SEQ_10",""
11,"TEXT_MANWIL303_00685_SEQ_11",""
12,"TEXT_MANWIL303_00685_SEQ_12",""
13,"TEXT_MANWIL303_00685_SEQ_13",""
14,"TEXT_MANWIL303_00685_SEQ_14",""
15,"TEXT_MANWIL303_00685_SEQ_15",""
16,"TEXT_MANWIL303_00685_SEQ_16",""
17,"TEXT_MANWIL303_00685_SEQ_17",""
18,"TEXT_MANWIL303_00685_SEQ_18",""
19,"TEXT_MANWIL303_00685_SEQ_19",""
20,"TEXT_MANWIL303_00685_SEQ_20",""
21,"TEXT_MANWIL303_00685_SEQ_21",""
22,"TEXT_MANWIL303_00685_SEQ_22",""
23,"TEXT_MANWIL303_00685_SEQ_23",""
24,"TEXT_MANWIL303_00685_TODO_00","Parler à l'Héritière de la Septième Aube"
25,"TEXT_MANWIL303_00685_TODO_01",""
26,"TEXT_MANWIL303_00685_TODO_02",""
27,"TEXT_MANWIL303_00685_TODO_03",""
28,"TEXT_MANWIL303_00685_TODO_04",""
29,"TEXT_MANWIL303_00685_TODO_05",""
30,"TEXT_MANWIL303_00685_TODO_06",""
31,"TEXT_MANWIL303_00685_TODO_07",""
32,"TEXT_MANWIL303_00685_TODO_08",""
33,"TEXT_MANWIL303_00685_TODO_09",""
34,"TEXT_MANWIL303_00685_TODO_10",""
35,"TEXT_MANWIL303_00685_TODO_11",""
36,"TEXT_MANWIL303_00685_TODO_12",""
37,"TEXT_MANWIL303_00685_TODO_13",""
38,"TEXT_MANWIL303_00685_TODO_14",""
39,"TEXT_MANWIL303_00685_TODO_15",""
40,"TEXT_MANWIL303_00685_TODO_16",""
41,"TEXT_MANWIL303_00685_TODO_17",""
42,"TEXT_MANWIL303_00685_TODO_18",""
43,"TEXT_MANWIL303_00685_TODO_19",""
44,"TEXT_MANWIL303_00685_TODO_20",""
45,"TEXT_MANWIL303_00685_TODO_21",""
46,"TEXT_MANWIL303_00685_TODO_22",""
47,"TEXT_MANWIL303_00685_TODO_23",""
48,"TEXT_MANWIL303_00685_FLAMEPERSONNEL_000_1","Êtes-vous prêt<hex:020808E905FF02>e<hex:FF01><hex:03>, <hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203><hex:021D0103>? Alors commençons."
49,"TEXT_MANWIL303_00685_FLAMEPERSONNEL_000_2","<hex:022903EB0203>, vous êtes sur le point d'endosser une res<hex:02160103>pon<hex:02160103>sa<hex:02160103>bi<hex:02160103>li<hex:02160103>té sacrée."
50,"TEXT_MANWIL303_00685_FLAMEPERSONNEL_000_3","Les Immortels ont été créés pour faire face aux ennemis d'Ul'dah."
51,"TEXT_MANWIL303_00685_FLAMEPERSONNEL_000_4","Nous avons combattu les barbares, les Impériaux, et pire encore."
52,"TEXT_MANWIL303_00685_FLAMEPERSONNEL_000_5","Mais même le Fléau n'a pas pu nous mettre à genoux. Nous nous tenons toujours debout, et nous continuons à nous battre, selon la volonté de notre général et pour la prospérité de notre cité."
53,"TEXT_MANWIL303_00685_FLAMEPERSONNEL_000_6","Pour nous rejoindre, vous devez rejeter toute autre allégeance et jurer de servir notre nation."
54,"TEXT_MANWIL303_00685_FLAMEPERSONNEL_000_7","Soyez des nôtres, et ensemble nous œuvrerons pour l'avenir d'Ul'dah<hex:021D0103>!"
55,"TEXT_MANWIL303_00685_FLAMEPERSONNEL_000_8","Prêterez-vous serment, <hex:022903EB0203><hex:021D0103>?"
56,"TEXT_MANWIL303_00685_Q1_000_1","Que lui dites-vous<hex:021D0103>?"
57,"TEXT_MANWIL303_00685_A1_000_1","Ma vie appartient aux Immortels<hex:021D0103>!"
58,"TEXT_MANWIL303_00685_A1_000_2","Je suis aussi un<hex:020808E905FF02>e<hex:FF01><hex:03> <hex:02081DE905FF0D>aventurière<hex:FF0B>aventurier<hex:03><hex:021D0103>!"
59,"TEXT_MANWIL303_00685_A1_000_3","Je suivrai le Général jusqu'à la mort<hex:021D0103>!"
60,"TEXT_MANWIL303_00685_A1_000_4","..."
61,"TEXT_MANWIL303_00685_FLAMEPERSONNEL_000_9","Vous parlez comme un<hex:020808E905FF02>e<hex:FF01><hex:03> vrai<hex:020808E905FF02>e<hex:FF01><hex:03> Immortel<hex:020809E905FF03>le<hex:FF01><hex:03><hex:021D0103>!"
62,"TEXT_MANWIL303_00685_FLAMEPERSONNEL_000_10","Ce n'est pas incompatible. Les aventuriers apprennent beaucoup au cours de leurs voyages, et ces con<hex:02160103>nais<hex:02160103>san<hex:02160103>ces nous sont souvent utiles."
63,"TEXT_MANWIL303_00685_FLAMEPERSONNEL_000_11","Le Général irait au front de chaque bataille s'il le pouvait. Ça ne me sur<hex:02160103>pren<hex:02160103>drait pas que vous ayez un jour l'honneur de vous battre à ses côtés<hex:021D0103>!"
64,"TEXT_MANWIL303_00685_FLAMEPERSONNEL_000_12","<hex:020818E905FF0A>Une femme<hex:FF09>Un homme<hex:03> de peu de mots, je vois. Je respecte ça."
65,"TEXT_MANWIL303_00685_FLAMEPERSONNEL_000_13","Les Immortels vous accueillent avec joie, soldat 3e classe <hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0303>."
66,"TEXT_MANWIL303_00685_FLAMEPERSONNEL_000_14","Puissiez-vous toujours servir notre cause<hex:021D0103>!"
67,"TEXT_MANWIL303_00685_MINFILIA_000_20","Allô, tu m'entends, <hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203><hex:021D0103>? C'est moi, Minfilia."
