key,0,1
#,,
offset,0,4
Int32,String,String
0,"TEXT_BANMAM103_05263_SEQ_00","<hex:024804F201FC03><hex:024904F201FD03>Règle spéciale<hex:021D0103>:  synchronisation de quête avec limitation de job ou de classe<hex:0249020103><hex:0248020103><hex:02100103><hex:021A020203>* Il n'est possible de progresser dans cette quête qu'avec la classe qui a servi à la commencer.<hex:021A020103><hex:02100103><hex:02100103>Kageel Ja a besoin d'échan<hex:02160103>til<hex:02160103>lons pour les recherches d'Anggir."
1,"TEXT_BANMAM103_05263_SEQ_01","Livrer ce qui vous a été demandé à Kageel Ja"
2,"TEXT_BANMAM103_05263_SEQ_02",""
3,"TEXT_BANMAM103_05263_SEQ_03",""
4,"TEXT_BANMAM103_05263_SEQ_04",""
5,"TEXT_BANMAM103_05263_SEQ_05",""
6,"TEXT_BANMAM103_05263_SEQ_06",""
7,"TEXT_BANMAM103_05263_SEQ_07",""
8,"TEXT_BANMAM103_05263_SEQ_08",""
9,"TEXT_BANMAM103_05263_SEQ_09",""
10,"TEXT_BANMAM103_05263_SEQ_10",""
11,"TEXT_BANMAM103_05263_SEQ_11",""
12,"TEXT_BANMAM103_05263_SEQ_12",""
13,"TEXT_BANMAM103_05263_SEQ_13",""
14,"TEXT_BANMAM103_05263_SEQ_14",""
15,"TEXT_BANMAM103_05263_SEQ_15",""
16,"TEXT_BANMAM103_05263_SEQ_16",""
17,"TEXT_BANMAM103_05263_SEQ_17",""
18,"TEXT_BANMAM103_05263_SEQ_18",""
19,"TEXT_BANMAM103_05263_SEQ_19",""
20,"TEXT_BANMAM103_05263_SEQ_20",""
21,"TEXT_BANMAM103_05263_SEQ_21",""
22,"TEXT_BANMAM103_05263_SEQ_22",""
23,"TEXT_BANMAM103_05263_SEQ_23",""
24,"TEXT_BANMAM103_05263_TODO_00","<hex:0208F2013FE4E80511FF62><hex:02085EE3E802E803FF32>Extraire <hex:02330CFF05>Item<hex:02E806030203> près du cénote Jayunja<hex:FF24>Livrer <hex:02330CFF05>Item<hex:03E806030203> à Kageel Ja<hex:03><hex:FFF0D5><hex:0208F0D0E4E80512FF63><hex:02085FE3E802E803FF33>Récolter <hex:02330CFF05>Item<hex:02E806030203> près du cénote Jayunja<hex:FF24>Livrer <hex:02330CFF05>Item<hex:03E806030203> à Kageel Ja<hex:03><hex:FF67><hex:020863E4E80513FF5B><hex:020857E3E802E803FF2B>Pêcher <hex:02330CFF05>Item<hex:02E806020203> au cénote Jayunja<hex:FF24>Livrer <hex:02330CFF05>Item<hex:03E806020203> à Kageel Ja<hex:03><hex:FF01><hex:03><hex:03><hex:03>"
25,"TEXT_BANMAM103_05263_TODO_01",""
26,"TEXT_BANMAM103_05263_TODO_02",""
27,"TEXT_BANMAM103_05263_TODO_03",""
28,"TEXT_BANMAM103_05263_TODO_04",""
29,"TEXT_BANMAM103_05263_TODO_05",""
30,"TEXT_BANMAM103_05263_TODO_06",""
31,"TEXT_BANMAM103_05263_TODO_07",""
32,"TEXT_BANMAM103_05263_TODO_08",""
33,"TEXT_BANMAM103_05263_TODO_09",""
34,"TEXT_BANMAM103_05263_TODO_10",""
35,"TEXT_BANMAM103_05263_TODO_11",""
36,"TEXT_BANMAM103_05263_TODO_12",""
37,"TEXT_BANMAM103_05263_TODO_13",""
38,"TEXT_BANMAM103_05263_TODO_14",""
39,"TEXT_BANMAM103_05263_TODO_15",""
40,"TEXT_BANMAM103_05263_TODO_16",""
41,"TEXT_BANMAM103_05263_TODO_17",""
42,"TEXT_BANMAM103_05263_TODO_18",""
43,"TEXT_BANMAM103_05263_TODO_19",""
44,"TEXT_BANMAM103_05263_TODO_20",""
45,"TEXT_BANMAM103_05263_TODO_21",""
46,"TEXT_BANMAM103_05263_TODO_22",""
47,"TEXT_BANMAM103_05263_TODO_23",""
48,"TEXT_BANMAM103_05263_KAGEELJA_000_001","Anggir m'a demandé de lui fournir des produits naturels de la forêt afin qu'elle puisse poursuivre ses recherches. D'après elle, leur influence sur nos cultures est essentielle."
49,"TEXT_BANMAM103_05263_KAGEELJA_000_002","Anggir a encore besoin de produits naturels de la forêt. Ceux de la dernière fois ayant fourni des résultats très satisfaisants, elle en redemande, ja!"
50,"TEXT_BANMAM103_05263_KAGEELJA_000_003","Quant à l'endroit visé, les environs du cénote Jayunja ont fait leurs preuves par le passé. Chacun sait qu'il s'agit d'une zone hautement fertile, ja."
51,"TEXT_BANMAM103_05263_KAGEELJA_000_004","Bref, on compte sur toi pour nous rapporter <hex:02330DFF05>Item<hex:02F2BB9B030203>. Prends ton temps, la qualité, ça compte<hex:021D0103>!"
52,"TEXT_BANMAM103_05263_KAGEELJA_000_005","Bref, on compte sur toi pour nous rapporter <hex:02330DFF05>Item<hex:02F2BB9C030203>. Prends ton temps, la qualité, ça compte<hex:021D0103>!"
53,"TEXT_BANMAM103_05263_KAGEELJA_000_006","Bref, on compte sur toi pour nous rapporter <hex:02330DFF05>Item<hex:02F2BB9D020203>. Et n'oublie surtout pas d'utiliser <hex:02330DFF05>Item<hex:02F2AB49020203> en guise d'appât<hex:021D0103>!"
54,"TEXT_BANMAM103_05263_KAGEELJA_000_010","On compte sur toi pour nous rapporter <hex:02330DFF05>Item<hex:02F2BB9B030203>. Prends ton temps, la qualité, ça compte<hex:021D0103>!"
55,"TEXT_BANMAM103_05263_KAGEELJA_000_011","On compte sur toi pour nous rapporter <hex:02330DFF05>Item<hex:02F2BB9C030203>. Prends ton temps, la qualité, ça compte<hex:021D0103>!"
56,"TEXT_BANMAM103_05263_KAGEELJA_000_012","On compte sur toi pour nous rapporter <hex:02330DFF05>Item<hex:02F2BB9D020203>. Et n'oublie surtout pas d'utiliser <hex:02330DFF05>Item<hex:02F2AB49020203> en guise d'appât<hex:021D0103>!"
57,"TEXT_BANMAM103_05263_KAGEELJA_000_020","Ah, te revoilà, ja<hex:021D0103>! Alors, qu'en est-il de cette virée au cénote Jayunja<hex:021D0103>?"
58,"TEXT_BANMAM103_05263_KAGEELJA_000_021","Eh bien, en voilà de l'échantillon de qualité<hex:021D0103>! Anggir va être ravie, tu peux me croire."
59,"TEXT_BANMAM103_05263_KAGEELJA_000_022","Plus les recherches sur cet environnement pro<hex:02160103>gres<hex:02160103>se<hex:02160103>ront, plus le mystère de l'éther météorique à l'origine des arbres furoluminescents se révélera à nous..."
60,"TEXT_BANMAM103_05263_KAGEELJA_000_023","De cette façon, on pourra sélectionner la variété la plus adaptée à cette zone, voire créer une toute nouvelle variété. En tout cas, j'attends avec impatience les résultats, ja<hex:021D0103>!"
