key,0,1
#,,
offset,0,4
Int32,String,String
0,"TEXT_CMNDEFTEMPORARYBAG_00083_TALK_ACTOR_01","Willkommen, <hex:020820E905FF0F>meine Freundin<hex:FF0C>mein Freund<hex:03>. Ich kümmere mich um Eigentum, das während der Katastrophe verloren gegangen ist."
1,"TEXT_CMNDEFTEMPORARYBAG_00083_TALK_Q1","Bist du hier, um deinen Besitz ein<hex:02160103>zu<hex:02160103>fordern?"
2,"TEXT_CMNDEFTEMPORARYBAG_00083_TALK_A1","Ja, das hatte ich vor."
3,"TEXT_CMNDEFTEMPORARYBAG_00083_TALK_A2","Einer Erklärung lauschen."
4,"TEXT_CMNDEFTEMPORARYBAG_00083_TALK_A3","Nein, eigentlich nicht."
5,"TEXT_CMNDEFTEMPORARYBAG_00083_TALK_ACTOR_05","Zahlreiche Seelen werden seit der Katastrophe vermisst und ein ganzer Berg von Dingen wurde von den Besitzern zurückgelassen. Die Aben<hex:02160103>teurer<hex:02160103>gilde bewahrt diese Artikel sicher auf, in der Hoffnung, dass sich der rechtmäßige Besitzer eines Tages wieder einfindet."
6,"TEXT_CMNDEFTEMPORARYBAG_00083_TALK_ACTOR_06","Aber merk es dir gleich: Wir sind keine Aufbewahrungsstelle! Die Gegenstände, die du erhältst, obliegen deiner Verantwortung und können unter keinen Umständen zurückgegeben werden."
7,"TEXT_CMNDEFTEMPORARYBAG_00083_TALK_ACTOR_10","Es kommen mit jedem Tag weniger Leute hier vorbei, um ihre Besitztümer wieder an sich zu nehmen."
8,"TEXT_CMNDEFTEMPORARYBAG_00083_TALK_ACTOR_11","Es stimmt mich traurig, daran zu denken, dass einige Gegenstände für immer in unserem Gewahrsam bleiben werden, da ihre Besitzer niemals zurückkehren werden."
