key,0,1
#,,
offset,0,4
Int32,String,String
0,"TEXT_KINGMD109_04920_SEQ_00","Wuk Lamat scheint in einer Schockstarre gefangen zu sein."
1,"TEXT_KINGMD109_04920_SEQ_01","Gulool Ja Ja ist gestorben. Sein Dahinscheiden bedeutet nicht nur den Verlust eines gütigen und starken Herrschers für das Königreich, sondern auch eines Vaters für Koana und Wuk Lamat. Der ehemalige Dämmerkönig verließ die Welt mit Worten des Mutes und der Weisheit. Ob seine Kinder als Kronen Tuliyollals dem gewaltigen Vermächtnis wohl gerecht werden können? Ihre erste große Aufgabe ist keine Geringere als die Rettung ihres Volks. Die junge Krone des Mutes benötigt dabei jede Hilfe, die sie bekommen kann. Leihe Wuk Lamat in dieser verzweifelten Lage ein Ohr.<hex:02100103><hex:02100103>※ Solltest du diesen Ort verlassen, wird dich die Palastwache jederzeit zum Sonnensitz zurückgeleiten."
2,"TEXT_KINGMD109_04920_SEQ_02","Wer wird den tapferen Bürgern und Bürgerinnen Tuliyollals in dieser Notsituation zur Seite stehen, wenn nicht du und deine Freunde? Ihr beschließt, euch aufzuteilen und möglichst die ganze Stadt nach Hilfsbedürftigen abzusuchen. Wuk Lamat und du übernehmt das Glanzfeder-Viertel. Gib dein Bestes für die Zukunft Tuliyollals!"
3,"TEXT_KINGMD109_04920_SEQ_03","Du rettest einige hilfsbedürftige Bewohner. Die Schicksale sind verschieden, aber jedem von ihnen steht die Angst vor einer ungewissen Zukunft ins Gesicht geschrieben. Triff dich mit Wuk Lamat, um euer weiteres Vorgehen zu besprechen."
4,"TEXT_KINGMD109_04920_SEQ_04","Wuk Lamat ist nach wie vor außer sich vor Sorge um die Leute in der Stadt. Darum will sie noch ein weiteres Mal nach Leuten suchen, die in Not sein könnten. Dich bittet sie derweil, die Lage im südlichen Teil Tuliyollals aus<hex:02160103>zu<hex:02160103>kund<hex:02160103>schaften."
5,"TEXT_KINGMD109_04920_SEQ_05","Stellenweise ist die Stadt etwas verwüstet, im Großen und Ganzen scheint aber noch alles zu stehen. Alisaie ist ebenfalls in der Nähe. Hör dir an, was sie zu der aktuellen Lage zu sagen hat."
6,"TEXT_KINGMD109_04920_SEQ_06","Alisaie ist ebenfalls aufgefallen, dass die Schäden mehr oberflächlicher Natur sind. Sie schlussfolgert, dass Zoraal Jas Angriff lediglich eine Machtdemonstration zur Einschüchterung Tuliyollals gewesen sein könnte. Außerdem sorgt sie sich um Wuk Lamat. Gehe sie zusammen mit Alisaie bei den Schimmersanden von Gornitruq suchen!"
7,"TEXT_KINGMD109_04920_SEQ_07","Wuk Lamat scheint der Anblick ihres leidenden Volkes um den Verstand gebracht zu haben. Rastlos will sie sich um die Hilfsbedürftigen kümmern<hex:021D0103>- ihre eigene Gesundheit ist ihr dabei völlig egal. Erst Alisaies eindringliche Worte können sie aus ihrem Wachtraum erwecken. Als Königin muss sie ausgeruht sein, um die richtigen Entscheidungen treffen zu können. Darum soll sie nun erst einmal eine Pause von der ganzen Retterei einlegen. Du begleitest Wuk Lamat ein Stück und Alisaies Weckruf scheint Wunder gewirkt zu haben. Entschlossen, Zoraal Ja das Handwerk zu legen, weiß die Krone des Mutes nun, was sie zu tun hat."
8,"TEXT_KINGMD109_04920_SEQ_08","Etwas erfrischt kehrt Wuk Lamat zu Koana im Palast zurück. Sie bittet dich nachzukommen, sobald du bereit bist, da es einiges zu besprechen gilt. Doch zuerst solltest du noch Alisaie über Wuk Lamats Gemütszustand berichten."
9,"TEXT_KINGMD109_04920_SEQ_09","Alisaie ist beruhigt, von Wuk Lamats Besserung zu hören. Doch genau wie der mysteriöse Soldat zu euren Füßen werfen die jüngsten Ereignisse Fragen auf. Fragen, deren Antworten gewiss für einiges an Unbehagen sorgen werden<hex:021D0103>..."
10,"TEXT_KINGMD109_04920_SEQ_10",""
11,"TEXT_KINGMD109_04920_SEQ_11",""
12,"TEXT_KINGMD109_04920_SEQ_12",""
13,"TEXT_KINGMD109_04920_SEQ_13",""
14,"TEXT_KINGMD109_04920_SEQ_14",""
15,"TEXT_KINGMD109_04920_SEQ_15",""
16,"TEXT_KINGMD109_04920_SEQ_16",""
17,"TEXT_KINGMD109_04920_SEQ_17",""
18,"TEXT_KINGMD109_04920_SEQ_18",""
19,"TEXT_KINGMD109_04920_SEQ_19",""
20,"TEXT_KINGMD109_04920_SEQ_20",""
21,"TEXT_KINGMD109_04920_SEQ_21",""
22,"TEXT_KINGMD109_04920_SEQ_22",""
23,"TEXT_KINGMD109_04920_SEQ_23",""
24,"TEXT_KINGMD109_04920_TODO_00","Mit Wuk Lamat sprechen"
25,"TEXT_KINGMD109_04920_TODO_01","Den Bürgern Tuliyollals im Glanzfeder-Viertel helfen"
26,"TEXT_KINGMD109_04920_TODO_02","Mit Wuk Lamat sprechen"
27,"TEXT_KINGMD109_04920_TODO_03","Die Schäden untersuchen"
28,"TEXT_KINGMD109_04920_TODO_04","Mit Alisaie sprechen"
29,"TEXT_KINGMD109_04920_TODO_05","Wuk Lamat finden"
30,"TEXT_KINGMD109_04920_TODO_06","Mit Wuk Lamat sprechen"
31,"TEXT_KINGMD109_04920_TODO_07","Mit Alisaie sprechen"
32,"TEXT_KINGMD109_04920_TODO_08",""
33,"TEXT_KINGMD109_04920_TODO_09",""
34,"TEXT_KINGMD109_04920_TODO_10",""
35,"TEXT_KINGMD109_04920_TODO_11",""
36,"TEXT_KINGMD109_04920_TODO_12",""
37,"TEXT_KINGMD109_04920_TODO_13",""
38,"TEXT_KINGMD109_04920_TODO_14",""
39,"TEXT_KINGMD109_04920_TODO_15",""
40,"TEXT_KINGMD109_04920_TODO_16",""
41,"TEXT_KINGMD109_04920_TODO_17",""
42,"TEXT_KINGMD109_04920_TODO_18",""
43,"TEXT_KINGMD109_04920_TODO_19",""
44,"TEXT_KINGMD109_04920_TODO_20",""
45,"TEXT_KINGMD109_04920_TODO_21",""
46,"TEXT_KINGMD109_04920_TODO_22",""
47,"TEXT_KINGMD109_04920_TODO_23",""
48,"TEXT_KINGMD109_04920_WUKLAMAT_000_000","Alterchen<hex:021D0103>..."
49,"TEXT_KINGMD109_04920_KOANA_000_030","Wir müssen uns einen Überblick verschaffen<hex:021D0103>..."
50,"TEXT_KINGMD109_04920_KETENRAMM_000_035","Wäre ich doch nur wachsamer gewesen<hex:021D0103>...!"
51,"TEXT_KINGMD109_04920_ALPHINAUD_000_040","Schlimmer geht es wohl kaum<hex:021D0103>... Stehen wir unseren Freunden zur Seite!"
52,"TEXT_KINGMD109_04920_ALISAIE_000_045","Er<hex:021D0103>... Er war so stolz auf die beiden. Dass er ihre ersten Schritte als Kronen nun nicht mehr miterleben wird<hex:021D0103>..."
53,"TEXT_KINGMD109_04920_KRILE_000_050","In Situationen wie dieser ist es unsere Pflicht, unser Möglichstes zur Rettung der Bevölkerung beizusteuern!"
