key,0,1,2,3,4,5,6,7,8
#,Image,Icon,Category,UnlockCondition,,,,SortKey,Name
offset,4,8,22,12,14,16,18,20,0
Int32,Int32,Int32,UInt8,UInt16,UInt16,UInt16,UInt16,UInt16,String
0,0,82093,0,0,0,0,0,0,"Nichts"
1,192001,82093,1,1,0,0,0,1,"Nichts"
2,192002,82093,1,1,0,0,0,2,"Lorbeer"
3,192003,82093,1,1,0,0,0,10,"Herzen"
4,192004,82093,1,1,0,0,0,11,"Sterne"
5,192005,82093,1,1,0,0,0,12,"Verteidiger"
6,192006,82093,1,1,0,0,0,14,"Angreifer"
7,192007,82093,1,1,0,0,0,13,"Heiler"
8,192008,82093,1,1,0,0,0,32,"Glitzer"
9,192009,82093,1,1,0,0,0,16,"Pfoten"
10,192010,82093,1,1,0,0,0,17,"Ausrufezeichen"
11,192011,82093,1,1,0,0,0,18,"Fragezeichen"
12,192301,82093,2,124,0,0,0,2150,"Paladin"
13,192302,82093,2,125,0,0,0,2151,"Krieger"
14,192303,82093,2,126,0,0,0,2152,"Dunkelritter"
15,192304,82093,2,127,0,0,0,2153,"Revolverklinge"
16,192305,82093,2,128,0,0,0,2154,"Weißmagier"
17,192306,82093,2,129,0,0,0,2155,"Gelehrter"
18,192307,82093,2,130,0,0,0,2156,"Astrologe"
19,192308,82093,2,131,0,0,0,2157,"Weiser"
20,192309,82093,2,132,0,0,0,2158,"Mönch"
21,192310,82093,2,133,0,0,0,2159,"Dragoon"
22,192311,82093,2,134,0,0,0,2160,"Ninja"
23,192312,82093,2,135,0,0,0,2161,"Samurai"
24,192313,82093,2,136,0,0,0,2162,"Schnitter"
25,192314,82093,2,137,0,0,0,2165,"Barde"
26,192315,82093,2,138,0,0,0,2166,"Maschinist"
27,192316,82093,2,139,0,0,0,2167,"Tänzer"
28,192317,82093,2,140,0,0,0,2168,"Schwarzmagier"
29,192318,82093,2,141,0,0,0,2169,"Beschwörer"
30,192319,82093,2,142,0,0,0,2170,"Rotmagier"
31,192401,82093,10,143,0,0,0,3000,"Team Astra"
32,192402,82093,10,144,0,0,0,3001,"Team Umbra"
33,192403,82093,5,145,0,0,0,3200,"Kristallkönig (1. Saison)"
34,192404,82093,5,146,0,0,0,3201,"Kristallfürst (1. Saison)"
35,192405,82093,5,147,0,0,0,3202,"Kristallkämpfer (1. Saison)"
36,192406,82093,5,148,0,0,0,3208,"Crystalline Conflict: Bronze (1. Saison)"
37,192407,82093,5,149,0,0,0,3207,"Crystalline Conflict: Silber (1. Saison)"
38,192408,82093,5,150,0,0,0,3206,"Crystalline Conflict: Gold (1. Saison)"
39,192409,82093,5,151,0,0,0,3205,"Crystalline Conflict: Platin (1. Saison)"
40,192410,82093,5,152,0,0,0,3204,"Crystalline Conflict: Diamant (1. Saison)"
41,192411,82093,5,153,0,0,0,3203,"Crystalline Conflict: Kristall (1. Saison)"
42,192901,82093,7,154,1032,1034,1036,4000,"Companion-App 1"
43,192902,82093,7,155,1033,1035,1037,4001,"Companion-App 2"
44,192701,82093,4,319,0,0,0,2500,"Endlose Schatten von Bahamut (fatal)"
45,192702,82093,4,320,0,0,0,2501,"Heldenlied von Ultima (fatal)"
46,192703,82093,4,321,0,0,0,2502,"Alexander (fatal)"
47,192704,82093,4,322,0,0,0,2503,"Drachenkrieg (fatal)"
48,192412,82093,5,323,0,0,0,3209,"Kristallkönig (2. Saison)"
49,192413,82093,5,324,0,0,0,3210,"Kristallfürst (2. Saison)"
50,192414,82093,5,325,0,0,0,3211,"Kristallkämpfer (2. Saison)"
51,192415,82093,5,326,0,0,0,3217,"Crystalline Conflict: Bronze (2. Saison)"
52,192416,82093,5,327,0,0,0,3216,"Crystalline Conflict: Silber (2. Saison)"
53,192417,82093,5,328,0,0,0,3215,"Crystalline Conflict: Gold (2. Saison)"
54,192418,82093,5,329,0,0,0,3214,"Crystalline Conflict: Platin (2. Saison)"
55,192419,82093,5,330,0,0,0,3213,"Crystalline Conflict: Diamant (2. Saison)"
56,192420,82093,5,331,0,0,0,3212,"Crystalline Conflict: Kristall (2. Saison)"
57,192421,82093,5,332,0,0,0,3218,"Kristallkönig (3. Saison)"
58,192422,82093,5,333,0,0,0,3219,"Kristallfürst (3. Saison)"
59,192423,82093,5,334,0,0,0,3220,"Kristallkämpfer (3. Saison)"
60,192424,82093,5,335,0,0,0,3226,"Crystalline Conflict: Bronze (3. Saison)"
61,192425,82093,5,336,0,0,0,3225,"Crystalline Conflict: Silber (3. Saison)"
62,192426,82093,5,337,0,0,0,3224,"Crystalline Conflict: Gold (3. Saison)"
63,192427,82093,5,338,0,0,0,3223,"Crystalline Conflict: Platin (3. Saison)"
64,192428,82093,5,339,0,0,0,3222,"Crystalline Conflict: Diamant (3. Saison)"
65,192429,82093,5,340,0,0,0,3221,"Crystalline Conflict: Kristall (3. Saison)"
66,192430,82093,10,341,0,0,0,3002,"Crystalline Conflict: Blau"
67,192431,82093,10,342,0,0,0,3003,"Crystalline Conflict: Rot"
68,192705,82093,4,343,0,0,0,2402,"Unstetes Gewölbe: Die Unterstadt von Sil'dih"
69,192966,82093,3,344,0,0,0,2315,"Aufträge der Omikron"
70,192991,82093,9,346,0,0,0,1010,"Flagge von Limsa Lominsa"
71,192992,82093,9,346,0,0,0,1011,"Flagge von Gridania"
72,192993,82093,9,346,0,0,0,1012,"Flagge von Ul'dah"
73,192015,82093,1,1,0,0,0,3,"Florale Verzierungen"
74,192016,82093,1,1,0,0,0,21,"Sprechblase"
75,192019,82093,1,1,0,0,0,30,"Lichtpartikel"
76,192018,82093,7,347,0,0,0,31,"Musiknoten"
77,192012,82093,1,1,0,0,0,20,"Geburtstag"
78,192013,82093,1,1,0,0,0,19,"Neuling"
79,192014,82093,1,1,0,0,0,33,"Lichtkreise"
80,192017,82093,1,1,0,0,0,34,"Rosen"
81,192432,82093,5,409,0,0,0,3227,"Kristallkönig (4. Saison)"
82,192433,82093,5,410,0,0,0,3228,"Kristallfürst (4. Saison)"
83,192434,82093,5,411,0,0,0,3229,"Kristallkämpfer (4. Saison)"
84,192440,82093,5,412,0,0,0,3230,"Crystalline Conflict: Kristall (4. Saison)"
85,192439,82093,5,413,0,0,0,3231,"Crystalline Conflict: Diamant (4. Saison)"
86,192438,82093,5,414,0,0,0,3232,"Crystalline Conflict: Platin (4. Saison)"
87,192437,82093,5,415,0,0,0,3233,"Crystalline Conflict: Gold (4. Saison)"
88,192436,82093,5,416,0,0,0,3234,"Crystalline Conflict: Silber (4. Saison)"
89,192435,82093,5,417,0,0,0,3235,"Crystalline Conflict: Bronze (4. Saison)"
90,192441,82093,5,418,0,0,0,3236,"Kristallkönig (5. Saison)"
91,192442,82093,5,419,0,0,0,3237,"Kristallfürst (5. Saison)"
92,192443,82093,5,420,0,0,0,3238,"Kristallkämpfer (5. Saison)"
93,192449,82093,5,421,0,0,0,3239,"Crystalline Conflict: Kristall (5. Saison)"
94,192448,82093,5,422,0,0,0,3240,"Crystalline Conflict: Diamant (5. Saison)"
95,192447,82093,5,423,0,0,0,3241,"Crystalline Conflict: Platin (5. Saison)"
96,192446,82093,5,424,0,0,0,3242,"Crystalline Conflict: Gold (5. Saison)"
97,192445,82093,5,425,0,0,0,3243,"Crystalline Conflict: Silber (5. Saison)"
98,192444,82093,5,426,0,0,0,3244,"Crystalline Conflict: Bronze (5. Saison)"
99,192450,82093,10,427,0,0,0,3004,"Falken"
100,192451,82093,10,428,0,0,0,3005,"Raben"
101,192962,82093,3,429,0,0,0,2311,"Aufträge der Pixies"
102,192963,82093,3,430,0,0,0,2312,"Aufträge der Qitari"
103,192964,82093,3,431,0,0,0,2313,"Aufträge der Zwerge"
104,192965,82093,3,432,0,0,0,2314,"Aufträge der Arkasodara"
105,192967,82093,3,433,0,0,0,2316,"Aufträge der Loporrit"
106,192706,82093,4,434,0,0,0,2504,"Omega (fatal)"
107,192711,82093,4,465,0,0,0,2358,"Tiefes Gewölbe: Eureka Orthos 1"
108,192712,82093,4,466,0,0,0,2359,"Tiefes Gewölbe: Eureka Orthos 2"
109,192713,82093,8,468,0,0,0,2340,"Inselparadies 1"
110,192714,82093,8,469,0,0,0,2341,"Inselparadies 2"
111,192452,82093,5,502,0,0,0,3245,"Kristallkönig (6. Saison)"
112,192453,82093,5,503,0,0,0,3246,"Kristallfürst (6. Saison)"
113,192454,82093,5,504,0,0,0,3247,"Kristallkämpfer (6. Saison)"
114,192460,82093,5,505,0,0,0,3248,"Crystalline Conflict: Kristall (6. Saison)"
115,192459,82093,5,506,0,0,0,3249,"Crystalline Conflict: Diamant (6. Saison)"
116,192458,82093,5,507,0,0,0,3250,"Crystalline Conflict: Platin (6. Saison)"
117,192457,82093,5,508,0,0,0,3251,"Crystalline Conflict: Gold (6. Saison)"
118,192456,82093,5,509,0,0,0,3252,"Crystalline Conflict: Silber (6. Saison)"
119,192455,82093,5,510,0,0,0,3253,"Crystalline Conflict: Bronze (6. Saison)"
120,192461,82093,5,511,0,0,0,3254,"Kristallkönig (7. Saison)"
121,192462,82093,5,512,0,0,0,3255,"Kristallfürst (7. Saison)"
122,192463,82093,5,513,0,0,0,3256,"Kristallkämpfer (7. Saison)"
123,192469,82093,5,514,0,0,0,3257,"Crystalline Conflict: Kristall (7. Saison)"
124,192468,82093,5,515,0,0,0,3258,"Crystalline Conflict: Diamant (7. Saison)"
125,192467,82093,5,516,0,0,0,3259,"Crystalline Conflict: Platin (7. Saison)"
126,192466,82093,5,517,0,0,0,3260,"Crystalline Conflict: Gold (7. Saison)"
127,192465,82093,5,518,0,0,0,3261,"Crystalline Conflict: Silber (7. Saison)"
128,192464,82093,5,519,0,0,0,3262,"Crystalline Conflict: Bronze (7. Saison)"
129,192470,82093,10,520,0,0,0,3006,"Aramitama Kimen"
130,192471,82093,10,521,0,0,0,3007,"Nigimitama Okinamen"
131,192960,82093,3,524,0,0,0,2308,"Aufträge der Kojin"
132,192959,82093,3,525,0,0,0,2309,"Aufträge der Ananta"
133,192961,82093,3,526,0,0,0,2310,"Aufträge der Namazuo"
134,192320,82093,2,522,0,0,0,2172,"Blaumagier"
135,192715,82093,7,523,0,0,0,3950,"10. Jubiläum"
136,192716,82093,4,528,0,0,0,2403,"Unstetes Gewölbe: Der Rokkon"
137,192717,82093,8,529,0,0,0,2347,"Fischer auf großer Fahrt"
138,192718,82093,8,530,0,0,0,2348,"Kapitalbeschaffung"
139,192719,82093,8,531,0,0,0,2350,"Mahjong-Profi"
140,192490,82093,10,578,0,0,0,3008,"Die Palästra"
141,192491,82093,10,579,0,0,0,3009,"Wolke Sieben"
142,192472,82093,5,580,0,0,0,3263,"Kristallkönig (8. Saison)"
143,192473,82093,5,581,0,0,0,3264,"Kristallfürst (8. Saison)"
144,192474,82093,5,582,0,0,0,3265,"Kristallkämpfer (8. Saison)"
145,192480,82093,5,583,0,0,0,3266,"Crystalline Conflict: Kristall (8. Saison)"
146,192479,82093,5,584,0,0,0,3267,"Crystalline Conflict: Diamant (8. Saison)"
147,192478,82093,5,585,0,0,0,3268,"Crystalline Conflict: Platin (8. Saison)"
148,192477,82093,5,586,0,0,0,3269,"Crystalline Conflict: Gold (8. Saison)"
149,192476,82093,5,587,0,0,0,3270,"Crystalline Conflict: Silber (8. Saison)"
150,192475,82093,5,588,0,0,0,3271,"Crystalline Conflict: Bronze (8. Saison)"
151,192481,82093,5,589,0,0,0,3272,"Kristallkönig (9. Saison)"
152,192482,82093,5,590,0,0,0,3273,"Kristallfürst (9. Saison)"
153,192483,82093,5,591,0,0,0,3274,"Kristallkämpfer (9. Saison)"
154,192489,82093,5,592,0,0,0,3275,"Crystalline Conflict: Kristall (9. Saison)"
155,192488,82093,5,593,0,0,0,3276,"Crystalline Conflict: Diamant (9. Saison)"
156,192487,82093,5,594,0,0,0,3277,"Crystalline Conflict: Platin (9. Saison)"
157,192486,82093,5,595,0,0,0,3278,"Crystalline Conflict: Gold (9. Saison)"
158,192485,82093,5,596,0,0,0,3279,"Crystalline Conflict: Silber (9. Saison)"
159,192484,82093,5,597,0,0,0,3280,"Crystalline Conflict: Bronze (9. Saison)"
160,192492,82093,5,598,0,0,0,3281,"Kristallkönig (10. Saison)"
161,192493,82093,5,599,0,0,0,3282,"Kristallfürst (10. Saison)"
162,192494,82093,5,600,0,0,0,3283,"Kristallkämpfer (10. Saison)"
163,192500,82093,5,601,0,0,0,3284,"Crystalline Conflict: Kristall (10. Saison)"
164,192499,82093,5,602,0,0,0,3285,"Crystalline Conflict: Diamant (10. Saison)"
165,192498,82093,5,603,0,0,0,3286,"Crystalline Conflict: Platin (10. Saison)"
166,192497,82093,5,604,0,0,0,3287,"Crystalline Conflict: Gold (10. Saison)"
167,192496,82093,5,605,0,0,0,3288,"Crystalline Conflict: Silber (10. Saison)"
168,192495,82093,5,606,0,0,0,3289,"Crystalline Conflict: Bronze (10. Saison)"
169,192956,82093,3,567,0,0,0,2305,"Aufträge der Vanu Vanu"
170,192957,82093,3,568,0,0,0,2306,"Aufträge der Gnath"
171,192958,82093,3,569,0,0,0,2307,"Aufträge der Mogrys"
172,192722,82093,3,572,0,0,0,2252,"Mythen Eorzeas: Halone"
173,192723,82093,3,572,0,0,0,2253,"Mythen Eorzeas: Menphina"
174,192724,82093,3,572,0,0,0,2254,"Mythen Eorzeas: Thaliak"
175,192725,82093,3,572,0,0,0,2255,"Mythen Eorzeas: Nymeia"
176,192726,82093,3,572,0,0,0,2256,"Mythen Eorzeas: Llymlaen"
177,192727,82093,3,572,0,0,0,2257,"Mythen Eorzeas: Oschon"
178,192728,82093,3,572,0,0,0,2258,"Mythen Eorzeas: Byregot"
179,192729,82093,3,572,0,0,0,2259,"Mythen Eorzeas: Rhalgr"
180,192730,82093,3,572,0,0,0,2260,"Mythen Eorzeas: Azeyma"
181,192731,82093,3,572,0,0,0,2261,"Mythen Eorzeas: Nald'thal"
