key,0,1,2,3,4,5,6,7,8
#,Image,Icon,Category,UnlockCondition,,,,SortKey,Name
offset,4,8,22,12,14,16,18,20,0
Int32,Int32,Int32,UInt8,UInt16,UInt16,UInt16,UInt16,UInt16,String
0,0,82091,0,0,0,0,0,0,"Ohne"
1,190002,82091,1,1,0,0,0,1,"Grau"
2,190003,82091,1,1,0,0,0,3,"Vierecke"
3,190004,82091,1,1,0,0,0,4,"Violett"
4,190005,82091,1,1,0,0,0,5,"Abgestufter Verteidiger"
5,190006,82091,1,1,0,0,0,7,"Abgestufter Angreifer"
6,190007,82091,1,1,0,0,0,6,"Abgestufter Heiler"
7,190008,82091,1,1,0,0,0,2,"Pergament"
8,190009,82091,1,1,0,0,0,9,"Äther-Sphäre"
9,190010,82091,1,1,0,0,0,8,"Holzmuster"
10,190011,82091,1,1,0,0,0,10,"Welt des Nichts"
11,190301,82091,2,124,0,0,0,2150,"Paladin (dynamisch)"
12,190302,82091,2,125,0,0,0,2151,"Krieger (dynamisch)"
13,190303,82091,2,126,0,0,0,2152,"Dunkelritter (dynamisch)"
14,190304,82091,2,127,0,0,0,2153,"Revolverklinge (dynamisch)"
15,190305,82091,2,128,0,0,0,2154,"Weißmagier (dynamisch)"
16,190306,82091,2,129,0,0,0,2155,"Gelehrter (dynamisch)"
17,190307,82091,2,130,0,0,0,2156,"Astrologe (dynamisch)"
18,190308,82091,2,131,0,0,0,2157,"Weiser (dynamisch)"
19,190309,82091,2,132,0,0,0,2158,"Mönch (dynamisch)"
20,190310,82091,2,133,0,0,0,2159,"Dragoon (dynamisch)"
21,190311,82091,2,134,0,0,0,2160,"Ninja (dynamisch)"
22,190312,82091,2,135,0,0,0,2161,"Samurai (dynamisch)"
23,190313,82091,2,136,0,0,0,2162,"Schnitter (dynamisch)"
24,190314,82091,2,137,0,0,0,2165,"Barde (dynamisch)"
25,190315,82091,2,138,0,0,0,2166,"Maschinist (dynamisch)"
26,190316,82091,2,139,0,0,0,2167,"Tänzer (dynamisch)"
27,190317,82091,2,140,0,0,0,2168,"Schwarzmagier (dynamisch)"
28,190318,82091,2,141,0,0,0,2169,"Beschwörer (dynamisch)"
29,190319,82091,2,142,0,0,0,2170,"Rotmagier (dynamisch)"
30,190401,82091,10,143,0,0,0,3000,"Team Astra"
31,190402,82091,10,144,0,0,0,3001,"Team Umbra"
32,190403,82091,5,145,0,0,0,3200,"Kristallkönig (1. Saison)"
33,190404,82091,5,146,0,0,0,3201,"Kristallfürst (1. Saison)"
34,190405,82091,5,147,0,0,0,3202,"Kristallkämpfer (1. Saison)"
35,190406,82091,5,148,0,0,0,3208,"Crystalline Conflict: Bronze (1. Saison)"
36,190407,82091,5,149,0,0,0,3207,"Crystalline Conflict: Silber (1. Saison)"
37,190408,82091,5,150,0,0,0,3206,"Crystalline Conflict: Gold (1. Saison)"
38,190409,82091,5,151,0,0,0,3205,"Crystalline Conflict: Platin (1. Saison)"
39,190410,82091,5,152,0,0,0,3204,"Crystalline Conflict: Diamant (1. Saison)"
40,190411,82091,5,153,0,0,0,3203,"Crystalline Conflict: Kristall (1. Saison)"
41,190901,82091,7,154,1032,1034,1036,4000,"Companion-App 1"
42,190902,82091,7,155,1033,1035,1037,4001,"Companion-App 2"
43,190201,82091,2,156,0,0,0,2000,"Gladiator"
44,190202,82091,2,157,0,0,0,2001,"Marodeur"
45,190203,82091,2,158,0,0,0,2002,"Druide"
46,190204,82091,2,159,0,0,0,2003,"Faustkämpfer"
47,190205,82091,2,160,0,0,0,2004,"Pikenier"
48,190206,82091,2,161,0,0,0,2005,"Schurke"
49,190207,82091,2,162,0,0,0,2006,"Waldläufer"
50,190208,82091,2,163,0,0,0,2007,"Thaumaturg"
51,190209,82091,2,164,0,0,0,2008,"Hermetiker"
52,190210,82091,2,165,0,0,0,2050,"Paladin (normal)"
53,190211,82091,2,166,0,0,0,2051,"Krieger (normal)"
54,190212,82091,2,167,0,0,0,2052,"Dunkelritter (normal)"
55,190213,82091,2,168,0,0,0,2053,"Revolverklinge (normal)"
56,190214,82091,2,169,0,0,0,2054,"Weißmagier (normal)"
57,190215,82091,2,170,0,0,0,2055,"Gelehrter (normal)"
58,190216,82091,2,171,0,0,0,2056,"Astrologe (normal)"
59,190217,82091,2,172,0,0,0,2057,"Weiser (normal)"
60,190218,82091,2,173,0,0,0,2058,"Mönch (normal)"
61,190219,82091,2,174,0,0,0,2059,"Dragoon (normal)"
62,190220,82091,2,175,0,0,0,2060,"Ninja (normal)"
63,190221,82091,2,176,0,0,0,2061,"Samurai (normal)"
64,190222,82091,2,177,0,0,0,2062,"Schnitter (normal)"
65,190223,82091,2,178,0,0,0,2065,"Barde (normal)"
66,190224,82091,2,179,0,0,0,2066,"Maschinist (normal)"
67,190225,82091,2,180,0,0,0,2067,"Tänzer (normal)"
68,190226,82091,2,181,0,0,0,2068,"Schwarzmagier (normal)"
69,190227,82091,2,182,0,0,0,2069,"Beschwörer (normal)"
70,190228,82091,2,183,0,0,0,2070,"Rotmagier (normal)"
71,190229,82091,2,184,0,0,0,2072,"Blaumagier (normal)"
72,190230,82091,2,244,0,0,0,2100,"Zimmerer (normal)"
73,190231,82091,2,245,0,0,0,2101,"Grobschmied (normal)"
74,190232,82091,2,246,0,0,0,2102,"Plattner (normal)"
75,190233,82091,2,247,0,0,0,2103,"Goldschmied (normal)"
76,190234,82091,2,248,0,0,0,2104,"Gerber (normal)"
77,190235,82091,2,249,0,0,0,2105,"Weber (normal)"
78,190236,82091,2,250,0,0,0,2106,"Alchemist (normal)"
79,190237,82091,2,251,0,0,0,2107,"Gourmet (normal)"
80,190238,82091,2,276,0,0,0,2108,"Minenarbeiter (normal)"
81,190239,82091,2,277,0,0,0,2109,"Gärtner (normal)"
82,190240,82091,2,278,0,0,0,2110,"Fischer (normal)"
83,190652,82091,9,299,0,0,0,1001,"Gridania"
84,190651,82091,9,299,0,0,0,1000,"Limsa Lominsa"
85,190653,82091,9,299,0,0,0,1002,"Ul'dah"
86,190701,82091,4,319,0,0,0,2500,"Endlose Schatten von Bahamut (fatal)"
87,190702,82091,4,320,0,0,0,2501,"Heldenlied von Ultima (fatal)"
88,190703,82091,4,321,0,0,0,2502,"Alexander (fatal)"
89,190704,82091,4,322,0,0,0,2503,"Drachenkrieg (fatal)"
90,190412,82091,5,323,0,0,0,3209,"Kristallkönig (2. Saison)"
91,190413,82091,5,324,0,0,0,3210,"Kristallfürst (2. Saison)"
92,190414,82091,5,325,0,0,0,3211,"Kristallkämpfer (2. Saison)"
93,190415,82091,5,326,0,0,0,3217,"Crystalline Conflict: Bronze (2. Saison)"
94,190416,82091,5,327,0,0,0,3216,"Crystalline Conflict: Silber (2. Saison)"
95,190417,82091,5,328,0,0,0,3215,"Crystalline Conflict: Gold (2. Saison)"
96,190418,82091,5,329,0,0,0,3214,"Crystalline Conflict: Platin (2. Saison)"
97,190419,82091,5,330,0,0,0,3213,"Crystalline Conflict: Diamant (2. Saison)"
98,190420,82091,5,331,0,0,0,3212,"Crystalline Conflict: Kristall (2. Saison)"
99,190421,82091,5,332,0,0,0,3218,"Kristallkönig (3. Saison)"
100,190422,82091,5,333,0,0,0,3219,"Kristallfürst (3. Saison)"
101,190423,82091,5,334,0,0,0,3220,"Kristallkämpfer (3. Saison)"
102,190424,82091,5,335,0,0,0,3226,"Crystalline Conflict: Bronze (3. Saison)"
103,190425,82091,5,336,0,0,0,3225,"Crystalline Conflict: Silber (3. Saison)"
104,190426,82091,5,337,0,0,0,3224,"Crystalline Conflict: Gold (3. Saison)"
105,190427,82091,5,338,0,0,0,3223,"Crystalline Conflict: Platin (3. Saison)"
106,190428,82091,5,339,0,0,0,3222,"Crystalline Conflict: Diamant (3. Saison)"
107,190429,82091,5,340,0,0,0,3221,"Crystalline Conflict: Kristall (3. Saison)"
108,190430,82091,10,341,0,0,0,3002,"Crystalline Conflict: Blau"
109,190431,82091,10,342,0,0,0,3003,"Crystalline Conflict: Rot"
110,190705,82091,4,343,0,0,0,2403,"Unstetes Gewölbe: Die Unterstadt von Sil'dih"
111,190966,82091,3,344,0,0,0,2315,"Aufträge der Omikron"
112,190012,82091,1,1,0,0,0,12,"Blauer Himmel"
113,190013,82091,1,1,0,0,0,11,"Strand"
114,190014,82091,1,1,0,0,0,13,"Sternenhimmel"
115,190015,82091,1,1,0,0,0,19,"Ziegelmauer"
116,190016,82091,1,1,0,0,0,20,"Comic"
117,190017,82091,1,1,0,0,0,17,"Steppmuster: Schwarz"
118,190018,82091,1,1,0,0,0,18,"Steppmuster: Weiß"
119,190019,82091,1,1,0,0,0,21,"Geometrisch: Kreise"
120,190020,82091,1,1,0,0,0,16,"Äthereffekt: Violett"
121,190021,82091,1,1,0,0,0,14,"Äthereffekt: Blau"
122,190022,82091,1,1,0,0,0,15,"Äthereffekt: Rot"
123,190023,82091,7,347,0,0,0,22,"Musiknoten"
124,190024,82091,1,1,0,0,0,23,"Fernöstlich"
125,190025,82091,1,1,0,0,0,900,"Gemeines Grau"
126,190026,82091,1,1,0,0,0,901,"Rares Rosa"
127,190027,82091,1,1,0,0,0,902,"Gewöhnliches Grün"
128,190028,82091,1,1,0,0,0,903,"Besonderes Blau"
129,190029,82091,1,1,0,0,0,904,"Fantastisches Flieder"
130,190991,82091,9,346,0,0,0,1010,"Flagge von Limsa Lominsa"
131,190992,82091,9,346,0,0,0,1011,"Flagge von Gridania"
132,190993,82091,9,346,0,0,0,1012,"Flagge von Ul'dah"
133,190432,82091,5,409,0,0,0,3227,"Kristallkönig (4. Saison)"
134,190433,82091,5,410,0,0,0,3228,"Kristallfürst (4. Saison)"
135,190434,82091,5,411,0,0,0,3229,"Kristallkämpfer (4. Saison)"
136,190440,82091,5,412,0,0,0,3230,"Crystalline Conflict: Kristall (4. Saison)"
137,190439,82091,5,413,0,0,0,3231,"Crystalline Conflict: Diamant (4. Saison)"
138,190438,82091,5,414,0,0,0,3232,"Crystalline Conflict: Platin (4. Saison)"
139,190437,82091,5,415,0,0,0,3233,"Crystalline Conflict: Gold (4. Saison)"
140,190436,82091,5,416,0,0,0,3234,"Crystalline Conflict: Silber (4. Saison)"
141,190435,82091,5,417,0,0,0,3235,"Crystalline Conflict: Bronze (4. Saison)"
142,190441,82091,5,418,0,0,0,3236,"Kristallkönig (5. Saison)"
143,190442,82091,5,419,0,0,0,3237,"Kristallfürst (5. Saison)"
144,190443,82091,5,420,0,0,0,3238,"Kristallkämpfer (5. Saison)"
145,190449,82091,5,421,0,0,0,3239,"Crystalline Conflict: Kristall (5. Saison)"
146,190448,82091,5,422,0,0,0,3240,"Crystalline Conflict: Diamant (5. Saison)"
147,190447,82091,5,423,0,0,0,3241,"Crystalline Conflict: Platin (5. Saison)"
148,190446,82091,5,424,0,0,0,3242,"Crystalline Conflict: Gold (5. Saison)"
149,190445,82091,5,425,0,0,0,3243,"Crystalline Conflict: Silber (5. Saison)"
150,190444,82091,5,426,0,0,0,3244,"Crystalline Conflict: Bronze (5. Saison)"
151,190450,82091,10,427,0,0,0,3004,"Falken"
152,190451,82091,10,428,0,0,0,3005,"Raben"
153,190962,82091,3,429,0,0,0,2311,"Aufträge der Pixies"
154,190963,82091,3,430,0,0,0,2312,"Aufträge der Qitari"
155,190964,82091,3,431,0,0,0,2313,"Aufträge der Zwerge"
156,190965,82091,3,432,0,0,0,2314,"Aufträge der Arkasodara"
157,190967,82091,3,433,0,0,0,2316,"Aufträge der Loporrit"
158,190706,82091,4,434,0,0,0,2504,"Omega (fatal)"
159,190711,82091,4,465,0,0,0,2358,"Tiefes Gewölbe: Eureka Orthos 1"
160,190712,82091,4,466,0,0,0,2359,"Tiefes Gewölbe: Eureka Orthos 2"
161,190713,82091,3,467,0,0,0,2251,"Die vier Tierheiligen"
162,190714,82091,8,468,0,0,0,2340,"Inselparadies 1"
163,190715,82091,8,469,0,0,0,2341,"Inselparadies 2"
164,190452,82091,5,502,0,0,0,3245,"Kristallkönig (6. Saison)"
165,190453,82091,5,503,0,0,0,3246,"Kristallfürst (6. Saison)"
166,190454,82091,5,504,0,0,0,3247,"Kristallkämpfer (6. Saison)"
167,190460,82091,5,505,0,0,0,3248,"Crystalline Conflict: Kristall (6. Saison)"
168,190459,82091,5,506,0,0,0,3249,"Crystalline Conflict: Diamant (6. Saison)"
169,190458,82091,5,507,0,0,0,3250,"Crystalline Conflict: Platin (6. Saison)"
170,190457,82091,5,508,0,0,0,3251,"Crystalline Conflict: Gold (6. Saison)"
171,190456,82091,5,509,0,0,0,3252,"Crystalline Conflict: Silber (6. Saison)"
172,190455,82091,5,510,0,0,0,3253,"Crystalline Conflict: Bronze (6. Saison)"
173,190461,82091,5,511,0,0,0,3254,"Kristallkönig (7. Saison)"
174,190462,82091,5,512,0,0,0,3255,"Kristallfürst (7. Saison)"
175,190463,82091,5,513,0,0,0,3256,"Kristallkämpfer (7. Saison)"
176,190469,82091,5,514,0,0,0,3257,"Crystalline Conflict: Kristall (7. Saison)"
177,190468,82091,5,515,0,0,0,3258,"Crystalline Conflict: Diamant (7. Saison)"
178,190467,82091,5,516,0,0,0,3259,"Crystalline Conflict: Platin (7. Saison)"
179,190466,82091,5,517,0,0,0,3260,"Crystalline Conflict: Gold (7. Saison)"
180,190465,82091,5,518,0,0,0,3261,"Crystalline Conflict: Silber (7. Saison)"
181,190464,82091,5,519,0,0,0,3262,"Crystalline Conflict: Bronze (7. Saison)"
182,190470,82091,10,520,0,0,0,3006,"Aramitama-Wellen"
183,190471,82091,10,521,0,0,0,3007,"Nigimitama-Wellen"
184,190960,82091,3,524,0,0,0,2308,"Aufträge der Kojin"
185,190959,82091,3,525,0,0,0,2309,"Aufträge der Ananta"
186,190961,82091,3,526,0,0,0,2310,"Aufträge der Namazuo"
187,190320,82091,2,522,0,0,0,2172,"Blaumagier (dynamisch)"
188,190716,82091,3,527,0,0,0,2250,"Das Ende einer Ära"
