key,0,1,2,3,4,5,6,7,8,9,10,11
#,Name,,NameNoArticle,,,,,,,,,MapCondition
offset,0,12,4,13,14,15,16,17,8,22,20,23
Int32,String,Int8,String,Int8,Int8,Int8,Int8,Int8,String,UInt8,UInt16,UInt8
0,"",0,"",0,0,1,0,0,"",0,0,0
1,"",0,"",0,0,0,0,0,"",0,0,0
2,"",0,"",0,0,0,0,0,"",0,0,0
3,"",0,"",0,0,0,0,0,"",0,0,0
4,"",0,"",0,0,0,0,0,"",0,0,0
5,"",0,"",0,0,0,0,0,"",0,0,0
6,"",0,"",0,0,0,0,0,"",0,0,0
7,"",0,"",0,0,0,0,0,"",0,0,0
8,"",0,"",0,0,0,0,0,"",0,0,0
9,"",0,"",0,0,0,0,0,"",0,0,0
10,"",0,"",0,0,0,0,0,"",0,0,0
11,"",0,"",0,0,0,0,0,"",0,0,0
12,"",0,"",0,0,0,0,0,"",0,0,0
13,"",0,"",0,0,0,0,0,"",0,0,0
14,"",0,"",0,0,0,0,0,"",0,0,0
15,"",0,"",0,0,0,0,0,"",0,0,0
16,"",0,"",0,0,0,0,0,"",0,0,0
17,"",0,"",0,0,0,0,0,"",0,0,0
18,"Freibrief",0,"",0,0,1,0,0,"",0,0,0
19,"",0,"",0,0,1,0,0,"",0,0,0
20,"Hydaelyn",0,"",0,0,1,0,0,"",0,0,0
21,"Eorzea",0,"",0,0,1,0,0,"<hex:02091BE802FF0C>nach Eorzea<hex:FF0A>in Eorzea<hex:03>",0,0,0
22,"La Noscea",0,"",0,0,1,0,0,"<hex:020921E802FF0F>nach La Noscea<hex:FF0D>in La Noscea<hex:03>",0,100,0
23,"Finsterwald",0,"",0,0,1,0,0,"<hex:020924E802FF10>zum Finsterwald<hex:FF0F>im Finsterwald<hex:03>",0,200,0
24,"Thanalan",0,"",0,0,1,0,0,"<hex:02091FE802FF0E>nach Thanalan<hex:FF0C>in Thanalan<hex:03>",0,300,0
25,"Coerthas",0,"",0,0,1,0,0,"<hex:02091FE802FF0E>nach Coerthas<hex:FF0C>in Coerthas<hex:03>",0,400,0
26,"Mor Dhona",0,"",0,0,1,0,0,"<hex:020921E802FF0F>nach Mor Dhona<hex:FF0D>in Mor Dhona<hex:03>",0,500,0
