key,0,1,2
#,Name,ClassJobCategory,InclusionShopSeries
offset,0,6,4
Int32,String,UInt8,UInt16
0,"",0,0
1,"Verteidiger",75,1
2,"Nahkämpfer (DRG/SNT)",76,2
3,"Nahkämpfer (MÖN/SAM)",77,3
4,"Fernkämpfer",78,4
5,"Nahkämpfer (NIN/VPR)",104,5
6,"Heiler",80,6
7,"Magier",79,7
8,"Kampfbedarf",0,8
9,"Handwerker",33,9
10,"Handwerksbedarf",0,10
11,"Sammler",32,11
12,"Sammelbedarf",0,12
13,"Verteidiger",75,13
14,"Nahkämpfer (DRG/SNT)",76,14
15,"Nahkämpfer (MÖN/SAM)",77,15
16,"Fernkämpfer",78,16
17,"Nahkämpfer (NIN/VPR)",104,17
18,"Heiler",80,18
19,"Magier",79,19
20,"Kampfbedarf",0,20
21,"Handwerker",33,21
22,"Handwerksbedarf",0,22
23,"Sammler",32,23
24,"Sammelbedarf",0,24
25,"Verteidiger",75,25
26,"Nahkämpfer (DRG/SNT)",76,26
27,"Nahkämpfer (MÖN/SAM)",77,27
28,"Fernkämpfer",78,28
29,"Nahkämpfer (NIN/VPR)",104,29
30,"Heiler",80,30
31,"Magier",79,31
32,"Kampfbedarf",0,32
33,"Handwerker",33,33
34,"Handwerksbedarf",0,34
35,"Sammler",32,35
36,"Sammelbedarf",0,36
37,"Verteidiger",75,37
38,"Nahkämpfer (DRG/SNT)",76,38
39,"Nahkämpfer (MÖN/SAM)",77,39
40,"Fernkämpfer",78,40
41,"Nahkämpfer (NIN/VPR)",104,41
42,"Heiler",80,42
43,"Magier",79,43
44,"Kampfbedarf",0,44
45,"Handwerker",33,45
46,"Handwerksbedarf",0,46
47,"Sammler",32,47
48,"Sammelbedarf",0,48
49,"Handwerkerscheine (Ausrüstung)",0,49
50,"Handwerkerscheine (Rezepte, Material, Verschiedenes)",33,50
51,"Sammlerscheine (Ausrüstung)",0,51
52,"Sammlerscheine (Almanache, Material, Verschiedenes)",32,52
53,"Handwerkerscheine (Materia)",33,53
54,"Sammlerscheine (Materia)",32,54
55,"Handwerkerscheine (Ausrüstung)",0,55
56,"Handwerkerscheine (Rezepte, Material, Verschiedenes)",0,56
57,"Sammlerscheine (Ausrüstung)",0,57
58,"Sammlerscheine (Almanache, Material, Verschiedenes)",0,58
59,"Handwerkerscheine (Ausrüstung)",0,59
60,"Handwerkerscheine (Rezepte, Material, Verschiedenes)",0,60
61,"Sammlerscheine (Ausrüstung)",0,61
62,"Sammlerscheine (Almanache, Material, Verschiedenes)",0,62
63,"Wolfsmarken (Krieger-Waffen)",0,63
64,"Wolfsmarken (Magier-Waffen)",0,64
65,"Wolfsmarken (Krieger-Ausrüstung)",0,65
66,"Wolfsmarken (Magier-Ausrüstung)",0,66
67,"Wolfsmarken (Anderes)",1,67
68,"",0,0
69,"",0,0
70,"Handwerkerscheine (Ausrüstung)",0,70
71,"Handwerkerscheine (Rezepte, Material, Verschiedenes)",0,71
72,"Sammlerscheine (Ausrüstung)",0,72
73,"Sammlerscheine (Almanache, Material, Verschiedenes)",0,73
74,"Verteidiger",75,74
75,"Nahkämpfer (DRG/SNT)",76,75
76,"Nahkämpfer (MÖN/SAM)",77,76
77,"Nahkämpfer (NIN/VPR)",104,77
78,"Fernkämpfer",78,78
79,"Heiler",80,80
80,"Magier",79,79
81,"Kampfbedarf",0,81
82,"Handwerker",33,82
83,"Handwerksbedarf",0,83
84,"Sammler",32,84
85,"Sammelbedarf",0,85
86,"",0,0
