key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
14,54,"Fluch der Notorischen Monster","Die Notorischen Monster Lozol Totoloq der Köpfer, Flammenfaust Ahlygg Roh und Patriarch Zu Ga wurden besiegt.",0,0,10,0,0,255,255,0,62904,2,0,0,0,0,0,0,0,0,0,0,0,1,0
15,54,"Notorischer Nimrod","25 verschiedene Notorische Monster wurden besiegt.",0,0,30,10,0,255,255,0,62904,2,0,0,0,0,0,0,0,0,0,0,0,1,0
16,54,"Feuerlöscher","Der Primae Ifrit wurde im Zuge von „Götterdämmerung - Ifrit“ besiegt.",0,0,5,0,0,255,255,0,62912,2,0,0,0,0,0,0,0,0,0,0,0,1,0
17,54,"Königsschreck","Der Mogry-König Mogul Mog wurde im Zuge von „Königliche Konfrontation“ besiegt.",0,0,5,0,0,255,255,0,62912,2,0,0,0,0,0,0,0,0,0,0,0,1,0
18,54,"Laues Lüftchen","Der Primae Garuda wurde im Zuge von „Götterdämmerung - Garuda“ besiegt.",0,0,5,0,0,255,255,0,62912,2,0,0,0,0,0,0,0,0,0,0,0,1,0
19,13,"Nur dem Schwert kannst du vertrauen I","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 10 als Gladiator wurde erreicht.",0,0,5,0,0,255,255,0,30408,3,3,1,10,0,0,0,0,0,0,0,1,1,0
20,13,"Nur dem Schwert kannst du vertrauen II","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 20 als Gladiator wurde erreicht.",0,0,5,0,0,255,255,0,30408,3,3,1,20,0,0,0,0,0,0,0,2,1,0
21,13,"Nur dem Schwert kannst du vertrauen III","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 30 als Gladiator wurde erreicht.",0,0,5,0,0,255,255,0,30408,3,3,1,30,0,0,0,0,0,0,0,3,1,0
22,13,"Nur dem Schwert kannst du vertrauen IV","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 40 als Gladiator wurde erreicht.",0,0,5,0,0,255,255,0,30408,3,3,1,40,0,0,0,0,0,0,0,4,1,0
23,13,"Nur dem Schwert kannst du vertrauen V","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 50 als Gladiator wurde erreicht.",0,0,5,0,0,255,255,0,30408,3,3,1,50,0,0,0,0,0,0,0,5,1,0
24,13,"Zwei Fäuste für Eorzea I","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 10 als Faustkämpfer wurde erreicht.",0,0,5,0,0,255,255,0,31004,3,3,2,10,0,0,0,0,0,0,0,21,1,0
25,13,"Zwei Fäuste für Eorzea II","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 20 als Faustkämpfer wurde erreicht.",0,0,5,0,0,255,255,0,31004,3,3,2,20,0,0,0,0,0,0,0,22,1,0
26,13,"Zwei Fäuste für Eorzea III","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 30 als Faustkämpfer wurde erreicht.",0,0,5,0,0,255,255,0,31004,3,3,2,30,0,0,0,0,0,0,0,23,1,0
27,13,"Zwei Fäuste für Eorzea IV","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 40 als Faustkämpfer wurde erreicht.",0,0,5,0,0,255,255,0,31004,3,3,2,40,0,0,0,0,0,0,0,24,1,0
28,13,"Zwei Fäuste für Eorzea V","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 50 als Faustkämpfer wurde erreicht.",0,0,5,0,0,255,255,0,31004,3,3,2,50,0,0,0,0,0,0,0,25,1,0
29,13,"Das Kriegsbeil ausgraben I","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 10 als Marodeur wurde erreicht.",0,0,5,0,0,255,255,0,31409,3,3,3,10,0,0,0,0,0,0,0,41,1,0
30,13,"Das Kriegsbeil ausgraben II","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 20 als Marodeur wurde erreicht.",0,0,5,0,0,255,255,0,31409,3,3,3,20,0,0,0,0,0,0,0,42,1,0
31,13,"Das Kriegsbeil ausgraben III","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 30 als Marodeur wurde erreicht.",0,0,5,0,0,255,255,0,31409,3,3,3,30,0,0,0,0,0,0,0,43,1,0
32,13,"Das Kriegsbeil ausgraben IV","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 40 als Marodeur wurde erreicht.",0,0,5,0,0,255,255,0,31409,3,3,3,40,0,0,0,0,0,0,0,44,1,0
33,13,"Das Kriegsbeil ausgraben V","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 50 als Marodeur wurde erreicht.",0,0,5,0,0,255,255,0,31409,3,3,3,50,0,0,0,0,0,0,0,45,1,0
34,13,"Von der Pike auf I","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 10 als Pikenier wurde erreicht.",0,0,5,0,0,255,255,0,31816,3,3,4,10,0,0,0,0,0,0,0,61,1,0
35,13,"Von der Pike auf II","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 20 als Pikenier wurde erreicht.",0,0,5,0,0,255,255,0,31816,3,3,4,20,0,0,0,0,0,0,0,62,1,0
36,13,"Von der Pike auf III","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 30 als Pikenier wurde erreicht.",0,0,5,0,0,255,255,0,31816,3,3,4,30,0,0,0,0,0,0,0,63,1,0
37,13,"Von der Pike auf IV","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 40 als Pikenier wurde erreicht.",0,0,5,0,0,255,255,0,31816,3,3,4,40,0,0,0,0,0,0,0,64,1,0
38,13,"Von der Pike auf V","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 50 als Pikenier wurde erreicht.",0,0,5,0,0,255,255,0,31816,3,3,4,50,0,0,0,0,0,0,0,65,1,0
39,13,"Den Bogen raus I","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 10 als Waldläufer wurde erreicht.",0,0,5,0,0,255,255,0,32204,3,3,5,10,0,0,0,0,0,0,0,81,1,0
40,13,"Den Bogen raus II","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 20 als Waldläufer wurde erreicht.",0,0,5,0,0,255,255,0,32204,3,3,5,20,0,0,0,0,0,0,0,82,1,0
41,13,"Den Bogen raus III","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 30 als Waldläufer wurde erreicht.",0,0,5,0,0,255,255,0,32204,3,3,5,30,0,0,0,0,0,0,0,83,1,0
42,13,"Den Bogen raus IV","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 40 als Waldläufer wurde erreicht.",0,0,5,0,0,255,255,0,32204,3,3,5,40,0,0,0,0,0,0,0,84,1,0
43,13,"Den Bogen raus V","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 50 als Waldläufer wurde erreicht.",0,0,5,0,0,255,255,0,32204,3,3,5,50,0,0,0,0,0,0,0,85,1,0
44,12,"Meister des Krieges","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 50 wurde in allen Klassen der Kriegerdisziplin erreicht.",41,50,20,13,0,255,255,0,2547,1,26,7,5,0,0,0,0,0,0,0,1,1,0
45,14,"DAS ist mein Zauberstab I","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 10 als Druide wurde erreicht.",0,0,5,0,0,255,255,0,32611,3,3,6,10,0,0,0,0,0,0,0,1,1,0
46,14,"DAS ist mein Zauberstab II","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 20 als Druide wurde erreicht.",0,0,5,0,0,255,255,0,32611,3,3,6,20,0,0,0,0,0,0,0,2,1,0
47,14,"DAS ist mein Zauberstab III","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 30 als Druide wurde erreicht.",0,0,5,0,0,255,255,0,32611,3,3,6,30,0,0,0,0,0,0,0,3,1,0
48,14,"DAS ist mein Zauberstab IV","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 40 als Druide wurde erreicht.",0,0,5,0,0,255,255,0,32611,3,3,6,40,0,0,0,0,0,0,0,4,1,0
49,14,"DAS ist mein Zauberstab V","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 50 als Druide wurde erreicht.",0,0,5,0,0,255,255,0,32611,3,3,6,50,0,0,0,0,0,0,0,5,1,0
50,14,"Bringt eure Toten raus I","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 10 als Thaumaturg wurde erreicht.",0,0,5,0,0,255,255,0,32806,3,3,7,10,0,0,0,0,0,0,0,21,1,0
51,14,"Bringt eure Toten raus II","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 20 als Thaumaturg wurde erreicht.",0,0,5,0,0,255,255,0,32806,3,3,7,20,0,0,0,0,0,0,0,22,1,0
52,14,"Bringt eure Toten raus III","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 30 als Thaumaturg wurde erreicht.",0,0,5,0,0,255,255,0,32806,3,3,7,30,0,0,0,0,0,0,0,23,1,0
53,14,"Bringt eure Toten raus IV","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 40 als Thaumaturg wurde erreicht.",0,0,5,0,0,255,255,0,32806,3,3,7,40,0,0,0,0,0,0,0,24,1,0
54,14,"Bringt eure Toten raus V","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 50 als Thaumaturg wurde erreicht.",0,0,5,0,0,255,255,0,32806,3,3,7,50,0,0,0,0,0,0,0,25,1,0
55,12,"Meister der Magie","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 50 wurde in allen Klassen der Magierdisziplin erreicht.",42,50,20,14,0,255,255,0,2661,1,26,8,3,0,0,0,0,0,0,0,2,1,0
56,12,"Tausendsassa","Die Errungenschaften „Meister des Krieges“ und „Meister der Magie“ wurden freigespielt.",43,50,30,0,2909,1,255,3,2517,4,2,44,55,0,0,0,0,0,0,0,3,1,0
57,15,"Aus anderem Holz I","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 10 als Zimmerer wurde erreicht.",0,0,5,0,0,255,255,0,35001,3,3,8,10,0,0,0,0,0,0,0,1,1,0
58,15,"Aus anderem Holz II","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 20 als Zimmerer wurde erreicht.",0,0,5,0,0,255,255,0,35001,3,3,8,20,0,0,0,0,0,0,0,2,1,0
59,15,"Aus anderem Holz III","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 30 als Zimmerer wurde erreicht.",0,0,5,0,0,255,255,0,35001,3,3,8,30,0,0,0,0,0,0,0,3,1,0
60,15,"Aus anderem Holz IV","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 40 als Zimmerer wurde erreicht.",0,0,5,0,0,255,255,0,35001,3,3,8,40,0,0,0,0,0,0,0,4,1,0
61,15,"Aus anderem Holz V","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 50 als Zimmerer wurde erreicht.",0,0,5,0,0,255,255,0,35001,3,3,8,50,0,0,0,0,0,0,0,5,1,0
62,15,"Seines Glückes Schmied I","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 10 als Grobschmied wurde erreicht.",0,0,5,0,0,255,255,0,35106,3,3,9,10,0,0,0,0,0,0,0,21,1,0
63,15,"Seines Glückes Schmied II","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 20 als Grobschmied wurde erreicht.",0,0,5,0,0,255,255,0,35106,3,3,9,20,0,0,0,0,0,0,0,22,1,0
64,15,"Seines Glückes Schmied III","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 30 als Grobschmied wurde erreicht.",0,0,5,0,0,255,255,0,35106,3,3,9,30,0,0,0,0,0,0,0,23,1,0
65,15,"Seines Glückes Schmied IV","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 40 als Grobschmied wurde erreicht.",0,0,5,0,0,255,255,0,35106,3,3,9,40,0,0,0,0,0,0,0,24,1,0
66,15,"Seines Glückes Schmied V","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 50 als Grobschmied wurde erreicht.",0,0,5,0,0,255,255,0,35106,3,3,9,50,0,0,0,0,0,0,0,25,1,0
67,15,"Das Geheimnis des Stahls I","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 10 als Plattner wurde erreicht.",0,0,5,0,0,255,255,0,35203,3,3,10,10,0,0,0,0,0,0,0,41,1,0
68,15,"Das Geheimnis des Stahls II","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 20 als Plattner wurde erreicht.",0,0,5,0,0,255,255,0,35203,3,3,10,20,0,0,0,0,0,0,0,42,1,0
69,15,"Das Geheimnis des Stahls III","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 30 als Plattner wurde erreicht.",0,0,5,0,0,255,255,0,35203,3,3,10,30,0,0,0,0,0,0,0,43,1,0
70,15,"Das Geheimnis des Stahls IV","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 40 als Plattner wurde erreicht.",0,0,5,0,0,255,255,0,35203,3,3,10,40,0,0,0,0,0,0,0,44,1,0
71,15,"Das Geheimnis des Stahls V","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 50 als Plattner wurde erreicht.",0,0,5,0,0,255,255,0,35203,3,3,10,50,0,0,0,0,0,0,0,45,1,0
72,15,"Herz aus Gold I","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 10 als Goldschmied wurde erreicht.",0,0,5,0,0,255,255,0,35301,3,3,11,10,0,0,0,0,0,0,0,61,1,0
73,15,"Herz aus Gold II","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 20 als Goldschmied wurde erreicht.",0,0,5,0,0,255,255,0,35301,3,3,11,20,0,0,0,0,0,0,0,62,1,0
74,15,"Herz aus Gold III","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 30 als Goldschmied wurde erreicht.",0,0,5,0,0,255,255,0,35301,3,3,11,30,0,0,0,0,0,0,0,63,1,0
75,15,"Herz aus Gold IV","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 40 als Goldschmied wurde erreicht.",0,0,5,0,0,255,255,0,35301,3,3,11,40,0,0,0,0,0,0,0,64,1,0
76,15,"Herz aus Gold V","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 50 als Goldschmied wurde erreicht.",0,0,5,0,0,255,255,0,35301,3,3,11,50,0,0,0,0,0,0,0,65,1,0
77,15,"Ganz in Leder I","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 10 als Gerber wurde erreicht.",0,0,5,0,0,255,255,0,35404,3,3,12,10,0,0,0,0,0,0,0,81,1,0
78,15,"Ganz in Leder II","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 20 als Gerber wurde erreicht.",0,0,5,0,0,255,255,0,35404,3,3,12,20,0,0,0,0,0,0,0,82,1,0
79,15,"Ganz in Leder III","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 30 als Gerber wurde erreicht.",0,0,5,0,0,255,255,0,35404,3,3,12,30,0,0,0,0,0,0,0,83,1,0
80,15,"Ganz in Leder IV","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 40 als Gerber wurde erreicht.",0,0,5,0,0,255,255,0,35404,3,3,12,40,0,0,0,0,0,0,0,84,1,0
81,15,"Ganz in Leder V","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 50 als Gerber wurde erreicht.",0,0,5,0,0,255,255,0,35404,3,3,12,50,0,0,0,0,0,0,0,85,1,0
82,15,"Eorzeas neue Kleider I","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 10 als Weber wurde erreicht.",0,0,5,0,0,255,255,0,35501,3,3,13,10,0,0,0,0,0,0,0,101,1,0
83,15,"Eorzeas neue Kleider II","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 20 als Weber wurde erreicht.",0,0,5,0,0,255,255,0,35501,3,3,13,20,0,0,0,0,0,0,0,102,1,0
84,15,"Eorzeas neue Kleider III","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 30 als Weber wurde erreicht.",0,0,5,0,0,255,255,0,35501,3,3,13,30,0,0,0,0,0,0,0,103,1,0
85,15,"Eorzeas neue Kleider IV","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 40 als Weber wurde erreicht.",0,0,5,0,0,255,255,0,35501,3,3,13,40,0,0,0,0,0,0,0,104,1,0
86,15,"Eorzeas neue Kleider V","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 50 als Weber wurde erreicht.",0,0,5,0,0,255,255,0,35501,3,3,13,50,0,0,0,0,0,0,0,105,1,0
87,15,"Gut gemischt ist halb gewonnen I","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 10 als Alchemist wurde erreicht.",0,0,5,0,0,255,255,0,35604,3,3,14,10,0,0,0,0,0,0,0,121,1,0
88,15,"Gut gemischt ist halb gewonnen II","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 20 als Alchemist wurde erreicht.",0,0,5,0,0,255,255,0,35604,3,3,14,20,0,0,0,0,0,0,0,122,1,0
89,15,"Gut gemischt ist halb gewonnen III","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 30 als Alchemist wurde erreicht.",0,0,5,0,0,255,255,0,35604,3,3,14,30,0,0,0,0,0,0,0,123,1,0
90,15,"Gut gemischt ist halb gewonnen IV","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 40 als Alchemist wurde erreicht.",0,0,5,0,0,255,255,0,35604,3,3,14,40,0,0,0,0,0,0,0,124,1,0
91,15,"Gut gemischt ist halb gewonnen V","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 50 als Alchemist wurde erreicht.",0,0,5,0,0,255,255,0,35604,3,3,14,50,0,0,0,0,0,0,0,125,1,0
92,15,"Der richtige Pfiff I","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 10 als Gourmet wurde erreicht.",0,0,5,0,0,255,255,0,35704,3,3,15,10,0,0,0,0,0,0,0,141,1,0
93,15,"Der richtige Pfiff II","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 20 als Gourmet wurde erreicht.",0,0,5,0,0,255,255,0,35704,3,3,15,20,0,0,0,0,0,0,0,142,1,0
94,15,"Der richtige Pfiff III","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 30 als Gourmet wurde erreicht.",0,0,5,0,0,255,255,0,35704,3,3,15,30,0,0,0,0,0,0,0,143,1,0
95,15,"Der richtige Pfiff IV","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 40 als Gourmet wurde erreicht.",0,0,5,0,0,255,255,0,35704,3,3,15,40,0,0,0,0,0,0,0,144,1,0
96,15,"Der richtige Pfiff V","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 50 als Gourmet wurde erreicht.",0,0,5,0,0,255,255,0,35704,3,3,15,50,0,0,0,0,0,0,0,145,1,0
97,12,"Meister des Handwerks","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 50 wurde in allen Klassen der Handwerkerdisziplin erreicht.",44,50,20,15,0,255,255,0,61269,1,26,9,8,0,0,0,0,0,0,0,21,1,0
98,16,"Gute Miene zur Mine I","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 10 als Minenarbeiter wurde erreicht.",0,0,5,0,0,255,255,0,38003,3,3,16,10,0,0,0,0,0,0,0,1,1,0
99,16,"Gute Miene zur Mine II","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 20 als Minenarbeiter wurde erreicht.",0,0,5,0,0,255,255,0,38003,3,3,16,20,0,0,0,0,0,0,0,2,1,0
100,16,"Gute Miene zur Mine III","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 30 als Minenarbeiter wurde erreicht.",0,0,5,0,0,255,255,0,38003,3,3,16,30,0,0,0,0,0,0,0,3,1,0
101,16,"Gute Miene zur Mine IV","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 40 als Minenarbeiter wurde erreicht.",0,0,5,0,0,255,255,0,38003,3,3,16,40,0,0,0,0,0,0,0,4,1,0
102,16,"Gute Miene zur Mine V","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 50 als Minenarbeiter wurde erreicht.",0,0,5,0,0,255,255,0,38003,3,3,16,50,0,0,0,0,0,0,0,5,1,0
103,16,"Man erntet, was man sät I","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 10 als Gärtner wurde erreicht.",0,0,5,0,0,255,255,0,38103,3,3,17,10,0,0,0,0,0,0,0,21,1,0
104,16,"Man erntet, was man sät II","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 20 als Gärtner wurde erreicht.",0,0,5,0,0,255,255,0,38103,3,3,17,20,0,0,0,0,0,0,0,22,1,0
105,16,"Man erntet, was man sät III","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 30 als Gärtner wurde erreicht.",0,0,5,0,0,255,255,0,38103,3,3,17,30,0,0,0,0,0,0,0,23,1,0
106,16,"Man erntet, was man sät IV","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 40 als Gärtner wurde erreicht.",0,0,5,0,0,255,255,0,38103,3,3,17,40,0,0,0,0,0,0,0,24,1,0
107,16,"Man erntet, was man sät V","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 50 als Gärtner wurde erreicht.",0,0,5,0,0,255,255,0,38103,3,3,17,50,0,0,0,0,0,0,0,25,1,0
108,16,"Was für ein Kaventsmann I","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 10 als Fischer wurde erreicht.",0,0,5,0,0,255,255,0,38203,3,3,18,10,0,0,0,0,0,0,0,41,1,0
109,16,"Was für ein Kaventsmann II","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 20 als Fischer wurde erreicht.",0,0,5,0,0,255,255,0,38203,3,3,18,20,0,0,0,0,0,0,0,42,1,0
110,16,"Was für ein Kaventsmann III","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 30 als Fischer wurde erreicht.",0,0,5,0,0,255,255,0,38203,3,3,18,30,0,0,0,0,0,0,0,43,1,0
111,16,"Was für ein Kaventsmann IV","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 40 als Fischer wurde erreicht.",0,0,5,0,0,255,255,0,38203,3,3,18,40,0,0,0,0,0,0,0,44,1,0
112,16,"Was für ein Kaventsmann V","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 50 als Fischer wurde erreicht.",0,0,5,0,0,255,255,0,38203,3,3,18,50,0,0,0,0,0,0,0,45,1,0
113,12,"Meister der Ressourcen","Er<hex:02160103>fah<hex:02160103>rungs<hex:02160103>stufe 50 wurde in allen Klassen der Sammlerdisziplin erreicht.",45,50,20,16,0,255,255,0,1981,1,26,10,3,0,0,0,0,0,0,0,22,1,0
114,20,"Her mit den Gil I","Durch das erfolgreiche Abschließen von Freibriefen wurden insgesamt über 100 Gil verdient.",0,0,5,0,0,255,255,0,25919,3,1,13,100,0,0,0,0,0,0,0,0,1,0
115,20,"Her mit den Gil II","Durch das erfolgreiche Abschließen von Freibriefen wurden insgesamt über 1.000 Gil verdient.",0,0,5,0,0,255,255,0,25919,3,1,13,1000,0,0,0,0,0,0,0,0,1,0
116,20,"Her mit den Gil III","Durch das erfolgreiche Abschließen von Freibriefen wurden insgesamt über 10.000 Gil verdient.",0,0,5,0,0,255,255,0,25919,3,1,13,10000,0,0,0,0,0,0,0,0,1,0
117,20,"Her mit den Gil IV","Durch das erfolgreiche Abschließen von Freibriefen wurden insgesamt über 100.000 Gil verdient.",0,0,5,0,0,255,255,0,25919,3,1,13,100000,0,0,0,0,0,0,0,0,1,0
