key,0,1
#,,
offset,0,4
Int32,String,String
0,"TEXT_REGSAK6SOLUTIONNINE_00879_UBUYU_000_000","Oh, vous êtes bien aimable de venir me parler<hex:021D0103>! Figurez-vous que j'adoooore faire con<hex:02160103>nais<hex:02160103>san<hex:02160103>ce avec des inconnus<hex:021D0103>! Dites-moi, qu'est-ce qui vous tracasse<hex:021D0103>?"
1,"TEXT_REGSAK6SOLUTIONNINE_00879_Q1_000_000","Sur quoi vous renseignez-vous<hex:021D0103>?"
2,"TEXT_REGSAK6SOLUTIONNINE_00879_A1_000_001","Votre interlocutrice"
3,"TEXT_REGSAK6SOLUTIONNINE_00879_A1_000_002","Cet endroit"
4,"TEXT_REGSAK6SOLUTIONNINE_00879_A1_000_003","Annuler"
5,"TEXT_REGSAK6SOLUTIONNINE_00879_UBUYU_000_010","Je suis une simple citoyenne de Solution Neuf, mère au foyer de mon état. Quoique plus vraiment en réalité, puisque mon enfant vient de quitter la maison après avoir été embauché sur re<hex:02160103>com<hex:02160103>man<hex:02160103>da<hex:02160103>tion du gouvernement<hex:021D0103>! Je suis tellement fière<hex:021D0103>!"
6,"TEXT_REGSAK6SOLUTIONNINE_00879_UBUYU_000_011","Par conséquent, je me retrouve avec énormément de temps libre sur les bras, hi hi<hex:021D0103>! Et j'aime bien le passer ici à discuter avec des passants comme vous, donc me voilà<hex:021D0103>!"
7,"TEXT_REGSAK6SOLUTIONNINE_00879_UBUYU_000_020","Cette ville s'appelle Solution Neuf. C'est la plus grande zone habitée parmi les douze étages de la Gardienne de l'Éternité."
8,"TEXT_REGSAK6SOLUTIONNINE_00879_UBUYU_000_021","Des nombreuses ins<hex:02160103>tal<hex:02160103>la<hex:02160103>tions aux éta<hex:02160103>blis<hex:02160103>se<hex:02160103>ments divers et variés, en passant par des magasins de toutes sortes, il y a tout ce que vous voulez à Solution Neuf<hex:021D0103>!"
9,"TEXT_REGSAK6SOLUTIONNINE_00879_UBUYU_000_022","Il paraît qu'on peut même trouver des produits non officiels vendus sous le manteau, si vous voyez de quoi je veux parler... En tout cas, c'est pour cette raison que la cité porte le nom de “solution”, car elle répond à tous les besoins."
10,"TEXT_REGSAK6SOLUTIONNINE_00879_UBUYU_000_030","Si avec tout ça, vous n'avez pas ressenti l'envie d'y emménager sur-le-champ, je ne sais plus quoi dire pour vous convaincre<hex:021D0103>! Même les techniciens de surface sont traités comme des privilégiés ici, c'est vous dire<hex:021D0103>!"
11,"TEXT_REGSAK6SOLUTIONNINE_00879_UBUYU_000_040","Mais maintenant que l'impensable s'est produit... que le roi Zoraal Ja a attaqué son propre peuple... En toute honnêteté, j'ignore si nous trouverons un remède à nos maux un jour..."
12,"TEXT_REGSAK6SOLUTIONNINE_00879_UBUYU_000_050","De grands bouleversements se sont produits ces derniers temps, mais nous ne devons pas oublier la si<hex:02160103>gni<hex:02160103>fi<hex:02160103>ca<hex:02160103>tion de ce symbole pour autant. À nous de trouver la solution à nos nouveaux problèmes pour continuer à aller de l'avant<hex:021D0103>!"
13,"TEXT_REGSAK6SOLUTIONNINE_00879_TALK_ACTOR","（★未使用／削除予定★）"
