key,0,1
#,MenuOrder,Name
offset,4,0
Int32,UInt16,String
0,0,""
1,1002,"ナイト装束"
2,1016,"モンク装束"
3,1004,"戦士装束"
4,1010,"竜騎士装束"
5,1026,"吟遊詩人装束"
6,1021,"忍者装束"
7,1042,"白魔道士装束"
8,1033,"黒魔道士装束"
9,1036,"召喚士装束"
10,1043,"学者装束"
11,1099,"クラフター・ギャザラー道具"
12,2001,"プリンセスデー：レガシー"
13,2002,"プリンセスデー：2015"
14,2003,"プリンセスデー：2016"
15,2004,"プリンセスデー：2017"
16,2005,"プリンセスデー：2019"
17,2006,"プリンセスデー：2020"
18,2007,"プリンセスデー：2022"
19,2101,"エッグハント：レガシー"
20,2102,"エッグハント：2015"
21,2103,"エッグハント：2019"
22,2104,"エッグハント：2020"
23,2105,"エッグハント：2021"
24,2106,"エッグハント：2023"
25,2201,"ゴールドソーサー・フェスティバル：2024"
26,3001,"紅蓮祭：レガシー"
27,3002,"紅蓮祭：2014"
28,3003,"紅蓮祭：2015"
29,3004,"紅蓮祭：2016"
30,3005,"紅蓮祭：2017"
31,3006,"紅蓮祭：2018"
32,3007,"紅蓮祭：2019"
33,3008,"紅蓮祭：2020"
34,3009,"紅蓮祭：2022"
35,3010,"紅蓮祭：2023"
36,4001,"守護天節：レガシー"
37,4002,"守護天節：2014"
38,4003,"守護天節：2015"
39,4004,"守護天節：2016"
40,4005,"守護天節：2017"
41,4006,"守護天節：2021"
42,4007,"守護天節：2022"
43,4008,"守護天節：2024"
44,5101,"降神祭：レガシー"
45,5102,"降神祭：2014"
46,5103,"降神祭：2015"
47,5104,"降神祭：2016"
48,5105,"降神祭：2017"
49,5106,"降神祭：2018"
50,5107,"降神祭：2019"
51,5108,"降神祭：2020"
52,5109,"降神祭：2021"
53,5110,"降神祭：2022"
54,5111,"降神祭：2023"
55,5201,"ヴァレンティオンデー：レガシー"
56,5202,"ヴァレンティオンデー：2014"
57,5203,"ヴァレンティオンデー：2016"
58,5204,"ヴァレンティオンデー：2019"
59,5205,"ヴァレンティオンデー：2020"
60,5206,"ヴァレンティオンデー：2021"
61,5207,"ヴァレンティオンデー：2023"
62,5001,"星芒祭：レガシー"
63,5002,"星芒祭：2014"
64,5003,"星芒祭：2015"
65,5004,"星芒祭：2016"
66,5005,"星芒祭：2018"
67,5006,"星芒祭：2023"
68,6002,"FINAL FANTASY XI ONLINE：星唄異聞"
69,6003,"FINAL FANTASY XIII：閃光の影向"
70,6004,"FINAL FANTASY XV：英雄への夜想曲"
71,6005,"FINAL FANTASY XVI：炎影の旅路"
72,6006,"ドラゴンクエストX"
73,6007,"妖怪ウォッチ"
74,6008,"Fall Guys"
75,7001,"アチーブメント：レガシー"
76,7002,"アチーブメント：バトル"
77,7003,"アチーブメント：PvP"
78,7004,"アチーブメント：キャラクター"
79,7005,"アチーブメント：アイテム"
80,7006,"アチーブメント：製作・採集"
81,7007,"アチーブメント：クエスト"
82,7008,"アチーブメント：グランドカンパニー"
83,8001,"各種特典：レガシー"
84,8002,"購入特典：新生エオルゼア"
85,8003,"購入特典：蒼天のイシュガルド"
86,8004,"購入特典：紅蓮のリベレーター"
87,8005,"購入特典：漆黒のヴィランズ"
88,8006,"購入特典：暁月のフィナーレ"
89,8007,"購入特典：黄金のレガシー"
90,8008,"購入特典：その他"
91,8009,"ベテランリワード"
92,8010,"ベテランリワード（アチーブメントスクリップ）"
93,8011,"ファンフェスティバル特典"
94,8012,"その他キャンペーン特典"
95,9007,"アルフィノ＆アリゼー"
96,9001,"ミンフィリア"
97,9002,"サンクレッド"
98,9003,"ヤ・シュトラ"
99,9004,"ウリエンジェ"
100,9005,"パパリモ"
101,9006,"イダ＆リセ"
102,9008,"クルル"
103,9103,"ヒルディブランド"
104,9104,"エッダ"
105,9102,"ガーロンドアイアンワークス"
106,9101,"シド"
107,9106,"蒼天騎士団"
108,9105,"アイメリク"
109,9107,"イゼル"
110,9108,"ヒエン"
111,9109,"ゴウセツ"
112,9110,"アルマ"
113,9112,"リーン"
114,9113,"ガイア"
115,9111,"オメガ"
116,10001,"レガシーレプリカ"
117,2008,"プリンセスデー：2025"
118,10115,"アスレジャー"
119,10116,"レザーベルト"
120,10117,"アルタナティヴ"
121,9009,"グ・ラハ・ティア"
122,9114,"ゼロ"
123,10301,"FFBE幻影戦争"
124,3011,"紅蓮祭：2025"
125,9115,"アーゼマ"
126,9116,"ガラテア・マグナ"
127,10302,"ファイナルファンタジータクティクス"
128,10304,"FANTASIAN Neo Dimension"
129,10118,"イースタンフィーチャー"
130,10303,"FINAL FANTASY IX"
131,1101,"木工師装束"
132,1102,"鍛冶師装束"
133,1103,"甲冑師装束"
134,1104,"彫金師装束"
135,1105,"革細工師装束"
136,1106,"裁縫師装束"
137,1107,"錬金術師装束"
138,1108,"調理師装束"
139,1109,"採掘師装束"
140,1110,"園芸師装束"
141,1111,"漁師装束"
142,11001,"モーグリ"
143,11002,"カーバンクル"
144,11003,"ファットキャット"
145,10101,"風雅"
146,10102,"エンジェル・デモン"
147,10103,"イースタンファイター"
148,10104,"ナタ殿方・姫君"
149,10105,"バトラー・メイド"
150,10106,"王侯貴族"
151,10107,"門客・辨天"
152,10108,"孔雀"
153,10109,"おとぎ話"
154,10110,"ワールド"
155,10111,"スクールユニフォーム"
156,10112,"烈士"
157,10113,"ヒップストリート"
158,10114,"マジテック"
159,10201,"東方殿方・姫君"
160,10202,"東方貴人"
161,10203,"東方警邏・女官"
162,10204,"東方雅人・麗人"
163,10205,"東方武人・佳人"
164,10206,"東方武官・美姫"
165,10207,"東方書生・女学生"
166,10208,"東方粋人・美玉"
167,10209,"東方旅芸人"
168,5208,"ヴァレンティオンデー：2026"
169,2107,"エッグハント：2026"
170,2009,"プリンセスデー：2026"
171,10119,"デイリーチュニック"
172,9117,"スフェーン"
173,9118,"花遁のヨザクラ"
174,1027,"機工士装束"
175,1005,"暗黒騎士装束"
176,1044,"占星術師装束"
177,1017,"侍装束"
178,1037,"赤魔道士装束"
179,1050,"青魔道士装束"
180,1006,"ガンブレイカー装束"
181,1028,"踊り子装束"
182,1011,"リーパー装束"
183,1045,"賢者装束"
184,1022,"ヴァイパー装束"
185,1038,"ピクトマンサー装束"
186,1051,"魔獣使い装束"
187,0,""
