key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
#,Type,,,,,,,,,,,,,
offset,34,28,32,0,20,4,21,22,23,24,25,8,12,16
Int32,UInt8,UInt32,UInt16,String,Int8,String,Int8,Int8,Int8,Int8,Int8,String,String,String
0,0,0,0,"",0,"",0,0,1,0,0,"","",""
1,1,243001,98,"体力のベルト",0,"",0,0,1,0,0,"体力のベルト","最大ＨＰ＋20％","最大ＨＰアップ"
2,1,243002,35,"身代わりの指輪",0,"",0,0,1,0,0,"身代わりの指輪","特殊効果：戦闘不能になったとき、ペットが犠牲となりプレイヤーは生き返る。ペットを召喚していなかった場合は効果が発動しない。","戦闘不能時にペットが犠牲となり蘇生"
3,1,243003,175,"癒やしの指輪",0,"",0,0,1,0,0,"癒やしの指輪","特殊効果：戦闘イベント終了時にプレイヤーのＨＰを25％回復する。","戦闘イベント終了時にＨＰ回復"
4,1,243004,35,"薬師のカバン",0,"",0,0,1,0,0,"薬師のカバン","特殊効果：テントイベント時にランダムな「ビーストポーション」を1つ得る。","テントイベント時にビーストポーション入手"
5,1,243005,56,"まじないの帽子",0,"",0,0,1,0,0,"まじないの帽子","魔法被ダメージ－10％","被魔法ダメージ軽減"
6,1,243006,63,"鋼鉄の鎧",0,"",0,0,1,0,0,"鋼鉄の鎧","物理被ダメージ－15％","被物理ダメージ軽減"
7,1,243007,190,"野生の冠",0,"",0,0,1,0,0,"野生の冠","物理与ダメージ＋10％<hex:02100103>クリティカル発動率＋3％<hex:02100103>特殊効果：このビーストギアの性能は召喚中のペットにも影響を与える。","物理ダメージ上昇、クリティカル発動率、ペットにも影響"
8,1,243008,190,"理性の杖",0,"",0,0,1,0,0,"理性の杖","魔法与ダメージ＋20％<hex:02100103>特殊効果：このビーストギアの性能は召喚中のペットにも影響を与える。","魔法ダメージ上昇、ペットにも影響"
9,1,243009,174,"パワーリスト",0,"",0,0,1,0,0,"パワーリスト","物理与ダメージ＋12％<hex:02100103>回避率＋3％","物理ダメージ上昇、回避率アップ"
10,1,243010,84,"ねじりはちまき",0,"",0,0,1,0,0,"ねじりはちまき","物理与ダメージ＋5％<hex:02100103>物理被ダメージ－5％","物理ダメージ上昇、被物理ダメージ軽減"
11,1,243011,174,"グリーンベレー",0,"",0,0,1,0,0,"グリーンベレー","クリティカル攻撃力＋35<hex:02100103>与ダメージ＋3％<hex:02100103>最大ＨＰ＋7％","クリティカル攻撃力、ダメージ上昇、最大ＨＰアップ"
12,1,243012,91,"神秘の靴",0,"",0,0,1,0,0,"神秘の靴","回避率＋8％<hex:02100103>移動速度＋50％<hex:02100103>特殊効果：自身が使用するアクションおよびクルーシブルアイテムのＨＰ回復効果が15％上昇する。","回避率アップ、移動速度アップ、回復量アップ"
13,1,243013,104,"堅守の指輪",0,"",0,0,1,0,0,"堅守の指輪","被ダメージ－10％<hex:02100103>最大ＨＰ＋7％","被ダメージ軽減、最大ＨＰアップ"
14,1,243014,140,"アイスシールド",0,"",0,0,1,0,0,"アイスシールド","被ダメージ－30％<hex:02100103>スロウ＋10％<hex:02100103>特殊効果：30％の確率で氷属性ダメージを無効化し、吸収する。","氷属性吸収、被ダメージ軽減、スロウ"
