key,0,1,2,3,4,5,6,7,8
#,Color,Shade,SubOrder,Item[0],Item[1],InlineName,Name,IsMetallic,IsHousingApplicable
offset,8,20,21,12,16,0,4,22,22
Int32,UInt32,UInt8,UInt8,UInt32,UInt32,String,String,PackedBool0,PackedBool1
0,0,2,1,5728,0,"","染色無し",False,True
1,14999504,2,2,52254,0,"スノウホワイト","スノウホワイト",False,True
2,11315362,2,3,52254,0,"アッシュグレイ","アッシュグレイ",False,True
3,9013124,2,4,52254,0,"グゥーブーグレイ","グゥーブーグレイ",False,True
4,6645093,2,5,52254,0,"スレートグレイ","スレートグレイ",False,True
5,4736834,2,6,52254,0,"チャコールグレイ","チャコールグレイ",False,True
6,2828579,2,7,52254,0,"スートブラック","スートブラック",False,True
7,15114134,4,1,52254,0,"ローズピンク","ローズピンク",False,True
8,8612201,4,2,52254,0,"ライラックパープル","ライラックパープル",False,True
9,5969705,4,3,52254,0,"ロランベリーレッド","ロランベリーレッド",False,True
10,7871002,4,4,52254,0,"ダラガブレッド","ダラガブレッド",False,True
11,6431239,4,5,52254,0,"ラストレッド","ラストレッド",False,True
12,4527377,4,6,52254,0,"ワインレッド","ワインレッド",False,True
13,13397086,4,7,52254,0,"コーラルピンク","コーラルピンク",False,True
14,9517863,4,8,52254,0,"ブラッドレッド","ブラッドレッド",False,True
15,14985866,4,9,52254,0,"サーモンピンク","サーモンピンク",False,True
16,12016685,5,1,52254,0,"サンセットオレンジ","サンセットオレンジ",False,True
17,8206598,5,2,52254,0,"メサレッド","メサレッド",False,True
18,6966071,5,3,52254,0,"バークブラウン","バークブラウン",False,True
19,7224612,5,4,52254,0,"チョコレートブラウン","チョコレートブラウン",False,True
20,5188895,5,5,52254,0,"ラセットブラウン","ラセットブラウン",False,True
21,3154203,5,6,52254,0,"コボルドブラウン","コボルドブラウン",False,True
22,13209942,5,7,52254,0,"コルクブラウン","コルクブラウン",False,True
23,10055231,5,8,52254,0,"キキルンブラウン","キキルンブラウン",False,True
24,8084525,5,9,52254,0,"オポオポブラウン","オポオポブラウン",False,True
25,10651484,5,10,52254,0,"アルドゴートブラウン","アルドゴートブラウン",False,True
26,12940324,5,11,52254,0,"パンプキンオレンジ","パンプキンオレンジ",False,True
27,9328667,5,12,52254,0,"エーコンブラウン","エーコンブラウン",False,True
28,6570518,5,13,52254,0,"オーチャードブラウン","オーチャードブラウン",False,True
29,4008205,5,14,52254,0,"チェスナットブラウン","チェスナットブラウン",False,True
30,12166281,5,15,52254,0,"ゴブリンブラウン","ゴブリンブラウン",False,True
31,9601388,5,16,52254,0,"シェールブラウン","シェールブラウン",False,True
32,6378053,5,17,52254,0,"モールブラウン","モールブラウン",False,True
33,4141865,5,18,52254,0,"ロームブラウン","ロームブラウン",False,True
34,15455136,6,1,52254,0,"ボーンホワイト","ボーンホワイト",False,True
35,12034928,6,2,52254,0,"ウルダハンブラウン","ウルダハンブラウン",False,True
36,14398551,6,3,52254,0,"チョコボイエロー","デザートイエロー",False,True
37,16434731,6,4,52254,0,"ハニーイエロー","ハニーイエロー",False,True
38,14982708,6,5,52254,0,"ミリオンコーンイエロー","ミリオンコーンイエロー",False,True
39,12355588,6,6,52254,0,"クァールイエロー","クァールイエロー",False,True
40,15914864,6,7,52254,0,"クリームイエロー","クリームイエロー",False,True
