key,0,1,2,3,4,5,6,7
#,Name,Icon,Quest,AcceptTalk,FailTalk,,FestivalId,FestivalPhase
offset,0,4,8,12,16,24,20,22
Int32,String,UInt32,UInt32,Int32,Int32,PackedBool0,UInt16,UInt16
262144,"",0,0,0,0,False,0,0
262145,"",0,0,0,0,False,0,0
262151,"Objets",0,0,0,0,True,0,0
262152,"",0,0,0,0,False,0,0
262153,"",0,0,0,0,False,0,0
262154,"",0,0,0,0,False,0,0
262155,"",0,0,0,0,False,0,0
262156,"",0,0,0,0,False,0,0
262157,"",0,0,0,0,True,0,0
262158,"Objets",0,0,0,0,True,0,0
262159,"",0,0,0,0,False,0,0
262160,"",0,0,0,0,False,0,0
262161,"",0,0,0,0,False,0,0
262162,"",0,0,0,0,False,0,0
262163,"",0,0,0,0,False,0,0
262164,"Objets",0,0,0,0,True,0,0
262165,"",0,0,0,0,False,0,0
262166,"",0,0,0,0,False,0,0
262167,"",0,0,0,0,False,0,0
262168,"",0,0,0,0,False,0,0
262169,"",0,0,0,0,False,0,0
262170,"",0,0,0,0,True,0,0
262171,"",0,0,0,0,True,0,0
262172,"",0,0,0,0,True,0,0
262173,"",0,0,0,0,True,0,0
262174,"",0,0,0,0,True,0,0
262175,"",0,0,0,0,True,0,0
262176,"",0,0,0,0,True,0,0
262177,"",0,0,0,0,True,0,0
262178,"",0,0,0,0,False,0,0
262179,"",0,0,0,0,False,0,0
262180,"Objets",0,0,0,0,True,0,0
262181,"Objets",0,0,0,0,True,0,0
262182,"",0,0,0,0,True,0,0
262183,"",0,0,0,0,False,0,0
262184,"",0,0,0,0,False,0,0
262185,"",0,0,0,0,True,0,0
262186,"",0,0,0,0,False,0,0
262187,"",0,0,0,0,False,0,0
262188,"",0,0,0,0,False,0,0
262189,"",0,0,0,0,False,0,0
262190,"",0,0,0,0,True,0,0
262191,"Objets",0,0,0,0,True,0,0
262192,"",0,0,0,0,True,0,0
262193,"",0,0,0,0,False,0,0
262194,"",0,0,0,0,False,0,0
262195,"",0,0,0,0,False,0,0
262196,"",0,0,0,0,False,0,0
262197,"",0,0,0,0,True,0,0
262198,"",0,0,0,0,False,0,0
262199,"",0,0,0,0,False,0,0
262200,"",0,0,0,0,True,0,0
262201,"Objets",0,0,0,0,True,0,0
262202,"",0,0,0,0,True,0,0
262203,"",0,0,0,0,False,0,0
262204,"",0,0,0,0,False,0,0
262205,"",0,0,0,0,False,0,0
262206,"",0,0,0,0,False,0,0
262207,"",0,0,0,0,True,0,0
