key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
16,54,"Tout feu tout flamme","Vaincre Ifrit dans la bataille “Destruction d'Ifrit”.",0,0,5,0,0,255,255,0,62912,2,0,0,0,0,0,0,0,0,0,0,0,1,0
17,54,"Fatale boule de poils","Vaincre le bon roi Moggle Mog XII dans la bataille “Destruction de Moggle Mog XII”.",0,0,5,0,0,255,255,0,62912,2,0,0,0,0,0,0,0,0,0,0,0,1,0
18,54,"Comme un ouragan","Vaincre Garuda dans la bataille “Destruction de Garuda”.",0,0,5,0,0,255,255,0,62912,2,0,0,0,0,0,0,0,0,0,0,0,1,0
19,13,"Apprenti gladiateur","Atteindre le niveau 10 avec la classe gladiateur.",0,0,5,0,0,255,255,0,30408,3,3,1,10,0,0,0,0,0,0,0,1,1,0
20,13,"Gladiateur novice","Atteindre le niveau 20 avec la classe gladiateur.",0,0,5,0,0,255,255,0,30408,3,3,1,20,0,0,0,0,0,0,0,2,1,0
21,13,"Gladiateur intermédiaire","Atteindre le niveau 30 avec la classe gladiateur.",0,0,5,0,0,255,255,0,30408,3,3,1,30,0,0,0,0,0,0,0,3,1,0
22,13,"Gladiateur confirmé","Atteindre le niveau 40 avec la classe gladiateur.",0,0,5,0,0,255,255,0,30408,3,3,1,40,0,0,0,0,0,0,0,4,1,0
23,13,"Gladiateur vétéran","Atteindre le niveau 50 avec la classe gladiateur.",0,0,5,0,0,255,255,0,30408,3,3,1,50,0,0,0,0,0,0,0,5,1,0
24,13,"Apprenti pugiliste","Atteindre le niveau 10 avec la classe pugiliste.",0,0,5,0,0,255,255,0,31004,3,3,2,10,0,0,0,0,0,0,0,21,1,0
25,13,"Pugiliste novice","Atteindre le niveau 20 avec la classe pugiliste.",0,0,5,0,0,255,255,0,31004,3,3,2,20,0,0,0,0,0,0,0,22,1,0
26,13,"Pugiliste intermédiaire","Atteindre le niveau 30 avec la classe pugiliste.",0,0,5,0,0,255,255,0,31004,3,3,2,30,0,0,0,0,0,0,0,23,1,0
27,13,"Pugiliste confirmé","Atteindre le niveau 40 avec la classe pugiliste.",0,0,5,0,0,255,255,0,31004,3,3,2,40,0,0,0,0,0,0,0,24,1,0
28,13,"Pugiliste vétéran","Atteindre le niveau 50 avec la classe pugiliste.",0,0,5,0,0,255,255,0,31004,3,3,2,50,0,0,0,0,0,0,0,25,1,0
29,13,"Apprenti maraudeur","Atteindre le niveau 10 avec la classe maraudeur.",0,0,5,0,0,255,255,0,31409,3,3,3,10,0,0,0,0,0,0,0,41,1,0
30,13,"Maraudeur novice","Atteindre le niveau 20 avec la classe maraudeur.",0,0,5,0,0,255,255,0,31409,3,3,3,20,0,0,0,0,0,0,0,42,1,0
31,13,"Maraudeur intermédiaire","Atteindre le niveau 30 avec la classe maraudeur.",0,0,5,0,0,255,255,0,31409,3,3,3,30,0,0,0,0,0,0,0,43,1,0
32,13,"Maraudeur confirmé","Atteindre le niveau 40 avec la classe maraudeur.",0,0,5,0,0,255,255,0,31409,3,3,3,40,0,0,0,0,0,0,0,44,1,0
33,13,"Maraudeur vétéran","Atteindre le niveau 50 avec la classe maraudeur.",0,0,5,0,0,255,255,0,31409,3,3,3,50,0,0,0,0,0,0,0,45,1,0
34,13,"Apprenti maître d'hast","Atteindre le niveau 10 avec la classe maître d'hast.",0,0,5,0,0,255,255,0,31816,3,3,4,10,0,0,0,0,0,0,0,61,1,0
35,13,"Maître d'hast novice","Atteindre le niveau 20 avec la classe maître d'hast.",0,0,5,0,0,255,255,0,31816,3,3,4,20,0,0,0,0,0,0,0,62,1,0
36,13,"Maître d'hast intermédiaire","Atteindre le niveau 30 avec la classe maître d'hast.",0,0,5,0,0,255,255,0,31816,3,3,4,30,0,0,0,0,0,0,0,63,1,0
37,13,"Maître d'hast confirmé","Atteindre le niveau 40 avec la classe maître d'hast.",0,0,5,0,0,255,255,0,31816,3,3,4,40,0,0,0,0,0,0,0,64,1,0
38,13,"Maître d'hast vétéran","Atteindre le niveau 50 avec la classe maître d'hast.",0,0,5,0,0,255,255,0,31816,3,3,4,50,0,0,0,0,0,0,0,65,1,0
39,13,"Apprenti archer","Atteindre le niveau 10 avec la classe archer.",0,0,5,0,0,255,255,0,32204,3,3,5,10,0,0,0,0,0,0,0,81,1,0
40,13,"Archer novice","Atteindre le niveau 20 avec la classe archer.",0,0,5,0,0,255,255,0,32204,3,3,5,20,0,0,0,0,0,0,0,82,1,0
41,13,"Archer intermédiaire","Atteindre le niveau 30 avec la classe archer.",0,0,5,0,0,255,255,0,32204,3,3,5,30,0,0,0,0,0,0,0,83,1,0
42,13,"Archer confirmé","Atteindre le niveau 40 avec la classe archer.",0,0,5,0,0,255,255,0,32204,3,3,5,40,0,0,0,0,0,0,0,84,1,0
43,13,"Archer vétéran","Atteindre le niveau 50 avec la classe archer.",0,0,5,0,0,255,255,0,32204,3,3,5,50,0,0,0,0,0,0,0,85,1,0
44,12,"Maître de la guerre","Atteindre le niveau 50 avec les classes gladiateur, pugiliste, maraudeur, archer et maître d'hast.",41,50,20,13,0,255,255,0,2547,1,26,7,5,0,0,0,0,0,0,0,1,1,0
45,14,"Apprenti élémentaliste","Atteindre le niveau 10 avec la classe élé<hex:02160103>men<hex:02160103>ta<hex:02160103>lis<hex:02160103>te.",0,0,5,0,0,255,255,0,32611,3,3,6,10,0,0,0,0,0,0,0,1,1,0
46,14,"Elémentaliste novice","Atteindre le niveau 20 avec la classe élé<hex:02160103>men<hex:02160103>ta<hex:02160103>lis<hex:02160103>te.",0,0,5,0,0,255,255,0,32611,3,3,6,20,0,0,0,0,0,0,0,2,1,0
47,14,"Elémentaliste intermédiaire","Atteindre le niveau 30 avec la classe élé<hex:02160103>men<hex:02160103>ta<hex:02160103>lis<hex:02160103>te.",0,0,5,0,0,255,255,0,32611,3,3,6,30,0,0,0,0,0,0,0,3,1,0
48,14,"Elémentaliste confirmé","Atteindre le niveau 40 avec la classe élé<hex:02160103>men<hex:02160103>ta<hex:02160103>lis<hex:02160103>te.",0,0,5,0,0,255,255,0,32611,3,3,6,40,0,0,0,0,0,0,0,4,1,0
49,14,"Elémentaliste vétéran","Atteindre le niveau 50 avec la classe élé<hex:02160103>men<hex:02160103>ta<hex:02160103>lis<hex:02160103>te.",0,0,5,0,0,255,255,0,32611,3,3,6,50,0,0,0,0,0,0,0,5,1,0
50,14,"Apprenti occultiste","Atteindre le niveau 10 avec la classe occultiste.",0,0,5,0,0,255,255,0,32806,3,3,7,10,0,0,0,0,0,0,0,21,1,0
51,14,"Occultiste novice","Atteindre le niveau 20 avec la classe occultiste.",0,0,5,0,0,255,255,0,32806,3,3,7,20,0,0,0,0,0,0,0,22,1,0
52,14,"Occultiste intermédiaire","Atteindre le niveau 30 avec la classe occultiste.",0,0,5,0,0,255,255,0,32806,3,3,7,30,0,0,0,0,0,0,0,23,1,0
53,14,"Occultiste confirmé","Atteindre le niveau 40 avec la classe occultiste.",0,0,5,0,0,255,255,0,32806,3,3,7,40,0,0,0,0,0,0,0,24,1,0
54,14,"Occultiste vétéran","Atteindre le niveau 50 avec la classe occultiste.",0,0,5,0,0,255,255,0,32806,3,3,7,50,0,0,0,0,0,0,0,25,1,0
55,12,"Maître de la magie","Atteindre le niveau 50 avec les classes élé<hex:02160103>men<hex:02160103>ta<hex:02160103>lis<hex:02160103>te, occultiste et arcaniste.",42,50,20,14,0,255,255,0,2661,1,26,8,3,0,0,0,0,0,0,0,2,1,0
56,12,"Maître du corps et de l'esprit","Accomplir les hauts faits “Maître de la guerre” et “Maître de la magie”.",43,50,30,0,2909,1,255,3,2517,4,2,44,55,0,0,0,0,0,0,0,3,1,0
57,15,"Apprenti menuisier","Atteindre le niveau 10 avec la classe menuisier.",0,0,5,0,0,255,255,0,35001,3,3,8,10,0,0,0,0,0,0,0,1,1,0
58,15,"Menuisier novice","Atteindre le niveau 20 avec la classe menuisier.",0,0,5,0,0,255,255,0,35001,3,3,8,20,0,0,0,0,0,0,0,2,1,0
59,15,"Menuisier intermédiaire","Atteindre le niveau 30 avec la classe menuisier.",0,0,5,0,0,255,255,0,35001,3,3,8,30,0,0,0,0,0,0,0,3,1,0
60,15,"Menuisier confirmé","Atteindre le niveau 40 avec la classe menuisier.",0,0,5,0,0,255,255,0,35001,3,3,8,40,0,0,0,0,0,0,0,4,1,0
61,15,"Menuisier vétéran","Atteindre le niveau 50 avec la classe menuisier.",0,0,5,0,0,255,255,0,35001,3,3,8,50,0,0,0,0,0,0,0,5,1,0
62,15,"Apprenti forgeron","Atteindre le niveau 10 avec la classe forgeron.",0,0,5,0,0,255,255,0,35106,3,3,9,10,0,0,0,0,0,0,0,21,1,0
63,15,"Forgeron novice","Atteindre le niveau 20 avec la classe forgeron.",0,0,5,0,0,255,255,0,35106,3,3,9,20,0,0,0,0,0,0,0,22,1,0
64,15,"Forgeron intermédiaire","Atteindre le niveau 30 avec la classe forgeron.",0,0,5,0,0,255,255,0,35106,3,3,9,30,0,0,0,0,0,0,0,23,1,0
65,15,"Forgeron confirmé","Atteindre le niveau 40 avec la classe forgeron.",0,0,5,0,0,255,255,0,35106,3,3,9,40,0,0,0,0,0,0,0,24,1,0
66,15,"Forgeron vétéran","Atteindre le niveau 50 avec la classe forgeron.",0,0,5,0,0,255,255,0,35106,3,3,9,50,0,0,0,0,0,0,0,25,1,0
67,15,"Apprenti armurier","Atteindre le niveau 10 avec la classe armurier.",0,0,5,0,0,255,255,0,35203,3,3,10,10,0,0,0,0,0,0,0,41,1,0
68,15,"Armurier novice","Atteindre le niveau 20 avec la classe armurier.",0,0,5,0,0,255,255,0,35203,3,3,10,20,0,0,0,0,0,0,0,42,1,0
69,15,"Armurier intermédiaire","Atteindre le niveau 30 avec la classe armurier.",0,0,5,0,0,255,255,0,35203,3,3,10,30,0,0,0,0,0,0,0,43,1,0
70,15,"Armurier confirmé","Atteindre le niveau 40 avec la classe armurier.",0,0,5,0,0,255,255,0,35203,3,3,10,40,0,0,0,0,0,0,0,44,1,0
71,15,"Armurier vétéran","Atteindre le niveau 50 avec la classe armurier.",0,0,5,0,0,255,255,0,35203,3,3,10,50,0,0,0,0,0,0,0,45,1,0
72,15,"Apprenti orfèvre","Atteindre le niveau 10 avec la classe orfèvre.",0,0,5,0,0,255,255,0,35301,3,3,11,10,0,0,0,0,0,0,0,61,1,0
73,15,"Orfèvre novice","Atteindre le niveau 20 avec la classe orfèvre.",0,0,5,0,0,255,255,0,35301,3,3,11,20,0,0,0,0,0,0,0,62,1,0
74,15,"Orfèvre intermédiaire","Atteindre le niveau 30 avec la classe orfèvre.",0,0,5,0,0,255,255,0,35301,3,3,11,30,0,0,0,0,0,0,0,63,1,0
75,15,"Orfèvre confirmé","Atteindre le niveau 40 avec la classe orfèvre.",0,0,5,0,0,255,255,0,35301,3,3,11,40,0,0,0,0,0,0,0,64,1,0
76,15,"Orfèvre vétéran","Atteindre le niveau 50 avec la classe orfèvre.",0,0,5,0,0,255,255,0,35301,3,3,11,50,0,0,0,0,0,0,0,65,1,0
77,15,"Apprenti tanneur","Atteindre le niveau 10 avec la classe tanneur.",0,0,5,0,0,255,255,0,35404,3,3,12,10,0,0,0,0,0,0,0,81,1,0
78,15,"Tanneur novice","Atteindre le niveau 20 avec la classe tanneur.",0,0,5,0,0,255,255,0,35404,3,3,12,20,0,0,0,0,0,0,0,82,1,0
79,15,"Tanneur intermédiaire","Atteindre le niveau 30 avec la classe tanneur.",0,0,5,0,0,255,255,0,35404,3,3,12,30,0,0,0,0,0,0,0,83,1,0
80,15,"Tanneur confirmé","Atteindre le niveau 40 avec la classe tanneur.",0,0,5,0,0,255,255,0,35404,3,3,12,40,0,0,0,0,0,0,0,84,1,0
81,15,"Tanneur vétéran","Atteindre le niveau 50 avec la classe tanneur.",0,0,5,0,0,255,255,0,35404,3,3,12,50,0,0,0,0,0,0,0,85,1,0
82,15,"Apprenti couturier","Atteindre le niveau 10 avec la classe couturier.",0,0,5,0,0,255,255,0,35501,3,3,13,10,0,0,0,0,0,0,0,101,1,0
83,15,"Couturier novice","Atteindre le niveau 20 avec la classe couturier.",0,0,5,0,0,255,255,0,35501,3,3,13,20,0,0,0,0,0,0,0,102,1,0
84,15,"Couturier intermédiaire","Atteindre le niveau 30 avec la classe couturier.",0,0,5,0,0,255,255,0,35501,3,3,13,30,0,0,0,0,0,0,0,103,1,0
85,15,"Couturier confirmé","Atteindre le niveau 40 avec la classe couturier.",0,0,5,0,0,255,255,0,35501,3,3,13,40,0,0,0,0,0,0,0,104,1,0
86,15,"Couturier vétéran","Atteindre le niveau 50 avec la classe couturier.",0,0,5,0,0,255,255,0,35501,3,3,13,50,0,0,0,0,0,0,0,105,1,0
87,15,"Apprenti alchimiste","Atteindre le niveau 10 avec la classe alchimiste.",0,0,5,0,0,255,255,0,35604,3,3,14,10,0,0,0,0,0,0,0,121,1,0
88,15,"Alchimiste novice","Atteindre le niveau 20 avec la classe alchimiste.",0,0,5,0,0,255,255,0,35604,3,3,14,20,0,0,0,0,0,0,0,122,1,0
89,15,"Alchimiste intermédiaire","Atteindre le niveau 30 avec la classe alchimiste.",0,0,5,0,0,255,255,0,35604,3,3,14,30,0,0,0,0,0,0,0,123,1,0
90,15,"Alchimiste confirmé","Atteindre le niveau 40 avec la classe alchimiste.",0,0,5,0,0,255,255,0,35604,3,3,14,40,0,0,0,0,0,0,0,124,1,0
91,15,"Alchimiste vétéran","Atteindre le niveau 50 avec la classe alchimiste.",0,0,5,0,0,255,255,0,35604,3,3,14,50,0,0,0,0,0,0,0,125,1,0
92,15,"Apprenti cuisinier","Atteindre le niveau 10 avec la classe cuisinier.",0,0,5,0,0,255,255,0,35704,3,3,15,10,0,0,0,0,0,0,0,141,1,0
93,15,"Cuisinier novice","Atteindre le niveau 20 avec la classe cuisinier.",0,0,5,0,0,255,255,0,35704,3,3,15,20,0,0,0,0,0,0,0,142,1,0
94,15,"Cuisinier intermédiaire","Atteindre le niveau 30 avec la classe cuisinier.",0,0,5,0,0,255,255,0,35704,3,3,15,30,0,0,0,0,0,0,0,143,1,0
95,15,"Cuisinier confirmé","Atteindre le niveau 40 avec la classe cuisinier.",0,0,5,0,0,255,255,0,35704,3,3,15,40,0,0,0,0,0,0,0,144,1,0
96,15,"Cuisinier vétéran","Atteindre le niveau 50 avec la classe cuisinier.",0,0,5,0,0,255,255,0,35704,3,3,15,50,0,0,0,0,0,0,0,145,1,0
97,12,"Maître de la main","Atteindre le niveau 50 avec les classes menuisier, forgeron, armurier, orfèvre, tanneur, couturier, alchimiste et cuisinier.",44,50,20,15,0,255,255,0,61269,1,26,9,8,0,0,0,0,0,0,0,21,1,0
98,16,"Apprenti mineur","Atteindre le niveau 10 avec la classe mineur.",0,0,5,0,0,255,255,0,38003,3,3,16,10,0,0,0,0,0,0,0,1,1,0
99,16,"Mineur novice","Atteindre le niveau 20 avec la classe mineur.",0,0,5,0,0,255,255,0,38003,3,3,16,20,0,0,0,0,0,0,0,2,1,0
100,16,"Mineur intermédiaire","Atteindre le niveau 30 avec la classe mineur.",0,0,5,0,0,255,255,0,38003,3,3,16,30,0,0,0,0,0,0,0,3,1,0
101,16,"Mineur confirmé","Atteindre le niveau 40 avec la classe mineur.",0,0,5,0,0,255,255,0,38003,3,3,16,40,0,0,0,0,0,0,0,4,1,0
102,16,"Mineur vétéran","Atteindre le niveau 50 avec la classe mineur.",0,0,5,0,0,255,255,0,38003,3,3,16,50,0,0,0,0,0,0,0,5,1,0
103,16,"Apprenti botaniste","Atteindre le niveau 10 avec la classe botaniste.",0,0,5,0,0,255,255,0,38103,3,3,17,10,0,0,0,0,0,0,0,21,1,0
104,16,"Botaniste novice","Atteindre le niveau 20 avec la classe botaniste.",0,0,5,0,0,255,255,0,38103,3,3,17,20,0,0,0,0,0,0,0,22,1,0
105,16,"Botaniste intermédiaire","Atteindre le niveau 30 avec la classe botaniste.",0,0,5,0,0,255,255,0,38103,3,3,17,30,0,0,0,0,0,0,0,23,1,0
106,16,"Botaniste confirmé","Atteindre le niveau 40 avec la classe botaniste.",0,0,5,0,0,255,255,0,38103,3,3,17,40,0,0,0,0,0,0,0,24,1,0
107,16,"Botaniste vétéran","Atteindre le niveau 50 avec la classe botaniste.",0,0,5,0,0,255,255,0,38103,3,3,17,50,0,0,0,0,0,0,0,25,1,0
108,16,"Apprenti pêcheur","Atteindre le niveau 10 avec la classe pêcheur.",0,0,5,0,0,255,255,0,38203,3,3,18,10,0,0,0,0,0,0,0,41,1,0
109,16,"Pêcheur novice","Atteindre le niveau 20 avec la classe pêcheur.",0,0,5,0,0,255,255,0,38203,3,3,18,20,0,0,0,0,0,0,0,42,1,0
110,16,"Pêcheur intermédiaire","Atteindre le niveau 30 avec la classe pêcheur.",0,0,5,0,0,255,255,0,38203,3,3,18,30,0,0,0,0,0,0,0,43,1,0
111,16,"Pêcheur confirmé","Atteindre le niveau 40 avec la classe pêcheur.",0,0,5,0,0,255,255,0,38203,3,3,18,40,0,0,0,0,0,0,0,44,1,0
112,16,"Pêcheur vétéran","Atteindre le niveau 50 avec la classe pêcheur.",0,0,5,0,0,255,255,0,38203,3,3,18,50,0,0,0,0,0,0,0,45,1,0
113,12,"Maître de la terre","Atteindre le niveau 50 avec les classes mineur, botaniste et pêcheur.",45,50,20,16,0,255,255,0,1981,1,26,10,3,0,0,0,0,0,0,0,22,1,0
114,20,"La bonne paye I","Gagner un total de 100 gils en ac<hex:02160103>com<hex:02160103>plis<hex:02160103>sant des mandats.",0,0,5,0,0,255,255,0,25919,3,1,13,100,0,0,0,0,0,0,0,0,1,0
115,20,"La bonne paye II","Gagner un total de 1 000 gils en ac<hex:02160103>com<hex:02160103>plis<hex:02160103>sant des mandats.",0,0,5,0,0,255,255,0,25919,3,1,13,1000,0,0,0,0,0,0,0,0,1,0
116,20,"La bonne paye III","Gagner un total de 10 000 gils en ac<hex:02160103>com<hex:02160103>plis<hex:02160103>sant des mandats.",0,0,5,0,0,255,255,0,25919,3,1,13,10000,0,0,0,0,0,0,0,0,1,0
117,20,"La bonne paye IV","Gagner un total de 100 000 gils en ac<hex:02160103>com<hex:02160103>plis<hex:02160103>sant des mandats.",0,0,5,0,0,255,255,0,25919,3,1,13,100000,0,0,0,0,0,0,0,0,1,0
118,20,"La bonne paye V","Gagner un total de 1 000 000 gils en ac<hex:02160103>com<hex:02160103>plis<hex:02160103>sant des mandats.",0,0,5,0,0,255,255,0,25919,3,1,13,1000000,0,0,0,0,0,0,0,0,1,0
119,20,"La rançon du succès","Gagner un total de 10 000 000 gils en ac<hex:02160103>com<hex:02160103>plis<hex:02160103>sant des mandats.",47,10,10,11,0,255,255,0,463,3,1,13,10000000,0,0,0,0,0,0,0,0,1,0
120,55,"Argent trop cher I","Gagner un total de 1 000 gils en vainquant des ennemis.",0,0,5,0,0,255,255,0,26001,0,1,12,1000,0,0,0,0,0,0,0,0,1,0
121,55,"Argent trop cher II","Gagner un total de 10 000 gils en vainquant des ennemis.",0,0,5,0,0,255,255,0,26001,0,1,12,10000,0,0,0,0,0,0,0,0,1,0
122,55,"Argent trop cher III","Gagner un total de 100 000 gils en vainquant des ennemis.",0,0,5,0,0,255,255,0,26001,0,1,12,100000,0,0,0,0,0,0,0,0,1,0
123,55,"Argent trop cher IV","Gagner un total de 1 000 000 gils en vainquant des ennemis.",0,0,5,0,0,255,255,0,26001,0,1,12,1000000,0,0,0,0,0,0,0,0,1,0
124,55,"Argent trop cher V","Gagner un total de 10 000 000 gils en vainquant des ennemis.",0,0,5,0,0,255,255,0,26001,0,1,12,10000000,0,0,0,0,0,0,0,0,1,0
125,55,"Le bonheur est dans le blé","Gagner un total de 100 000 000 gils en vainquant des ennemis.",0,0,10,12,0,255,255,0,613,0,1,12,100000000,0,0,0,0,0,0,0,0,1,0
126,19,"L'habit ne fait pas le templier","Parler à Jonathas, à Gridania, équipé d'un ensemble de templier (coiffe en mailles de templier, haubergeon de templier et solerets de templier).",0,0,5,0,0,255,255,0,40039,4,1,232,0,0,0,0,0,0,0,0,1,1,0
127,19,"Le roi de la flibuste","Parler à Jonathas, à Gridania, équipé d'un ensemble de boucanier (tricorne de boucanier, chemise de boucanier et bottes de boucanier).",0,0,5,0,0,255,255,0,41099,4,1,233,0,0,0,0,0,0,0,0,2,1,0
128,19,"Je fais le guignol","Parler à Jonathas, à Gridania, équipé d'un ensemble d'arlequin (chapeau d'arlequin, doublet armant d'arlequin et collants d'arlequin).",0,0,5,0,0,255,255,0,41075,4,1,234,0,0,0,0,0,0,0,0,3,1,0
129,62,"L'arme fatale : Curtana et le Bouclier saint","Accomplir la quête de restauration des armes antiques et obtenir Curtana et le Bouclier saint.",20,50,10,2,0,255,255,0,30446,4,6,66656,0,0,0,0,0,0,0,0,1,1,0
130,62,"L'arme fatale : Sphairai","Accomplir la quête de restauration des armes antiques et obtenir les Sphairai.",21,50,10,3,0,255,255,0,31034,4,6,66657,0,0,0,0,0,0,0,0,2,1,0
131,62,"L'arme fatale : Bravura","Accomplir la quête de restauration des armes antiques et obtenir Bravura.",22,50,10,4,0,255,255,0,31440,4,6,66655,0,0,0,0,0,0,0,0,3,1,0
132,62,"L'arme fatale : Gae bolg","Accomplir la quête de restauration des armes antiques et obtenir le Gae bolg.",23,50,10,5,0,255,255,0,31842,4,6,66658,0,0,0,0,0,0,0,0,4,1,0
133,62,"L'arme fatale : Arc d'Artémis","Accomplir la quête de restauration des armes antiques et obtenir l'Arc d'Artémis.",24,50,10,6,0,255,255,0,32238,4,6,66661,0,0,0,0,0,0,0,0,5,1,0
134,62,"L'arme fatale : Thyrse","Accomplir la quête de restauration des armes antiques et obtenir le Thyrse.",25,50,10,7,0,255,255,0,32626,4,6,66660,0,0,0,0,0,0,0,0,7,1,0
135,62,"L'arme fatale : Sceptre étoilé","Accomplir la quête de restauration des armes antiques et obtenir le Sceptre étoilé.",26,50,10,8,0,255,255,0,33012,4,6,66659,0,0,0,0,0,0,0,0,8,1,0
136,62,"Toutes les cordes à son arme","Accomplir la quête de restauration des armes antiques et obtenir Curtana, le Bouclier saint, les Sphairai, Bravura, le Gae bolg, l'Arc d'Artémis, le Thyrse, le Sceptre étoilé, l'Œilvert et l'Omnilex.",43,50,30,1,0,255,255,0,2502,4,2,129,130,131,132,133,134,135,597,598,31,1,0
137,24,"Toucher du bois : Amateur","Réaliser 50 synthèses de menuiserie de niveau 1 à 10.",0,0,5,0,0,255,255,0,35001,3,1,23,50,0,0,0,0,0,0,0,1,1,0
138,24,"Toucher du bois : Recrue","Réaliser 300 synthèses de menuiserie de niveau 11 à 20.",0,0,5,0,0,255,255,0,35001,3,1,24,300,0,0,0,0,0,0,0,2,1,0
139,24,"Toucher du bois : Initié","Réaliser 750 synthèses de menuiserie de niveau 21 à 30.",0,0,5,0,0,255,255,0,35001,3,1,25,750,0,0,0,0,0,0,0,3,1,0
140,24,"Toucher du bois : Novice","Réaliser 1 500 synthèses de menuiserie de niveau 31 à 40.",0,0,5,0,0,255,255,0,35001,3,1,26,1500,0,0,0,0,0,0,0,4,1,0
141,24,"Toucher du bois : Qualifié","Réaliser 3 000 synthèses de menuiserie de niveau 41 à 50.",9,38,10,17,0,255,255,0,35001,3,1,27,3000,0,0,0,0,0,0,0,5,1,0
142,24,"Menuisier chevronné","Accomplir les cinq hauts faits de la série “Toucher du bois”.",9,38,30,0,2326,2,255,3,35010,4,2,137,138,139,140,141,0,0,0,0,6,1,0
143,25,"En avant, forgez : Amateur","Réaliser 50 synthèses de métallurgie de niveau 1 à 10.",0,0,5,0,0,255,255,0,35106,3,1,28,50,0,0,0,0,0,0,0,1,1,0
144,25,"En avant, forgez : Recrue","Réaliser 300 synthèses de métallurgie de niveau 11 à 20.",0,0,5,0,0,255,255,0,35106,3,1,29,300,0,0,0,0,0,0,0,2,1,0
145,25,"En avant, forgez : Initié","Réaliser 750 synthèses de métallurgie de niveau 21 à 30.",0,0,5,0,0,255,255,0,35106,3,1,30,750,0,0,0,0,0,0,0,3,1,0
