key,0,1
#,Item,Name
offset,4,0
Int32,Int32,String
0,0,""
1,7778,"Menuiserie experte I"
2,7779,"Métallurgie experte I"
3,7780,"Armurerie experte I"
4,7781,"Orfèvrerie experte I"
5,7782,"Tannerie experte I"
6,7783,"Couture experte I"
7,7784,"Alchimie experte I"
8,7785,"Cuisine experte I"
9,7786,"Menuiserie experte : mirages"
10,7787,"Métallurgie experte : mirages"
11,7788,"Armurerie experte : mirages"
12,7789,"Orfèvrerie experte : mirages"
13,7790,"Tannerie experte : mirages"
14,7791,"Couture experte : mirages"
15,7792,"Alchimie experte : mirages"
16,7793,"Cuisine experte : mirages"
17,8135,"Menuiserie experte : demi-matérias"
18,8136,"Métallurgie experte : demi-matérias"
19,8137,"Armurerie experte : demi-matérias"
20,8138,"Orfèvrerie experte : demi-matérias"
21,8139,"Tannerie experte : demi-matérias"
22,8140,"Couture experte : demi-matérias"
23,8141,"Alchimie experte : demi-matérias"
24,9336,"Menuiserie experte II"
25,9337,"Métallurgie experte II"
26,9338,"Armurerie experte II"
27,9339,"Orfèvrerie experte II"
28,9340,"Tannerie experte II"
29,9341,"Couture experte II"
30,9342,"Alchimie experte II"
31,9343,"Cuisine experte II"
32,12244,"Menuiserie experte III"
33,12245,"Métallurgie experte III"
34,12246,"Armurerie experte III"
35,12247,"Orfèvrerie experte III"
36,12248,"Tannerie experte III"
37,12249,"Couture experte III"
38,12250,"Alchimie experte III"
39,12251,"Cuisine experte III"
40,14126,"Menuiserie experte IV"
41,14127,"Métallurgie experte IV"
42,14128,"Armurerie experte IV"
43,14129,"Orfèvrerie experte IV"
44,14130,"Tannerie experte IV"
45,14131,"Couture experte IV"
46,14132,"Alchimie experte IV"
47,14133,"Cuisine experte IV"
48,17869,"Menuiserie experte V"
49,17870,"Métallurgie experte V"
50,17871,"Armurerie experte V"
51,17872,"Orfèvrerie experte V"
52,17873,"Tannerie experte V"
53,17874,"Couture experte V"
54,17875,"Alchimie experte V"
55,17876,"Cuisine experte V"
56,22309,"Menuiserie experte VI"
57,22310,"Métallurgie experte VI"
58,22311,"Armurerie experte VI"
59,22312,"Orfèvrerie experte VI"
60,22313,"Tannerie experte VI"
61,22314,"Couture experte VI"
62,22315,"Alchimie experte VI"
63,22316,"Cuisine experte VI"
64,24266,"Menuiserie experte VII"
65,24267,"Métallurgie experte VII"
66,24268,"Armurerie experte VII"
67,24269,"Orfèvrerie experte VII"
68,24270,"Tannerie experte VII"
69,24271,"Couture experte VII"
70,24272,"Alchimie experte VII"
71,24273,"Cuisine experte VII"
72,29484,"Menuiserie experte VIII"
73,29485,"Métallurgie experte VIII"
74,29486,"Armurerie experte VIII"
75,29487,"Orfèvrerie experte VIII"
76,29488,"Tannerie experte VIII"
77,29489,"Couture experte VIII"
78,29490,"Alchimie experte VIII"
79,29491,"Cuisine experte VIII"
80,35618,"Menuiserie experte IX"
81,35619,"Métallurgie experte IX"
82,35620,"Armurerie experte IX"
83,35621,"Orfèvrerie experte IX"
84,35622,"Tannerie experte IX"
85,35623,"Couture experte IX"
86,35624,"Alchimie experte IX"
87,35625,"Cuisine experte IX"
88,37734,"Menuiserie experte X"
89,37735,"Métallurgie experte X"
90,37736,"Armurerie experte X"
91,37737,"Orfèvrerie experte X"
92,37738,"Tannerie experte X"
93,37739,"Couture experte X"
94,37740,"Alchimie experte X"
95,37741,"Cuisine experte X"
96,44123,"Menuiserie experte XI"
97,44124,"Métallurgie experte XI"
98,44125,"Armurerie experte XI"
99,44126,"Orfèvrerie experte XI"
100,44127,"Tannerie experte XI"
101,44128,"Couture experte XI"
102,44129,"Alchimie experte XI"
103,44130,"Cuisine experte XI"
104,46314,"Menuiserie experte XII"
105,46315,"Métallurgie experte XII"
106,46316,"Armurerie experte XII"
107,46317,"Orfèvrerie experte XII"
108,46318,"Tannerie experte XII"
109,46319,"Couture experte XII"
110,46320,"Alchimie experte XII"
111,46321,"Cuisine experte XII"
