key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
#,Text,,,,Item,GatheringItemLevel,OceanStars,,IsHidden,FishingRecordType,FishingSpot,GatheringSubCategory,IsInLog,AchievementCredit
offset,0,4,8,12,20,24,32,26,34,33,28,30,34,16
Int32,String,String,String,String,Int32,UInt16,UInt8,UInt16,PackedBool0,UInt8,UInt16,UInt16,PackedBool1,UInt32
0,"","","","",0,0,0,0,False,0,0,0,True,0
1,"<hex:021A020203>Fucus malmus<hex:021A020103><hex:02100103>Cette grande algue marine est très commune. Son nom lui vient d'un spécimen trouvé autrefois dont la longueur dépassait un malm, soit 5082 fulms.","","","",4776,4,0,2000,False,0,36,0,True,0
2,"<hex:021A020203>Astacus leptodactylus<hex:021A020103><hex:02100103>Ce crustacé décapode est si glouton qu'on peut le pêcher même sans appât. Il tente d'attraper d'un coup de pince n'importe quel objet qui bouge que l'on place devant lui.","","","",4925,2,0,2000,False,2,2,0,True,0
3,"<hex:021A020203>Zacco platypus<hex:021A020103><hex:02100103>Ce poisson prend de superbes couleurs à la saison des amours. Il devient alors très populaire chez les aquariophiles.","","","",4926,3,0,2000,False,2,39,0,True,0
4,"<hex:021A020203>Gobius merlthorus<hex:021A020103><hex:02100103>Ce poisson est un maillon important de la chaîne alimentaire, puisqu'il est chassé par de nombreuses espèces plus grandes. Les pêcheurs exploitent depuis longtemps cette ca<hex:02160103>rac<hex:02160103>té<hex:02160103>ris<hex:02160103>ti<hex:02160103>que en prenant la chair de gobie comme appât pour la pêche au gros.","","","",4869,3,0,2000,False,0,36,0,True,0
5,"<hex:021A020203>Engraulis anchoita<hex:021A020103><hex:02100103>On raconte que la technique pour saler et conserver ce poisson aurait été découverte par hasard par des marins qiqirns, qui ont goûté et apprécié ces poissons saumurés alors qu'ils manquaient de provisions en mer.","","","",4870,3,0,2000,False,0,36,0,True,0
6,"<hex:021A020203>Ptereleotris zebra<hex:021A020103><hex:02100103>D'après une légende folklorique du Coerthas, ce poisson volait autrefois dans le ciel. Mais trop orgueilleux, il fut puni par les Dieux qui le condamnèrent à vivre au fond des mers.","","","",4927,4,0,2000,False,2,2,0,True,0
7,"<hex:021A020203>Mystus clamosus<hex:021A020103><hex:02100103>Ce poisson émet parfois un bruit strident lorsqu'il est pêché, en frottant ses nageoires, comme s'il était amer de s'être laissé prendre.","","","",4928,4,0,2000,False,2,41,0,True,0
8,"<hex:021A020203>Palaemon digitorum<hex:021A020103><hex:02100103>Une petite crevette de l'épaisseur d'un doigt, surnommée pour cette raison “crevette phalange”. Elle est fréquemment utilisée comme appât et sert également en cuisine.","","","",4871,4,0,2000,False,0,36,0,True,0
