key,0,1,2,3,4,5,6,7,8
#,Image,Icon,Category,UnlockCondition,,,,SortKey,Name
offset,4,8,22,12,14,16,18,20,0
Int32,Int32,Int32,UInt8,UInt16,UInt16,UInt16,UInt16,UInt16,String
0,0,82093,0,0,0,0,0,0,"Aucune"
1,192001,82093,1,1,0,0,0,1,"Aucune"
2,192002,82093,1,1,0,0,0,2,"Lauriers"
3,192003,82093,1,1,0,0,0,10,"Cœurs"
4,192004,82093,1,1,0,0,0,11,"Étoiles"
5,192005,82093,1,1,0,0,0,12,"Tank"
6,192006,82093,1,1,0,0,0,14,"DPS"
7,192007,82093,1,1,0,0,0,13,"Soigneur"
8,192008,82093,1,1,0,0,0,32,"Étincelles"
9,192009,82093,1,1,0,0,0,16,"Petons mignons"
10,192010,82093,1,1,0,0,0,17,"Point d'exclamation"
11,192011,82093,1,1,0,0,0,18,"Point d'interrogation"
12,192301,82093,2,124,0,0,0,2150,"Paladin"
13,192302,82093,2,125,0,0,0,2151,"Guerrier"
14,192303,82093,2,126,0,0,0,2152,"Chevalier noir"
15,192304,82093,2,127,0,0,0,2153,"Pistosabreur"
16,192305,82093,2,128,0,0,0,2154,"Mage blanc"
17,192306,82093,2,129,0,0,0,2155,"Érudit"
18,192307,82093,2,130,0,0,0,2156,"Astromancien"
19,192308,82093,2,131,0,0,0,2157,"Sage"
20,192309,82093,2,132,0,0,0,2158,"Moine"
21,192310,82093,2,133,0,0,0,2159,"Chevalier dragon"
22,192311,82093,2,134,0,0,0,2160,"Ninja"
23,192312,82093,2,135,0,0,0,2161,"Samouraï"
24,192313,82093,2,136,0,0,0,2162,"Faucheur"
25,192314,82093,2,137,0,0,0,2165,"Barde"
26,192315,82093,2,138,0,0,0,2166,"Machiniste"
27,192316,82093,2,139,0,0,0,2167,"Danseur"
28,192317,82093,2,140,0,0,0,2168,"Mage noir"
29,192318,82093,2,141,0,0,0,2169,"Invocateur"
30,192319,82093,2,142,0,0,0,2170,"Mage rouge"
31,192401,82093,10,143,0,0,0,3000,"Équipe Astra"
32,192402,82093,10,144,0,0,0,3001,"Équipe Umbra"
33,192403,82093,5,145,0,0,0,3200,"Roi du conflit S1"
34,192404,82093,5,146,0,0,0,3201,"Prince du conflit S1"
35,192405,82093,5,147,0,0,0,3202,"As du conflit S1"
36,192406,82093,5,148,0,0,0,3208,"Crystalline Conflict : bronze S1"
37,192407,82093,5,149,0,0,0,3207,"Crystalline Conflict : argent S1"
38,192408,82093,5,150,0,0,0,3206,"Crystalline Conflict : or S1"
39,192409,82093,5,151,0,0,0,3205,"Crystalline Conflict : platine S1"
40,192410,82093,5,152,0,0,0,3204,"Crystalline Conflict : diamant S1"
41,192411,82093,5,153,0,0,0,3203,"Crystalline Conflict : cristal S1"
42,192901,82093,7,154,1032,1034,1036,4000,"Companion 1"
43,192902,82093,7,155,1033,1035,1037,4001,"Companion 2"
44,192701,82093,4,319,0,0,0,2500,"Abîme infini de Bahamut (fatal)"
45,192702,82093,4,320,0,0,0,2501,"Fantasmagorie d'Ultima (fatal)"
46,192703,82093,4,321,0,0,0,2502,"Odyssée d'Alexander (fatal)"
47,192704,82093,4,322,0,0,0,2503,"Guerre du chant des dragons (fatal)"
48,192412,82093,5,323,0,0,0,3209,"Roi du conflit S2"
49,192413,82093,5,324,0,0,0,3210,"Prince du conflit S2"
50,192414,82093,5,325,0,0,0,3211,"As du conflit S2"
51,192415,82093,5,326,0,0,0,3217,"Crystalline Conflict : bronze S2"
52,192416,82093,5,327,0,0,0,3216,"Crystalline Conflict : argent S2"
53,192417,82093,5,328,0,0,0,3215,"Crystalline Conflict : or S2"
54,192418,82093,5,329,0,0,0,3214,"Crystalline Conflict : platine S2"
55,192419,82093,5,330,0,0,0,3213,"Crystalline Conflict : diamant S2"
56,192420,82093,5,331,0,0,0,3212,"Crystalline Conflict : cristal S2"
57,192421,82093,5,332,0,0,0,3218,"Roi du conflit S3"
58,192422,82093,5,333,0,0,0,3219,"Prince du conflit S3"
59,192423,82093,5,334,0,0,0,3220,"As du conflit S3"
60,192424,82093,5,335,0,0,0,3226,"Crystalline Conflict : bronze S3"
61,192425,82093,5,336,0,0,0,3225,"Crystalline Conflict : argent S3"
62,192426,82093,5,337,0,0,0,3224,"Crystalline Conflict : or S3"
63,192427,82093,5,338,0,0,0,3223,"Crystalline Conflict : platine S3"
64,192428,82093,5,339,0,0,0,3222,"Crystalline Conflict : diamant S3"
65,192429,82093,5,340,0,0,0,3221,"Crystalline Conflict : cristal S3"
66,192430,82093,10,341,0,0,0,3002,"Crystalline Conflict : bleu"
67,192431,82093,10,342,0,0,0,3003,"Crystalline Conflict : rouge"
68,192705,82093,4,343,0,0,0,2402,"Donjon à embranchements : Les canalisations sildiennes"
69,192966,82093,3,344,0,0,0,2315,"Quêtes des Omicrons"
70,192991,82093,9,346,0,0,0,1010,"Drapeau limséen"
71,192992,82093,9,346,0,0,0,1011,"Drapeau gridanien"
72,192993,82093,9,346,0,0,0,1012,"Drapeau uldien"
73,192015,82093,1,1,0,0,0,3,"Fleuron typographique"
74,192016,82093,1,1,0,0,0,21,"Bulle de B.D."
75,192019,82093,1,1,0,0,0,30,"Particules lumineuses"
76,192018,82093,7,347,0,0,0,31,"Notes de musique"
77,192012,82093,1,1,0,0,0,20,"Anniversaire"
78,192013,82093,1,1,0,0,0,19,"Novice"
79,192014,82093,1,1,0,0,0,33,"Halos lumineux"
80,192017,82093,1,1,0,0,0,34,"Roses"
81,192432,82093,5,409,0,0,0,3227,"Roi du conflit S4"
82,192433,82093,5,410,0,0,0,3228,"Prince du conflit S4"
83,192434,82093,5,411,0,0,0,3229,"As du conflit S4"
84,192440,82093,5,412,0,0,0,3230,"Crystalline Conflict : cristal S4"
85,192439,82093,5,413,0,0,0,3231,"Crystalline Conflict : diamant S4"
86,192438,82093,5,414,0,0,0,3232,"Crystalline Conflict : platine S4"
87,192437,82093,5,415,0,0,0,3233,"Crystalline Conflict : or S4"
88,192436,82093,5,416,0,0,0,3234,"Crystalline Conflict : argent S4"
89,192435,82093,5,417,0,0,0,3235,"Crystalline Conflict : bronze S4"
90,192441,82093,5,418,0,0,0,3236,"Roi du conflit S5"
91,192442,82093,5,419,0,0,0,3237,"Prince du conflit S5"
92,192443,82093,5,420,0,0,0,3238,"As du conflit S5"
93,192449,82093,5,421,0,0,0,3239,"Crystalline Conflict : cristal S5"
94,192448,82093,5,422,0,0,0,3240,"Crystalline Conflict : diamant S5"
95,192447,82093,5,423,0,0,0,3241,"Crystalline Conflict : platine S5"
96,192446,82093,5,424,0,0,0,3242,"Crystalline Conflict : or S5"
97,192445,82093,5,425,0,0,0,3243,"Crystalline Conflict : argent S5"
98,192444,82093,5,426,0,0,0,3244,"Crystalline Conflict : bronze S5"
99,192450,82093,10,427,0,0,0,3004,"Faucons"
100,192451,82093,10,428,0,0,0,3005,"Corbeaux"
101,192962,82093,3,429,0,0,0,2311,"Quêtes des Pixies"
102,192963,82093,3,430,0,0,0,2312,"Quêtes des Qitari"
103,192964,82093,3,431,0,0,0,2313,"Quêtes des Nains"
104,192965,82093,3,432,0,0,0,2314,"Quêtes des Arkasodaras"
105,192967,82093,3,433,0,0,0,2316,"Quêtes des Loporrites"
106,192706,82093,4,434,0,0,0,2504,"Protocole Oméga (fatal)"
107,192711,82093,4,465,0,0,0,2358,"Eurêka Orthos"
108,192712,82093,4,466,0,0,0,2359,"Enaretos"
109,192713,82093,8,468,0,0,0,2340,"Félicité insulaire 1"
110,192714,82093,8,469,0,0,0,2341,"Félicité insulaire 2"
111,192452,82093,5,502,0,0,0,3245,"Roi du conflit S6"
112,192453,82093,5,503,0,0,0,3246,"Prince du conflit S6"
113,192454,82093,5,504,0,0,0,3247,"As du conflit S6"
114,192460,82093,5,505,0,0,0,3248,"Crystalline Conflict : cristal S6"
115,192459,82093,5,506,0,0,0,3249,"Crystalline Conflict : diamant S6"
116,192458,82093,5,507,0,0,0,3250,"Crystalline Conflict : platine S6"
117,192457,82093,5,508,0,0,0,3251,"Crystalline Conflict : or S6"
118,192456,82093,5,509,0,0,0,3252,"Crystalline Conflict : argent S6"
119,192455,82093,5,510,0,0,0,3253,"Crystalline Conflict : bronze S6"
120,192461,82093,5,511,0,0,0,3254,"Roi du conflit S7"
121,192462,82093,5,512,0,0,0,3255,"Prince du conflit S7"
122,192463,82093,5,513,0,0,0,3256,"As du conflit S7"
123,192469,82093,5,514,0,0,0,3257,"Crystalline Conflict : cristal S7"
124,192468,82093,5,515,0,0,0,3258,"Crystalline Conflict : diamant S7"
125,192467,82093,5,516,0,0,0,3259,"Crystalline Conflict : platine S7"
126,192466,82093,5,517,0,0,0,3260,"Crystalline Conflict : or S7"
127,192465,82093,5,518,0,0,0,3261,"Crystalline Conflict : argent S7"
128,192464,82093,5,519,0,0,0,3262,"Crystalline Conflict : bronze S7"
129,192470,82093,10,520,0,0,0,3006,"Motif oriental 1 : masque d'Oni"
130,192471,82093,10,521,0,0,0,3007,"Motif oriental 2 : masque d'Okina"
131,192960,82093,3,524,0,0,0,2308,"Quêtes des Kojin"
132,192959,82093,3,525,0,0,0,2309,"Quêtes des Anantas"
133,192961,82093,3,526,0,0,0,2310,"Quêtes des Namazu"
134,192320,82093,2,522,0,0,0,2172,"Mage bleu"
135,192715,82093,7,523,0,0,0,3950,"10e anniversaire"
136,192716,82093,4,528,0,0,0,2403,"Donjon à embranchements : Le mont Rokkon"
137,192717,82093,8,529,0,0,0,2347,"Grand pêcheur"
138,192718,82093,8,530,0,0,0,2348,"Pêcheur de légendes"
139,192719,82093,8,531,0,0,0,2350,"Tuiles essentielles"
140,192490,82093,10,578,0,0,0,3008,"Le Palestre"
141,192491,82093,10,579,0,0,0,3009,"Le Petit Nuage"
142,192472,82093,5,580,0,0,0,3263,"Roi du conflit S8"
143,192473,82093,5,581,0,0,0,3264,"Prince du conflit S8"
144,192474,82093,5,582,0,0,0,3265,"As du conflit S8"
145,192480,82093,5,583,0,0,0,3266,"Crystalline Conflict : cristal S8"
146,192479,82093,5,584,0,0,0,3267,"Crystalline Conflict : diamant S8"
147,192478,82093,5,585,0,0,0,3268,"Crystalline Conflict : platine S8"
148,192477,82093,5,586,0,0,0,3269,"Crystalline Conflict : or S8"
149,192476,82093,5,587,0,0,0,3270,"Crystalline Conflict : argent S8"
150,192475,82093,5,588,0,0,0,3271,"Crystalline Conflict : bronze S8"
151,192481,82093,5,589,0,0,0,3272,"Roi du conflit S9"
152,192482,82093,5,590,0,0,0,3273,"Prince du conflit S9"
153,192483,82093,5,591,0,0,0,3274,"As du conflit S9"
154,192489,82093,5,592,0,0,0,3275,"Crystalline Conflict : cristal S9"
155,192488,82093,5,593,0,0,0,3276,"Crystalline Conflict : diamant S9"
156,192487,82093,5,594,0,0,0,3277,"Crystalline Conflict : platine S9"
157,192486,82093,5,595,0,0,0,3278,"Crystalline Conflict : or S9"
158,192485,82093,5,596,0,0,0,3279,"Crystalline Conflict : argent S9"
159,192484,82093,5,597,0,0,0,3280,"Crystalline Conflict : bronze S9"
160,192492,82093,5,598,0,0,0,3281,"Roi du conflit S10"
161,192493,82093,5,599,0,0,0,3282,"Prince du conflit S10"
162,192494,82093,5,600,0,0,0,3283,"As du conflit S10"
163,192500,82093,5,601,0,0,0,3284,"Crystalline Conflict : cristal S10"
164,192499,82093,5,602,0,0,0,3285,"Crystalline Conflict : diamant S10"
165,192498,82093,5,603,0,0,0,3286,"Crystalline Conflict : platine S10"
166,192497,82093,5,604,0,0,0,3287,"Crystalline Conflict : or S10"
167,192496,82093,5,605,0,0,0,3288,"Crystalline Conflict : argent S10"
168,192495,82093,5,606,0,0,0,3289,"Crystalline Conflict : bronze S10"
169,192956,82093,3,567,0,0,0,2305,"Quêtes des Vanu Vanu"
170,192957,82093,3,568,0,0,0,2306,"Quêtes des Gnathes"
171,192958,82093,3,569,0,0,0,2307,"Quêtes des Mogs"
172,192722,82093,3,572,0,0,0,2252,"Le Mythe éorzéen : Halone"
173,192723,82093,3,572,0,0,0,2253,"Le Mythe éorzéen : Menphina"
174,192724,82093,3,572,0,0,0,2254,"Le Mythe éorzéen : Thaliak"
175,192725,82093,3,572,0,0,0,2255,"Le Mythe éorzéen : Nymeia"
176,192726,82093,3,572,0,0,0,2256,"Le Mythe éorzéen : Llymlaen"
177,192727,82093,3,572,0,0,0,2257,"Le Mythe éorzéen : Oschon"
178,192728,82093,3,572,0,0,0,2258,"Le Mythe éorzéen : Byregot"
179,192729,82093,3,572,0,0,0,2259,"Le Mythe éorzéen : Rhalgr"
180,192730,82093,3,572,0,0,0,2260,"Le Mythe éorzéen : Azeyma"
181,192731,82093,3,572,0,0,0,2261,"Le Mythe éorzéen : Nald'thal"
182,192732,82093,3,572,0,0,0,2262,"Le Mythe éorzéen : Nophica"
183,192733,82093,3,572,0,0,0,2263,"Le Mythe éorzéen : Althyk"
184,192734,82093,4,574,0,0,0,2404,"Donjon à embranchements : L'île d'Aloalo"
185,192720,82093,8,570,0,0,0,2351,"Aventures imaginaires de Khloe"
186,192721,82093,8,571,0,0,0,2352,"Touché-tourné"
187,192735,82093,7,575,0,0,0,3951,"Blunderville 1"
188,192736,82093,7,576,0,0,0,3952,"Blunderville 2"
189,192737,82093,7,577,0,0,0,3953,"Blunderville 3"
190,192738,82093,7,607,0,0,0,3954,"Yo-kai Watch"
191,192321,82093,2,681,0,0,0,2163,"Rôdeur vipère"
192,192322,82093,2,682,0,0,0,2171,"Pictomancien"
193,192501,82093,10,683,0,0,0,3010,"Le Cœur volcanique"
194,192502,82093,10,684,0,0,0,3011,"Le Traquenard oriental"
195,192503,82093,5,685,0,0,0,3290,"Roi du conflit S11"
196,192504,82093,5,686,0,0,0,3291,"Prince du conflit S11"
197,192505,82093,5,687,0,0,0,3292,"As du conflit S11"
198,192511,82093,5,688,0,0,0,3293,"Crystalline Conflict : cristal S11"
