key,0,1,2,3,4,5,6,7,8
#,TargetLocations[0],TargetLocations[1],TargetLocations[2],TargetLocations[3],TargetLocations[4],TargetLocations[5],TargetLocations[6],TargetLocations[7],PlaceName
offset,4,6,8,10,12,14,16,18,0
Int32,UInt16,UInt16,UInt16,UInt16,UInt16,UInt16,UInt16,UInt16,String
1179648,1,0,0,0,0,0,0,0,"Reginald Eventman I"
1179649,0,0,0,0,0,0,0,0,"Reginald Eventman II"
1179650,16,2,4,18,8,12,0,0,"Gridania"
1179651,6,0,0,0,0,0,0,0,"Hutte des Hawthorne"
1179652,21,24,0,0,0,0,0,0,"Au Choix de Buscarron"
1179653,10,25,23,0,0,0,0,0,"Moulin de la Carrière"
1179654,14,20,22,108,0,0,0,0,"Camp des Sentes tranquilles"
1179655,17,27,0,0,0,0,0,0,"Moulin des Bois"
1179656,19,26,94,0,0,0,0,0,"Radeau de la Calebasse"
1179657,3,0,0,0,0,0,0,0,"Ranch de Brancharquée"
1179658,42,32,44,30,48,52,38,28,"Ul'dah"
1179659,33,36,34,0,0,0,0,0,"Horizon"
1179660,31,37,0,0,0,0,0,0,"Baie des Vêpres"
1179661,29,35,0,0,0,0,0,0,"Bazar argenté"
1179662,43,0,0,0,0,0,0,0,"Gare de Roncenoire"
1179663,46,56,110,0,0,0,0,0,"Camp des Os desséchés"
1179664,50,58,0,0,0,0,0,0,"Petite Ala Mhigo"
1179665,54,59,0,0,0,0,0,0,"Oasis oubliée"
1179666,40,60,0,0,0,0,0,0,"Camp de Brumebleue"
1179667,57,0,0,0,0,0,0,0,"Bazar doré"
1179668,61,0,0,0,0,0,0,0,"Usine de céruleum"
1179669,62,88,64,86,68,72,76,82,"Limsa Lominsa"
1179670,63,0,0,0,0,0,0,0,"Vergers d'Estival"
1179671,66,93,0,0,0,0,0,0,"Tour du Martinet"
1179672,70,92,0,0,0,0,0,0,"Port-aux-Ales"
1179673,74,0,0,0,0,0,0,0,"Port-aux-Vins"
1179674,79,0,0,0,0,0,0,0,"Camp du lac d'Airain"
1179675,87,90,0,0,0,0,0,0,"Chantier naval de Moraby"
1179676,89,91,0,0,0,0,0,0,"Métairie du Coq rouge"
1179677,84,0,0,0,0,0,0,0,"Costa del Sol"
1179678,0,0,0,0,0,0,0,0,"（空き）"
1179679,98,0,0,0,0,0,0,0,"Observatoire"
1179680,99,101,102,96,0,0,0,0,"Camp de la Tête du dragon"
1179681,100,0,0,0,0,0,0,0,"L'Arête blanche"
1179682,104,106,0,0,0,0,0,0,"Glas des revenants"
1179683,107,0,0,0,0,0,0,0,"Trouvaille de Saint-Coinach"
1179684,140,0,0,0,0,0,0,0,"L'Assise"
1179685,141,112,114,0,0,0,0,0,"Nid du faucon"
1179686,113,118,0,0,0,0,0,0,"Le Convictoire"
1179687,116,120,122,124,0,0,0,0,"La Penne"
1179688,123,128,0,0,0,0,0,0,"Annexe Trine"
1179689,126,130,0,0,0,0,0,0,"Bivouac de Grand-ouest"
1179690,132,134,0,0,0,0,0,0,"Nid-Mog"
1179691,135,136,0,0,0,0,0,0,"Passe-nuage d'Asah"
1179692,137,133,0,0,0,0,0,0,"Zénith"
1179693,138,0,0,0,0,0,0,0,"Ok' Zundu"
1179694,139,0,0,0,0,0,0,0,"Camp de Cime-des-nuages"
1179695,145,148,151,152,0,0,0,0,"L'Étendue de Rhalgr"
1179696,146,155,0,0,0,0,0,0,"Castrum Oriens"
1179697,149,156,157,0,0,0,0,0,"Rochers d'aguet"
1179698,143,161,163,0,0,0,0,0,"Ala Gannha"
1179699,153,159,162,166,0,0,0,0,"Ala Ghiri"
1179700,165,168,169,0,0,0,0,0,"Porta Praetoria"
1179701,170,0,0,0,0,0,0,0,"Faubourg mhigois"
1179702,171,174,0,0,0,0,0,0,"Kugane"
1179703,172,177,179,195,0,0,0,0,"Onokoro"
1179704,175,178,183,0,0,0,0,0,"Tamamizu"
1179705,181,185,187,0,0,0,0,0,"Namai"
1179706,188,189,201,0,0,0,0,0,"Cercle des Intrépides"
1179707,191,193,197,206,0,0,0,0,"Ralliement "
1179708,198,203,0,0,0,0,0,0,"Mol Iloh"
1179709,199,205,204,0,0,0,0,0,"Le Trône de l'Aube"
1179710,207,212,213,0,0,0,0,0,"Tomra"
1179711,208,209,216,0,0,0,0,0,"Cherpant"
1179712,210,211,219,0,0,0,0,0,"Douceonde"
1179713,215,218,221,0,0,0,0,0,"Eulmore"
1179714,222,224,0,0,0,0,0,0,"Pla Enni"
1179715,223,227,0,0,0,0,0,0,"Wolekdorf"
1179716,225,226,236,251,0,0,0,0,"Lydha Lran"
1179717,229,0,0,0,0,0,0,0,"Fanow"
1179718,228,240,255,0,0,0,0,0,"Serpentige"
1179719,230,247,262,267,0,0,0,0,"Queues-liées"
1179720,231,265,0,0,0,0,0,0,"Mord Souq"
1179721,244,259,0,0,0,0,0,0,"Cristarium"
1179722,233,249,253,257,260,0,0,0,"L'Impératif d'Ostall"
1179723,232,234,238,242,245,0,0,0,"Fort Jobb"
1179724,264,266,0,0,0,0,0,0,"Auberge du Grand Départ"
1179725,288,291,294,0,0,0,0,0,"Radz-at-Han"
1179726,280,283,286,0,0,0,0,0,"Yedlihmad"
1179727,281,285,289,0,0,0,0,0,"Le Grand Œuvre"
1179728,282,284,292,0,0,0,0,0,"Écoute des Palaka"
1179729,295,0,0,0,0,0,0,0,"Camp Bris-de-glace"
1179730,296,0,0,0,0,0,0,0,"Gare de Tertium"
1179731,305,308,311,0,0,0,0,0,"Vestibule de l'Ingéniosité"
1179732,297,301,303,0,0,0,0,0,"Archéion"
1179733,298,299,306,0,0,0,0,0,"Petite Sharlayan"
1179734,302,300,309,0,0,0,0,0,"L'Aporie"
1179735,312,315,0,0,0,0,0,0,"Tuliyollal"
1179736,313,318,0,0,0,0,0,0,"Wachunpelo"
1179737,319,0,0,0,0,0,0,0,"L'Écho de Worlar"
1179738,316,320,322,0,0,0,0,0,"Ok'hanu"
1179739,321,324,0,0,0,0,0,0,"Maints-Feux"
1179740,323,325,0,0,0,0,0,0,"La Fournée"
