key,0,1
#,,
offset,4,0
Int32,UInt8,String
0,0,""
1,0,"En vogue"
51,0,"Exclusifs à la boutique"
52,0,"Costumes de PNJ"
101,0,"FINAL FANTASY XIII"
102,0,"Fête de la transition"
103,0,"Valention"
104,0,"Fête des demoiselles"
105,0,"Chasse aux Prœufs"
106,0,"Feux de la Mort"
107,0,"Fête de la Commémoration"
108,0,"Lune du chasseur"
109,0,"Veillée des saints"
110,0,"Fête des étoiles"
111,0,"Festival du Gold Saucer"
151,0,"Autres événements"
201,0,"Fan Festival"
202,0,"FINAL FANTASY X"
203,0,"FINAL FANTASY IX"
1000,0,""
1001,0,""
1051,0,""
1101,0,""
1102,0,""
1103,0,""
1104,0,""
1105,0,""
1106,0,""
1151,0,""
1201,0,""
1202,0,""
1203,0,""
1204,0,""
1205,0,""
1206,0,""
1207,0,""
1208,0,""
1209,0,""
1210,0,""
2000,0,""
2001,0,""
2051,0,""
2052,0,""
2101,0,""
2102,0,""
2103,0,""
2104,0,""
2105,0,""
2106,0,""
2107,0,""
2108,0,""
2109,0,""
2110,0,""
2111,0,""
2151,0,""
2201,0,""
2202,0,""
2251,0,""
3000,0,""
3001,0,""
3051,0,""
3052,0,""
3101,0,""
3102,0,""
3103,0,""
3104,0,""
3105,0,""
3106,0,""
3107,0,""
3108,0,""
3109,0,""
3110,0,""
