key,0,1,2,3,4,5,6
#,,List,,Priority,Icon,,Name
offset,13,13,13,12,4,8,0
Int32,PackedBool0,PackedBool1,PackedBool2,UInt8,UInt32,Int32,String
0,False,False,False,0,0,0,""
1,True,False,False,0,61532,0,"Assurance qualité"
2,True,False,False,0,61524,0,"Maître de jeu"
3,False,False,False,0,61532,0,"Maître de jeu"
4,False,False,False,0,61533,3940,"Participe à un événement"
5,False,False,False,0,61503,3942,"Déconnecté(e)"
6,False,True,False,1,61501,0,"En attente de réponse (requête d'ami)"
7,False,True,False,2,61501,0,"En attente de réponse (linkshell)"
8,False,True,False,3,61501,0,"En attente de réponse (compagnie libre)"
9,False,True,False,4,61502,0,"Introuvable"
10,False,True,False,5,61504,0,"Hors ligne"
11,False,True,False,6,61542,3947,"Mentor de combat"
12,False,True,False,7,61509,3943,"Occupé(e)"
13,False,True,False,8,61510,0,"JcJ"
14,False,True,False,9,61539,0,"Triple Triade"
15,False,True,False,10,61508,3951,"Cinématique"
16,False,True,False,12,61534,0,"À dos de chocobo de relais"
17,False,True,False,13,61511,3952,"Absent(e)"
18,False,True,False,14,61546,3953,"Mode caméra"
19,False,True,False,15,61512,0,"Cherche un réparateur"
20,False,True,False,16,61513,0,"Cherche à réparer"
21,False,True,True,17,61514,0,"Sertisseur(se) de matérias"
22,False,True,False,18,61545,3941,"Jeu de rôle"
23,False,True,False,19,61515,3954,"Cherche une équipe"
24,False,True,False,20,61516,0,"Mercenaire"
25,False,True,False,21,61517,3950,"Enregistré(e) dans l'outil de mission"
26,False,True,False,22,61536,3955,"Recrute des équipiers"
27,False,True,False,31,61540,3946,"Mentor"
28,False,True,False,32,61542,3947,"Mentor (combats)"
29,False,True,False,33,61543,3948,"Mentor (artisanat/récolte)"
30,False,True,False,34,61544,3949,"Mentor (JcJ)"
31,False,True,False,35,61547,3945,"Rappelé(e)"
32,False,True,False,36,61523,3944,"Novice"
33,False,True,False,23,61518,0,"Chef d'alliance"
34,False,True,False,24,61519,0,"Chef d'équipe d'une alliance"
35,False,True,False,25,61520,0,"Membre d'équipe d'une alliance"
36,False,True,False,26,61521,3956,"Chef d'équipe"
37,False,True,False,27,61522,3957,"Membre d'équipe"
38,False,True,True,28,61961,3958,"Chef d'équipe (inter-Monde)"
39,False,True,True,29,61962,3959,"Membre d'équipe (inter-Monde)"
40,False,True,False,30,61535,0,"En mission (inter-Mondes)"
41,False,False,False,0,61506,0,"En mission commune"
42,False,False,False,0,61507,0,"En mission identique (autre groupe)"
43,False,True,False,11,61510,0,"En mission"
44,False,True,False,38,61525,0,"Aventurier à l'essai"
45,False,False,False,0,0,0,"Compagnie libre"
46,False,False,False,0,0,0,"Grande compagnie"
47,False,True,False,37,61505,0,"En ligne"
