key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
#,Name,Announce,HowToPagePC[0],HowToPagePC[1],HowToPagePC[2],HowToPagePC[3],HowToPagePC[4],HowToPageController[0],HowToPageController[1],HowToPageController[2],HowToPageController[3],HowToPageController[4],Category,Sort
offset,0,26,4,6,8,10,12,14,16,18,20,22,25,24
Int32,String,PackedBool0,Int16,Int16,Int16,Int16,Int16,Int16,Int16,Int16,Int16,Int16,Int8,UInt8
0,"",False,0,0,0,0,0,0,0,0,0,0,0,0
1,"Commandes de base",False,1,0,0,0,0,2,0,0,0,0,2,1
2,"Lancer une quête",True,5,0,0,0,0,6,0,0,0,0,5,1
3,"Liste des objectifs",False,60,61,0,0,0,60,62,0,0,0,5,3
4,"Navigation",True,30,31,0,0,0,32,33,0,0,0,5,4
5,"Objets-clefs",True,65,0,0,0,0,66,0,0,0,0,5,11
6,"Interagir avec des objets",True,70,0,0,0,0,71,0,0,0,0,5,12
7,"Combattre",True,150,151,152,153,0,190,191,192,193,153,4,1
8,"Exclusivité des ennemis",True,1200,0,0,0,0,0,0,0,0,0,4,2
9,"Remettre des objets",True,200,0,0,0,0,201,0,0,0,0,5,13
10,"Changer de classe",True,110,111,0,0,0,0,0,0,0,0,2,9
11,"Accomplir une quête",False,15,0,0,0,0,16,0,0,0,0,5,5
12,"Accepter une quête",False,10,0,0,0,0,11,0,0,0,0,5,2
13,"Rapatriement",True,25,26,0,0,0,27,28,0,0,0,3,1
14,"Menu principal",True,20,21,22,0,0,0,0,0,0,0,2,2
15,"Éthérite et téléportation",True,50,51,52,0,0,0,0,0,0,0,3,2
16,"Tomber inconscient",True,90,91,0,0,0,0,0,0,0,0,4,2
17,"Linkshells",True,290,291,0,0,0,0,0,0,0,0,2,11
18,"Équipement",True,35,36,0,0,0,37,36,0,0,0,7,1
19,"Réseau de transport urbain éthéré",True,45,0,0,0,0,0,0,0,0,0,3,3
20,"Échoppes",True,135,136,0,0,0,137,136,0,0,0,6,6
21,"Bahut personnel",True,1320,1321,0,0,0,0,0,0,0,0,7,11
22,"Courrier mog",True,40,41,0,0,0,40,42,0,0,0,2,8
23,"Trouver des arbres matures",True,890,891,892,0,0,890,893,894,0,0,13,3
24,"Obtenir des objets sur un point de récolte",True,900,901,902,0,0,0,0,0,0,0,13,4
25,"Carnet de récolte",True,910,911,912,0,0,0,0,0,0,0,13,5
26,"Furtivité",True,920,0,0,0,0,0,0,0,0,0,13,10
27,"Faucher de la végétation",True,930,931,0,0,0,0,0,0,0,0,13,16
28,"Carnet d'artisanat",True,700,701,702,0,0,0,0,0,0,0,12,1
29,"Artisanat",True,710,711,712,713,0,714,711,712,713,0,12,2
30,"Augmenter la qualité des objets",True,720,721,722,0,0,720,723,722,0,0,12,3
31,"Condition de l'équipement",True,750,751,752,0,0,0,0,0,0,0,7,5
32,"Réparer un équipement",True,760,761,0,0,0,0,0,0,0,0,7,6
33,"Accepter un mandat",True,500,501,0,0,0,0,0,0,0,0,9,1
34,"Commencer un mandat",True,510,511,512,0,0,513,514,515,0,0,9,2
35,"Ajuster la difficulté d'un mandat",True,520,521,0,0,0,0,0,0,0,0,9,3
36,"Lieux de repos",True,170,171,172,173,0,0,0,0,0,0,2,7
37,"Arsenal",True,160,161,162,0,0,160,161,163,0,0,7,3
38,"Accéder aux autres classes",True,115,116,0,0,0,0,0,0,0,0,2,4
39,"Exprimer ses émotions",True,80,81,82,0,0,80,83,0,0,0,2,3
40,"",False,0,0,0,0,0,0,0,0,0,0,0,0
41,"",False,0,0,0,0,0,0,0,0,0,0,0,0
42,"Déroulement d'un mandat",True,530,531,0,0,0,0,0,0,0,0,9,4
43,"Accomplir un mandat",True,540,0,0,0,0,0,0,0,0,0,9,5
44,"Retenter un mandat",True,550,0,0,0,0,551,0,0,0,0,9,6
45,"Bestiaire",True,400,401,402,0,0,403,404,405,0,0,4,9
46,"Mascottes",True,940,941,942,943,0,940,944,945,943,0,2,12
47,"Marchés",True,800,801,802,0,0,0,0,0,0,0,6,11
48,"Rechercher un objet aux marchés",True,810,811,812,813,0,0,0,0,0,0,6,12
49,"Acheter un objet aux marchés",True,820,821,0,0,0,0,0,0,0,0,6,13
50,"Vendre un objet aux marchés",True,830,831,832,0,0,0,0,0,0,0,6,14
51,"Servants",True,840,841,0,0,0,0,0,0,0,0,6,21
52,"Recruter un servant",True,850,851,0,0,0,0,0,0,0,0,6,22
53,"Utiliser un servant",True,860,861,0,0,0,0,0,0,0,0,6,23
54,"Caractéristiques des points de récolte",True,870,871,0,0,0,0,0,0,0,0,13,22
55,"Points de récolte intacts",True,1000,1001,1002,0,0,0,0,0,0,0,13,30
56,"",False,0,0,0,0,0,0,0,0,0,0,0,0
57,"Finir un donjon instancié",True,105,106,107,0,0,0,0,0,0,0,8,4
58,"État de la synthèse",True,730,731,0,0,0,0,0,0,0,0,12,4
59,"",False,0,0,0,0,0,0,0,0,0,0,0,0
60,"Objets HQ",True,770,771,0,0,0,0,0,0,0,0,6,2
61,"Objets uniques",True,780,0,0,0,0,0,0,0,0,0,6,3
62,"Objets liés",True,790,791,0,0,0,0,0,0,0,0,7,2
63,"Recherche de joueur",True,210,211,212,213,214,210,211,215,213,216,2,13
64,"Système d'ALÉA",True,610,611,612,613,0,0,0,0,0,0,8,1
65,"Système de combos",True,1210,1211,1212,1213,0,0,0,0,0,0,4,4
66,"Récompenses et contribution",True,620,621,0,0,0,0,0,0,0,0,8,2
67,"Mandats d'artisanat",True,560,0,0,0,0,0,0,0,0,0,9,11
