key,0,1,2,3,4,5,6,7,8,9,10,11
#,Image,FontColor,,,,UnlockCondition,,,,Category,SortKey,Name
offset,4,18,21,22,19,8,10,12,14,20,16,0
Int32,Int32,UInt8,Bool,Bool,UInt8,UInt16,UInt16,UInt16,UInt16,UInt8,UInt16,String
0,0,0,True,True,0,0,0,0,0,0,0,"Rien"
1,0,0,False,False,0,0,0,0,0,0,0,""
2,193002,1,True,True,0,1,0,0,0,1,1,"Noir"
3,193003,2,True,True,0,1,0,0,0,1,2,"Blanc"
4,193004,1,True,True,0,1,0,0,0,1,5,"Violet"
5,193005,1,True,True,0,1,0,0,0,1,6,"Dégradé tank"
6,193006,1,True,True,0,1,0,0,0,1,8,"Dégradé DPS"
7,193007,1,True,True,0,1,0,0,0,1,7,"Dégradé soigneur"
8,193008,2,True,True,0,1,0,0,0,1,4,"Blanc cassé"
9,193009,1,True,True,0,1,0,0,0,1,10,"Semi-transparent"
10,193010,2,True,True,0,1,0,0,0,1,3,"Beige"
11,193011,2,True,True,0,1,0,0,0,1,9,"Dégradé rose"
12,0,0,False,False,0,0,0,0,0,0,0,""
13,0,0,False,False,0,0,0,0,0,0,0,""
14,0,0,False,False,0,0,0,0,0,0,0,""
15,0,0,False,False,0,0,0,0,0,0,0,""
16,0,0,False,False,0,0,0,0,0,0,0,""
17,0,0,False,False,0,0,0,0,0,0,0,""
18,0,0,False,False,0,0,0,0,0,0,0,""
19,0,0,False,False,0,0,0,0,0,0,0,""
20,0,0,False,False,0,0,0,0,0,0,0,""
21,0,0,False,False,0,0,0,0,0,0,0,""
22,0,0,False,False,0,0,0,0,0,0,0,""
23,0,0,False,False,0,0,0,0,0,0,0,""
24,0,0,False,False,0,0,0,0,0,0,0,""
25,0,0,False,False,0,0,0,0,0,0,0,""
26,0,0,False,False,0,0,0,0,0,0,0,""
27,0,0,False,False,0,0,0,0,0,0,0,""
28,0,0,False,False,0,0,0,0,0,0,0,""
29,0,0,False,False,0,0,0,0,0,0,0,""
30,0,0,False,False,0,0,0,0,0,0,0,""
31,0,0,False,False,0,0,0,0,0,0,0,""
32,0,0,False,False,0,0,0,0,0,0,0,""
33,0,0,False,False,0,0,0,0,0,0,0,""
34,0,0,False,False,0,0,0,0,0,0,0,""
35,0,0,False,False,0,0,0,0,0,0,0,""
36,0,0,False,False,0,0,0,0,0,0,0,""
37,0,0,False,False,0,0,0,0,0,0,0,""
38,0,0,False,False,0,0,0,0,0,0,0,""
39,0,0,False,False,0,0,0,0,0,0,0,""
40,0,0,False,False,0,0,0,0,0,0,0,""
41,0,0,False,False,0,0,0,0,0,0,0,""
42,0,0,False,False,0,0,0,0,0,0,0,""
43,0,0,False,False,0,0,0,0,0,0,0,""
44,0,0,False,False,0,0,0,0,0,0,0,""
45,0,0,False,False,0,0,0,0,0,0,0,""
46,0,0,False,False,0,0,0,0,0,0,0,""
47,0,0,False,False,0,0,0,0,0,0,0,""
48,0,0,False,False,0,0,0,0,0,0,0,""
49,0,0,False,False,0,0,0,0,0,0,0,""
50,0,0,False,False,0,0,0,0,0,0,0,""
51,0,0,False,False,0,0,0,0,0,0,0,""
52,193901,1,True,True,0,154,1032,1034,1036,7,4000,"Companion 1"
53,193902,1,True,True,0,155,1033,1035,1037,7,4001,"Companion 2"
54,193701,1,True,True,0,319,0,0,0,4,2500,"Abîme infini de Bahamut (fatal)"
55,193702,1,True,True,0,320,0,0,0,4,2501,"Fantasmagorie d'Ultima (fatal)"
56,193703,2,True,True,0,321,0,0,0,4,2502,"Odyssée d'Alexander (fatal)"
57,193704,1,True,True,0,322,0,0,0,4,2503,"Guerre du chant des dragons (fatal)"
58,193966,1,True,True,0,344,0,0,0,3,2315,"Quêtes des Omicrons"
59,193012,1,True,True,0,1,0,0,0,1,11,"Salon de thé"
60,193013,1,True,True,0,1,0,0,0,1,12,"Motifs géométriques : cercles"
61,193014,1,True,True,0,347,0,0,0,7,13,"Musical"
62,193015,1,True,True,0,1,0,0,0,1,14,"Style oriental"
63,193962,1,True,True,0,429,0,0,0,3,2311,"Quêtes des Pixies"
