key,0,1,2
#,Name,ClassJobCategory,InclusionShopSeries
offset,0,6,4
Int32,String,UInt8,UInt16
0,"",0,0
1,"Tank",75,1
2,"DPS de mêlée (DRG FCH)",76,2
3,"DPS de mêlée (MOI SAM)",77,3
4,"DPS à distance",78,4
5,"DPS de mêlée (NIN VPR)",104,5
6,"Soigneur",80,6
7,"DPS magique",79,7
8,"Matériel de combat",0,8
9,"Artisan",33,9
10,"Matériel d'artisanat",0,10
11,"Récolteur",32,11
12,"Matériel de récolte",0,12
13,"Tank",75,13
14,"DPS de mêlée (DRG FCH)",76,14
15,"DPS de mêlée (MOI SAM)",77,15
16,"DPS à distance",78,16
17,"DPS de mêlée (NIN VPR)",104,17
18,"Soigneur",80,18
19,"DPS magique",79,19
20,"Matériel de combat",0,20
21,"Artisan",33,21
22,"Matériel d'artisanat",0,22
23,"Récolteur",32,23
24,"Matériel de récolte",0,24
25,"Tank",75,25
26,"DPS de mêlée (DRG FCH)",76,26
27,"DPS de mêlée (MOI SAM)",77,27
28,"DPS à distance",78,28
29,"DPS de mêlée (NIN VPR)",104,29
30,"Soigneur",80,30
31,"DPS magique",79,31
32,"Matériel de combat",0,32
33,"Artisan",33,33
34,"Matériel d'artisanat",0,34
35,"Récolteur",32,35
36,"Matériel de récolte",0,36
37,"Tank",75,37
38,"DPS de mêlée (DRG FCH)",76,38
39,"DPS de mêlée (MOI SAM)",77,39
40,"DPS à distance",78,40
41,"DPS de mêlée (NIN VPR)",104,41
42,"Soigneur",80,42
43,"DPS magique",79,43
44,"Matériel de combat",0,44
45,"Artisan",33,45
46,"Matériel d'artisanat",0,46
47,"Récolteur",32,47
48,"Matériel de récolte",0,48
49,"Assignats d'artisan (équipements)",0,49
50,"Assignats d'artisan (recettes, matériaux, divers)",33,50
51,"Assignats de récolteur (équipements)",0,51
52,"Assignats de récolteur (légendes locales, matériaux, divers)",32,52
53,"Assignats d'artisan (matérias)",33,53
54,"Assignats de récolteur (matérias)",32,54
55,"Assignats d'artisan (équipements)",0,55
56,"Assignats d'artisan (recettes, matériaux, divers)",0,56
57,"Assignats de récolteur (équipements)",0,57
58,"Assignats de récolteur (légendes locales, matériaux, divers)",0,58
59,"Assignats d'artisan (équipements)",0,59
60,"Assignats d'artisan (recettes, matériaux, divers)",0,60
61,"Assignats de récolteur (équipements)",0,61
62,"Assignats de récolteur (légendes locales, matériaux, divers)",0,62
63,"Marques de loup (armes de combattants)",0,63
64,"Marques de loup (armes de mages)",0,64
65,"Marques de loup (protections de combattants)",0,65
66,"Marques de loup (protections de mages)",0,66
67,"Marques de loup (divers)",1,67
68,"",0,0
69,"",0,0
70,"Assignats d'artisan (équipements)",0,70
71,"Assignats d'artisan (recettes, matériaux, divers)",0,71
72,"Assignats de récolteur (équipements)",0,72
73,"Assignats de récolteur (légendes locales, matériaux, divers)",0,73
74,"Tank",75,74
75,"DPS de mêlée (DRG FCH)",76,75
76,"DPS de mêlée (MOI SAM)",77,76
77,"DPS de mêlée (NIN VPR)",104,77
78,"DPS à distance",78,78
79,"Soigneur",80,80
80,"DPS magique",79,79
81,"Matériel de combat",0,81
82,"Artisan",33,82
83,"Matériel d'artisanat",0,83
84,"Récolteur",32,84
85,"Matériel de récolte",0,85
86,"",0,0
