key,0,1
#,,
offset,0,4
Int32,String,String
0,"TEXT_FESVLT102_00515_SEQ_00","* <hex:021A020203>Cette quête est un événement à durée limitée.<hex:021A020103><hex:02100103><hex:02100103>Hortefense aimerait faire appel à vos talents d'aventuri<hex:02080DE905FF05>ère<hex:FF03>er<hex:03> pour aider un couple à se former à Gridania."
1,"TEXT_FESVLT102_00515_SEQ_01","Cette quête ne peut être commencée et effectuée que pendant la durée de l'événement saisonnier correspondant. Pour plus de détails, veuillez consulter The Lodestone.<hex:02100103><hex:02100103>Hortefense vous a chargé<hex:020808E905FF02>e<hex:FF01><hex:03> de retrouver un jeune homme pour le compte d'une Gridanienne qui aimerait lui faire sa déclaration d'amour. Pour écouter l'histoire en détail de la bouche même de la jeune femme, adressez-vous au messager de l'amour qui se trouve à l'entrée de l'amphithéâtre de Mih Khetto."
2,"TEXT_FESVLT102_00515_SEQ_02","La jeune femme enamourée vous a confié que l'homme qu'elle aime a parlé de <hex:0209B7E950FF09>chocobos<hex:FF13>la Forêt centrale<hex:FF09>chocobos<hex:FF13>la Forêt centrale<hex:FF09>chocobos<hex:FF13>la Forêt centrale<hex:FF09>chocobos<hex:FF13>la Forêt centrale<hex:FF09>chocobos<hex:FF13>la Forêt centrale<hex:FF09>chocobos<hex:FF13>la Forêt centrale<hex:03> avant de disparaître. Tentez de le retrouver grâce à cette information et remettez-lui <hex:023313FF0A>EventItem<hex:03F61E8A94020203> de la part de la jeune femme.<hex:02100103><hex:02100103>Le personnage que vous devez localiser ne sera mis en évidence par aucune indication visuelle sur la carte ou sur sa plaque de nom. Échangez des in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions avec les autres joueurs et fiez-vous à votre instinct pour le retrouver<hex:021D0103>!"
3,"TEXT_FESVLT102_00515_SEQ_03","Vous avez remis <hex:023313FF0A>EventItem<hex:03F61E8A94020203> à Frageorloix. Retournez à l'amphithéâtre de Mih Khetto pour annoncer la bonne nouvelle au messager de l'amour."
4,"TEXT_FESVLT102_00515_SEQ_04","Grâce à vos talents d'in<hex:02160103>ves<hex:02160103>ti<hex:02160103>ga<hex:02160103>tion, la jeune Gridanienne a pu faire sa déclaration à Frageorloix, qui y a répondu favorablement. Après vous avoir remercié<hex:020808E905FF02>e<hex:FF01><hex:03> pour votre aide, le messager de l'amour vous a appris que Hortefense était à la recherche d'une jeune femme “noble et raffinée”. Peut-être est-ce quelqu'un que vous connaissez<hex:021D0103>?"
5,"TEXT_FESVLT102_00515_SEQ_05",""
6,"TEXT_FESVLT102_00515_SEQ_06",""
7,"TEXT_FESVLT102_00515_SEQ_07",""
8,"TEXT_FESVLT102_00515_SEQ_08",""
9,"TEXT_FESVLT102_00515_SEQ_09",""
10,"TEXT_FESVLT102_00515_SEQ_10",""
11,"TEXT_FESVLT102_00515_SEQ_11",""
12,"TEXT_FESVLT102_00515_SEQ_12",""
13,"TEXT_FESVLT102_00515_SEQ_13",""
14,"TEXT_FESVLT102_00515_SEQ_14",""
15,"TEXT_FESVLT102_00515_SEQ_15",""
16,"TEXT_FESVLT102_00515_SEQ_16",""
17,"TEXT_FESVLT102_00515_SEQ_17",""
18,"TEXT_FESVLT102_00515_SEQ_18",""
19,"TEXT_FESVLT102_00515_SEQ_19",""
20,"TEXT_FESVLT102_00515_SEQ_20",""
21,"TEXT_FESVLT102_00515_SEQ_21",""
22,"TEXT_FESVLT102_00515_SEQ_22",""
23,"TEXT_FESVLT102_00515_SEQ_23",""
24,"TEXT_FESVLT102_00515_TODO_00","Parler au messager de l'amour de Gridania"
25,"TEXT_FESVLT102_00515_TODO_01","Trouver le jeune homme et lui remettre <hex:023313FF0A>EventItem<hex:03F61E8A94020203>"
26,"TEXT_FESVLT102_00515_TODO_02","Parler au messager de l'amour de Gridania"
27,"TEXT_FESVLT102_00515_TODO_03",""
28,"TEXT_FESVLT102_00515_TODO_04",""
29,"TEXT_FESVLT102_00515_TODO_05",""
30,"TEXT_FESVLT102_00515_TODO_06",""
31,"TEXT_FESVLT102_00515_TODO_07",""
32,"TEXT_FESVLT102_00515_TODO_08",""
33,"TEXT_FESVLT102_00515_TODO_09",""
34,"TEXT_FESVLT102_00515_TODO_10",""
35,"TEXT_FESVLT102_00515_TODO_11",""
36,"TEXT_FESVLT102_00515_TODO_12",""
37,"TEXT_FESVLT102_00515_TODO_13",""
38,"TEXT_FESVLT102_00515_TODO_14",""
39,"TEXT_FESVLT102_00515_TODO_15",""
40,"TEXT_FESVLT102_00515_TODO_16",""
41,"TEXT_FESVLT102_00515_TODO_17",""
42,"TEXT_FESVLT102_00515_TODO_18",""
43,"TEXT_FESVLT102_00515_TODO_19",""
44,"TEXT_FESVLT102_00515_TODO_20",""
45,"TEXT_FESVLT102_00515_TODO_21",""
46,"TEXT_FESVLT102_00515_TODO_22",""
47,"TEXT_FESVLT102_00515_TODO_23",""
48,"TEXT_FESVLT102_00515_HORTEFENSE_000_000","J'aimerais vous demander de retrouver quelqu'un de Gridania. Pour commencer, adressez-vous au messager de l'amour qui se trouve à l'entrée de l'amphithéâtre, il va vous présenter la jeune femme qui voudrait faire sa déclaration."
49,"TEXT_FESVLT102_00515_HORTEFENSE_000_001","Écoutez bien at<hex:02160103>ten<hex:02160103>ti<hex:02160103>ve<hex:02160103>ment les in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions qu'elle vous donnera concernant l'élu de son cœur et vous trouverez peut-être une piste intéressante."
50,"TEXT_FESVLT102_00515_HORTEFENSE_000_002","Adressez-vous au messager de l'amour qui se trouve à l'entrée de l'amphithéâtre. Il se chargera de faire les arrangements nécessaires pour que vous puissiez rencontrer la jeune femme qui voudrait déclarer sa flamme."
51,"TEXT_FESVLT102_00515_MISSIONARY00515_000_010","Bien le <hex:02083DE3E90C0DFF1B><hex:020817E3E90C05FF08>bonsoir<hex:FF08>bonjour<hex:03><hex:FF1B><hex:020817E3E90C12FF08>bonjour<hex:FF08>bonsoir<hex:03><hex:03>, aventuri<hex:02080DE905FF05>ère<hex:FF03>er<hex:03>. Sire Hortefense m'a mis au courant de votre visite. Attendez un instant, je vais prévenir la jeune femme qui a fait appel à nous."
52,"TEXT_FESVLT102_00515_GIRLA00515_000_011","Enchantée de faire votre con<hex:02160103>nais<hex:02160103>san<hex:02160103>ce. On m'a dit que vous pourriez retrouver l'homme que j'aime, c'est vrai<hex:021D0103>? Il n'y a rien que je désire plus au monde..."
53,"TEXT_FESVLT102_00515_GIRLA00515_000_012","Avant de disparaître, il vivait d'aventures, tout comme vous. Un jour, il est parti en mission sans me dire où il allait, et je ne l'ai plus revu depuis."
54,"TEXT_FESVLT102_00515_GIRLA00515_000_013","La Valention approchant, j'ai fabriqué ce petit talisman en symbole de mes sentiments pour lui. Si vous pouviez le retrouver et le lui remettre, je vous en serais éter<hex:02160103>nel<hex:02160103>le<hex:02160103>ment re<hex:02160103>con<hex:02160103>nais<hex:02160103>sante..."
