key,0,1
#,,
offset,0,4
Int32,String,String
0,"TEXT_DUNGEONWEAPONS_00000_MILISANDIA_000_000","Deckname Darnus<hex:02100103>Berechnung der gegnerischen Stärke<hex:021D0103>... Eröffne Kampf!"
1,"TEXT_DUNGEONWEAPONS_00000_SHADOWHUNTER_100_010","Die Smaragd-Waffe! Wir lagen also richtig mit unseren Vermutungen<hex:021D0103>..."
2,"TEXT_DUNGEONWEAPONS_00000_REX_200_010","Da bist du also, <hex:020811E905FF07>Heldin<hex:FF05>Held<hex:03> Eorzeas. Ich habe dich bereits erwartet<hex:021D0103>..."
3,"TEXT_DUNGEONWEAPONS_00000_REX_000_010","Vater, sieh her! Ich bin dein Sohn und <hex:021A020203>das hier<hex:021A020103> ist unser Weg in die Freiheit!"
4,"TEXT_DUNGEONWEAPONS_00000_CID_000_020","(-Gaius-)Ziel in Sicht. Stoppe die Diamant-Waffe mit einer Raketensalve!"
5,"TEXT_DUNGEONWEAPONS_00000_ALFONSE_000_020","(-Männliche Stimme-)Raketensalve detektiert. Leite Gegenmaßnahmen ein!"
6,"TEXT_DUNGEONWEAPONS_00000_CID_000_021","(-Cid-)Das Eindämmungsfeld hält nicht! Die Diamant-Waffe stürzt ab!"
