key,0,1
#,,
offset,0,4
Int32,String,String
0,"TEXT_CMNDEFMINIGAME_00200_TALK_ACTOR_000_0005","À quel mini-jeu désirez-vous jouer<hex:021D0103>?"
1,"TEXT_CMNDEFMINIGAME_00200_TALK_ACTOR_000_0001","Le taquin"
2,"TEXT_CMNDEFMINIGAME_00200_TALK_ACTOR_000_0002","L'interrogatoire des Manderville"
3,"TEXT_CMNDEFMINIGAME_00200_TALK_ACTOR_000_0006","La con<hex:02160103>cen<hex:02160103>tra<hex:02160103>tion"
4,"TEXT_CMNDEFMINIGAME_00200_TALK_ACTOR_000_0007","Donjon sans ronds"
5,"TEXT_CMNDEFMINIGAME_00200_TALK_ACTOR_000_0008","Riggy, chasseur de Prœufs"
6,"TEXT_CMNDEFMINIGAME_00200_TALK_ACTOR_000_0009","Puzzle artistique"
7,"TEXT_CMNDEFMINIGAME_00200_TALK_ACTOR_000_0010","À l'aventure, kupo<hex:021D0103>!"
8,"TEXT_CMNDEFMINIGAME_00200_TALK_ACTOR_000_0004","Annuler"
9,"TEXT_CMNDEFMINIGAME_00200_TALK_ACTOR_000_0003","Vous n'avez accès à aucun mini-jeu pour le moment."
10,"TEXT_CMNDEFMINIGAME_00200_TALK_ACTOR","（★未使用／削除予定★）"
