key,0,1
#,,
offset,0,4
Int32,String,String
0,"TEXT_CMNDEFEXPANSIONGUIDE1_00261_TEMPLEKNIGHT01580_000_000","Halte là, aventuri<hex:02080DE905FF05>ère<hex:FF03>er<hex:03><hex:021D0103>!<hex:02100103>Seuls ceux qui ont une au<hex:02160103>to<hex:02160103>ri<hex:02160103>sa<hex:02160103>tion peuvent entrer dans Ishgard."
1,"TEXT_CMNDEFEXPANSIONGUIDE1_00261_SYSTEM_000_001","Pour accéder à la cité d'Ishgard, il est nécessaire de remplir certaines conditions."
2,"TEXT_CMNDEFEXPANSIONGUIDE1_00261_SYSTEM_000_003","1. Avoir accompli la quête de l'épopée “Le flambeau de l'espoir” (FFXIV<hex:021D0103>: ARR)."
3,"TEXT_CMNDEFEXPANSIONGUIDE1_00261_SYSTEM_000_004","2. Avoir accompli la quête de l'épopée “Vers la sainte Cité” (FFXIV<hex:021D0103>: Heavensward)."
4,"TEXT_CMNDEFEXPANSIONGUIDE1_00261_SYSTEM_000_005","Pour vérifier si vous avez terminé ces quêtes, veuillez consulter le Journal, dans le Menu principal."
5,"TEXT_CMNDEFEXPANSIONGUIDE1_00261_TALK_ACTOR_1","（★未使用／削除予定★）"
6,"TEXT_CMNDEFEXPANSIONGUIDE1_00261_TALK_ACTOR_2","（★未使用／削除予定★）"
7,"TEXT_CMNDEFEXPANSIONGUIDE1_00261_TALK_ACTOR_3","（★未使用／削除予定★）"
8,"TEXT_CMNDEFEXPANSIONGUIDE1_00261_SYSTEM_000_002","（★未使用／削除予定★）"
